@relation data

@attribute id string
@attribute 54490 numeric
@attribute 1579 numeric
@attribute 1312 numeric
@attribute 1573 numeric
@attribute 1580 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 54498 numeric
@attribute 2950 numeric
@attribute 1583 numeric
@attribute 7358 numeric
@attribute 116285 numeric
@attribute 5740 numeric
@attribute 8529 numeric
@attribute 84532 numeric
@attribute 29785 numeric
@attribute 6783 numeric
@attribute 9446 numeric
@attribute 5743 numeric
@attribute 5742 numeric
@attribute 1588 numeric
@attribute 221357 numeric
@attribute 2326 numeric
@attribute 1586 numeric
@attribute 2327 numeric
@attribute 1585 numeric
@attribute 2328 numeric
@attribute 1584 numeric
@attribute 2940 numeric
@attribute 1593 numeric
@attribute 1594 numeric
@attribute 11283 numeric
@attribute 1591 numeric
@attribute 1592 numeric
@attribute 2944 numeric
@attribute 10720 numeric
@attribute 2941 numeric
@attribute 2948 numeric
@attribute 7172 numeric
@attribute 9 numeric
@attribute 4837 numeric
@attribute 25830 numeric
@attribute 2949 numeric
@attribute 216 numeric
@attribute 1595 numeric
@attribute 217 numeric
@attribute 27284 numeric
@attribute 51302 numeric
@attribute 10941 numeric
@attribute 64816 numeric
@attribute 9420 numeric
@attribute 6819 numeric
@attribute 6817 numeric
@attribute 10 numeric
@attribute 55902 numeric
@attribute 10858 numeric
@attribute 1572 numeric
@attribute 348158 numeric
@attribute 1571 numeric
@attribute 10249 numeric
@attribute 6820 numeric
@attribute 191 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute 1562 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 124 numeric
@attribute 4258 numeric
@attribute 57834 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 23169 numeric
@attribute 4548 numeric
@attribute 1559 numeric
@attribute 340665 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1555 numeric
@attribute 1553 numeric
@attribute 56603 numeric
@attribute 113612 numeric
@attribute 4129 numeric
@attribute 2939 numeric
@attribute 4128 numeric
@attribute 2937 numeric
@attribute 2729 numeric
@attribute 66002 numeric
@attribute 4051 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 131 numeric
@attribute 1545 numeric
@attribute 130 numeric
@attribute 2730 numeric
@attribute 54905 numeric
@attribute 119391 numeric
@attribute 27430 numeric
@attribute 6799 numeric
@attribute 7360 numeric
@attribute 120227 numeric
@attribute 6916 numeric
@attribute 4143 numeric
@attribute 7365 numeric
@attribute 4144 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute Class {Control,BRCACancer}

@data
G03,-0.13,-0.0297,0.5518,-0.067,0.008,-0.2372,-0.0898,0.874,0.789,-0.0942,0.6164,-0.1142,-0.0967,0.0011,0.6084,0.1844,0.0036,0.5292,0.6804,1.4125,-0.1302,-0.067,-0.0615,-0.1234,-0.1156,-0.017,-0.072,0.0302,-0.0404,0.9596,0.0067,-0.1081,-0.1517,-0.07,0.06,-0.1619,0.013,0.1291,0.5381,0.329,-0.0872,-0.1827,-0.014,1.2811,0.2564,1.2798,1.8072,-0.0496,-0.0431,-0.1392,-0.0874,-0.0596,0.3046,-0.1162,0.471,-0.0225,0.1759,-0.1089,-0.0751,-0.1882,-0.1438,0.8913,-0.182,-0.1698,-0.0358,-0.1118,-0.189,-0.0333,-0.0952,0.6775,-0.1997,0.6163,0.52,0.8248,1.2846,-0.1123,-0.1627,-0.0746,-0.1935,-0.1416,0.2146,0.087,0.4447,-0.0156,0.0907,-0.0235,0.6571,0.6319,0.0918,0.2374,-0.2215,0.0827,-0.0863,1.7014,-0.1023,0.6018,0.1632,-0.012,1.9664,0.1187,1.4275,0.9617,0.5714,-0.0326,-0.0793,2.4286,-0.073,-0.1013,0.4231,Control
G04,0.0873,-0.1134,0.529,-0.0096,-0.0509,-0.1053,0.1629,0.8715,0.8696,-0.0793,0.4986,-0.0667,0.035,-0.0161,0.6587,0.3412,-0.0469,0.4109,0.3622,1.4855,-0.0985,-0.1059,-0.0238,0.0351,-0.0833,-0.0957,-0.024,0.1739,-0.2025,1.185,0.0437,-0.0963,-0.0908,-0.1776,-0.1235,-0.1241,0.0278,0.1492,0.347,0.063,-0.1085,-0.0342,-0.0077,1.077,0.2624,1.0865,1.6443,-0.0663,-0.0202,-0.0161,-0.0478,-0.0845,0.2138,-0.0429,0.3371,0.0538,0.0946,-0.024,-0.0543,-0.1218,-0.0111,1.0586,-0.0532,-0.0519,-0.0153,-0.107,-0.1913,-0.0109,-0.1151,0.5561,-0.0734,0.469,0.2902,0.7575,1.1961,-0.1324,0.0254,0.0603,-0.0465,-0.1285,0.4568,0.0799,0.3694,0.0165,0.4734,-0.0357,0.4729,0.5327,0.0092,0.2461,-0.1081,0.0117,-0.143,1.4924,-0.029,0.5054,0.1657,-0.0098,2.0357,0.0492,1.4327,0.71,0.404,0.0217,0.0636,2.5686,-0.0355,-0.1645,0.2969,BRCACancer
G05,-0.2359,-0.0721,0.3431,-0.1122,0.0703,-0.3192,0.0053,0.5015,0.4962,-0.0139,0.1709,0.0182,-0.0806,0.0216,0.4516,0.1458,-0.0948,0.2044,0.0578,0.845,-0.0021,-0.1788,-0.1174,0.0932,-0.1489,0.1523,-0.1586,-0.1147,0.0678,0.3904,0.1248,0.0082,-0.3395,-0.1795,-0.2798,-0.1152,0.0274,0.0503,0.0941,-0.0922,-0.0139,-0.244,-0.0895,0.6025,0.0253,0.7553,0.5955,-0.1239,0.0706,-0.0572,2e-04,-0.0506,0.2463,-0.1687,0.257,-0.0191,0.1636,0.1756,0.0132,-0.1921,-0.2304,0.4569,-0.1012,-0.1722,-0.0805,-0.2467,-0.4531,-0.038,-0.2167,0.32,-0.1168,0.3518,0.0768,0.3481,0.7474,-0.1086,-0.2958,0.0183,-0.0314,-0.2431,0.1045,-0.03,0.034,-0.0193,0.5541,-0.0159,0.3796,0.2147,0.2597,0.056,0.0727,0.3898,-0.1534,0.7348,-0.1725,0.141,-0.1383,0.0644,1.2226,0.1881,0.8216,0.3834,0.4444,0.143,-0.0676,1.7345,-0.2483,-0.1285,0.1756,BRCACancer
G06,-0.0907,-0.0272,0.4361,-0.1121,0.0208,-0.159,-0.0534,0.6655,0.7699,-0.0442,0.5613,-0.0268,0.0271,-0.0294,0.4872,0.2458,-0.0511,0.3834,0.716,1.2474,-0.1025,0.0175,-0.09,-0.0468,-0.1085,-0.0384,-0.0793,0.1075,0.0126,0.524,-0.033,-0.0756,-0.0922,-0.1441,0.2948,0.0245,0.0371,0.0409,0.3516,0.0378,-0.0587,-0.2126,-0.0409,0.5341,0.1416,1.0612,1.1796,-0.0422,0.1903,-0.0548,-0.0558,-0.1566,0.2707,-0.1879,0.3344,-0.0135,0.1308,0.0343,-0.0833,-0.1875,-0.1435,0.7057,-0.0744,-0.1115,-0.1241,-0.1688,-0.2314,-0.0067,-0.1213,0.6264,-0.1793,0.3343,0.3865,0.6959,1.2062,-0.1192,-0.1736,-0.0332,-0.1332,-0.1147,0.2624,0.0708,0.3846,-0.0388,0.4729,-0.0466,0.398,0.5802,0.0868,0.2433,-0.0028,0.1308,-0.0011,1.2365,-0.1169,0.4827,0.087,-0.0199,1.8205,0.1924,1.3177,0.5828,0.7329,0.0201,0.0646,2.278,-0.0733,-0.0512,0.1331,BRCACancer
G07,-0.0059,-0.213,0.3133,-0.1021,0.0278,-0.2056,-0.1763,0.6032,0.6671,-0.0745,0.3836,-0.064,0.0076,-0.0218,0.5736,0.1664,9e-04,0.2203,0.2713,1.1908,-0.1054,-0.0404,0.0053,-0.0147,-0.1278,-0.019,-0.019,0.1237,-0.0407,0.2695,0.0058,-0.132,-0.2275,-0.2257,-0.1555,-0.4761,-0.0481,0.1924,0.2012,0.2914,-0.1103,-0.1319,-0.202,0.6253,0.1238,0.8877,1.2747,-0.0095,-0.1275,-0.0975,-0.0832,-0.0683,0.1831,-0.3369,0.2539,-0.0592,0.0169,-0.0558,-0.0039,-0.23,-0.1145,0.774,-0.1334,-0.0981,-0.1461,-0.1086,-0.3769,0.002,-0.1621,0.2746,-0.1796,0.2333,0.1817,0.6784,0.9887,-0.1919,-0.1551,0.0078,-0.0682,-0.1685,0.3693,0.1128,0.3891,-0.0396,0.3036,-0.0603,0.3412,0.4584,-0.0044,0.364,1e-04,0.1122,-0.1496,0.6581,-0.0532,0.4433,0.0746,0.0528,1.8114,0.0732,1.1133,0.7007,0.3116,-0.0074,0.0666,2.0289,-0.1431,-0.1369,0.5267,Control
G08,-0.0404,-0.0544,0.505,-0.1078,0.0658,-0.1581,-0.0132,0.6374,0.8812,-0.0894,0.6166,-0.0918,-0.0357,-0.066,0.6921,0.2496,-0.0422,0.5991,1.0841,1.257,-0.1052,-0.1558,-0.1354,-0.0099,-0.1507,0.0126,-0.1284,0.0036,-0.0416,0.7009,0.0096,-0.0505,-0.1904,-0.2549,-0.1201,-0.3789,0.1863,0.0284,0.3991,0.3148,-0.04,-0.2468,-0.1147,1.2086,0.2241,1.301,1.2797,-0.1368,0.0842,-0.1127,-0.0645,-0.08,0.3193,-0.2427,0.4518,-0.0425,0.1126,-0.0293,0.0176,-0.2118,-0.1095,0.9475,-0.153,-0.1468,-0.1002,-0.1651,-0.4368,-0.0048,-0.19,0.6972,-0.0531,0.5778,0.4201,0.751,1.196,-0.0649,-0.2611,-0.0792,-0.118,-0.2867,0.3458,-0.0051,0.3995,0.0022,0.5175,-0.0665,0.5416,0.6565,0.1377,0.2477,-0.1927,0.0334,-0.2099,1.6546,-0.1308,0.4718,0.0351,-0.0018,1.8041,-0.0072,1.209,0.8167,0.6104,-0.0208,-0.1058,2.1022,-0.0152,-0.107,0.5794,Control
G09,0.1312,-0.1401,0.3809,-0.1064,0.0111,-0.0388,-0.152,0.9282,0.8589,-0.032,0.2488,-0.0611,-0.0551,-0.0563,0.3836,0.2589,-0.0443,0.5566,0.4486,1.5767,-0.0692,-0.0221,-0.0177,-0.0277,-0.1024,-0.0349,-0.1298,0.0758,-0.0649,0.4666,0.0823,-0.076,-0.1557,-0.2955,-0.0356,-0.2002,-0.0445,-0.0118,0.1664,-0.046,-0.0045,-0.1986,-0.0676,0.8515,0.1718,1.1781,0.9314,-0.0809,-0.0393,-0.0926,-0.0249,-0.0223,0.1144,-0.1829,0.2866,0.0278,0.1871,0.0221,-0.0415,-0.1238,-0.0467,0.6304,-0.1142,-0.1568,-0.0477,-0.1333,-0.1911,0.0019,-0.1113,0.4711,-0.09,0.4024,0.2981,0.4112,0.8436,-0.0448,-0.061,-0.028,-0.1068,-0.0647,0.1906,0.1287,0.2514,0.0032,0.6819,0.0014,0.3696,0.2968,0.009,0.185,-0.131,0.1458,-0.1304,1.2398,-0.1312,0.3439,0.0632,-0.0122,1.659,0.167,0.8864,0.6154,0.4854,0.0241,0.0152,2.073,0.0151,-0.1361,0.1595,Control
G10,-0.3151,-0.1315,0.2383,-0.064,0.0458,-0.196,-0.0063,0.1644,0.7397,-0.0218,0.389,-0.0776,-0.0765,-0.1385,0.4089,0.0203,-0.0143,0.183,0.4358,0.2752,-0.1048,-0.0224,-0.0145,-0.0455,-0.0915,-0.019,-0.0077,0.0485,0.0164,0.0803,-0.0409,-0.097,-0.246,-0.1526,0.203,-0.0778,0.1314,-0.0275,0.1403,0.201,-0.1547,-0.2055,0.0161,0.1267,0.2111,0.5575,0.5321,-0.004,0.0267,0.0239,-0.0706,-0.0583,0.1609,-0.2793,0.0117,0.0208,0.0202,-0.0997,-0.0149,-0.1904,-0.1275,0.3949,-0.1442,0.0297,-0.0623,-0.1138,-0.4293,0.099,-0.1834,0.299,-0.1313,0.164,0.2375,0.6012,0.9388,-0.0407,-0.1544,-0.0359,-0.1555,-0.2521,0.3997,0.0636,0.2503,-0.0784,0.4237,-0.1097,0.2956,0.5453,0.1242,0.2525,-0.1783,0.0588,-0.1626,0.6419,-0.0288,0.4437,0.0686,-0.0391,1.7212,0.0019,1.1121,0.5362,0.454,-0.0308,0.07,1.8837,-0.0306,-0.0657,0.2132,BRCACancer
G11,0.0711,-0.2693,0.046,0.0053,0.0325,-0.172,0.1208,0.288,0.4361,0.0934,-0.0254,0.1905,-0.0384,0.3941,0.3394,0.0979,-0.1323,0.2894,0.1066,0.7611,0.0236,-0.107,-0.0662,0.0363,-0.0742,0.0177,-0.1181,0.0462,-0.0432,-0.0558,-0.0239,0.1268,-0.1975,-0.1504,0.0558,-0.1839,0.0474,0.0103,0.2469,-0.1838,0.1553,-0.125,-0.1152,0.3991,-0.0452,0.4807,0.4862,0.1208,0.3576,-0.1733,0.0743,-0.0258,0.1842,-0.121,0.1871,0.0825,0.048,0.463,0.1015,-0.0447,-0.1053,0.2138,0.1188,-0.0502,-0.0753,-0.0563,-0.575,0.1536,-0.0796,0.2759,-0.0511,0.1336,-0.0165,0.4459,0.4933,0.2155,-0.1588,0.1277,0.2201,0.0682,0.5165,-0.0091,0.1812,0.0278,0.3246,0.0646,0.1637,0.2961,0.3715,0.1668,0.1555,0.546,0.1093,0.3384,-0.0427,0.1513,-0.1075,0.0318,1.1789,0.512,0.8928,0.345,0.2662,0.2617,0.0226,1.054,-0.3977,-0.128,0.6843,BRCACancer
G12,-0.2474,-0.0289,0.3948,-0.0854,0.073,-0.1973,0.1603,0.8368,0.6738,-0.0147,0.3188,-0.0053,0.0053,-0.0689,0.4772,0.1823,-0.0333,0.3074,0.421,1.5068,-0.1226,0.0183,-0.0674,-0.02,-0.1121,-0.1851,-0.0876,-0.0752,0.137,0.32,-0.053,-0.0938,-0.1266,-0.3342,0.102,0.0093,-0.0146,0.1459,0.4079,0.0515,-0.0123,-0.2265,-0.0282,0.4935,0.3063,0.9011,1.0585,-0.0318,-0.0925,-0.1246,-0.091,-0.0807,0.3072,-0.3197,0.2064,0.078,0.2676,-0.0247,-0.0673,-0.2561,-0.0431,0.4113,-0.0189,-0.1143,-0.0903,-0.1119,-0.1835,0.0072,-0.1072,0.4892,-0.1695,0.1729,0.2263,0.6251,1.0917,-0.0397,-0.1361,0.0291,-0.1237,-0.1388,0.3304,0.1354,0.3607,-0.0079,0.634,-0.0276,0.3927,0.5323,0.0117,0.2263,-0.0968,0.168,-0.0543,1.2087,-0.0975,0.5451,0.1575,-0.0091,1.7107,0.0636,1.318,0.5614,0.5689,-9e-04,0.038,2.3542,-0.0472,-0.1206,0.2588,BRCACancer
H01,0.2689,-0.2322,0.2767,0.0359,-0.01,-0.1692,-0.1506,0.7222,0.5785,-0.0751,0.347,-0.1105,-0.1923,0.033,0.4547,-0.0108,0.0913,0.5421,0.5106,1.0831,-0.1436,0.0613,-0.0499,0.0309,-0.0797,-0.2945,-0.0014,-0.0728,-0.1634,0.2435,-0.0669,-0.0802,-0.1898,-0.1818,-0.0826,-0.1474,-0.0262,-0.0751,0.2275,0.202,-0.195,-0.2379,-0.0808,0.6657,0.2352,0.7032,0.9966,-0.0515,0.0679,-0.0867,-0.1728,-0.1211,0.2851,-0.157,0.1656,0.0716,0.1399,-0.0231,-0.024,-0.2323,-0.1431,0.6336,-0.0551,-6e-04,-0.0815,-0.0703,-0.1453,0.2113,0.0347,0.2742,-0.163,0.2992,0.1483,0.5696,0.838,-0.0528,-0.1606,-0.0814,-0.1585,-0.4121,-0.1411,0.0825,0.1797,-0.0995,0.5753,-0.042,0.3481,0.4536,0.0739,0.1215,-0.2521,0.3081,-0.0744,0.8229,-0.1718,0.2244,0.067,-0.0047,1.5517,0.1811,0.9994,0.4751,0.3768,-0.0212,0.0249,1.6597,0.0073,-0.1458,0.3987,Control
H02,-0.0529,-0.1235,0.3724,-0.1175,0.0673,-0.0828,-0.138,0.7897,0.956,-0.0826,0.3996,-0.0304,0.0105,0.0986,0.5734,0.2683,-0.1055,0.3815,0.461,1.2423,-0.0493,-0.1231,-0.0354,-0.0153,-0.1118,-0.101,-0.0435,0.1422,-0.0553,0.4379,0.0616,-0.0777,-0.095,0.0071,-0.0148,-0.3925,-0.0255,-0.0373,0.2179,0.0312,-0.0878,-0.1322,-0.0361,0.957,0.1786,1.1437,0.9046,-0.0237,-0.0958,-0.0822,-0.0186,-0.1128,0.1696,-0.2458,0.3108,0.0112,0.1765,-0.2062,-0.0821,-0.138,0.0099,0.8265,-0.0842,-0.1589,-0.0162,-0.1227,-0.0064,0.05,-0.0708,0.3532,-0.124,0.3656,0.1234,0.3815,0.7695,-0.0262,-0.0384,0.0207,-0.0827,-0.0626,0.2155,0.126,0.3312,0.016,0.3774,-0.0013,0.3957,0.3775,0.0839,0.2309,-0.1473,0.0923,-0.097,0.8687,-0.1111,0.359,0.1578,0.0219,1.5031,0.099,0.874,0.6169,0.3439,0.0261,-0.0482,2.0739,0.0208,-0.0393,-0.0194,Control
H03,-0.2004,-0.1803,0.315,-0.0506,0.1077,-0.3155,0.205,0.265,0.6273,-0.07,0.5018,0.096,-0.1083,0.0093,0.6163,0.1285,-0.0567,0.312,0.2859,0.6951,-0.061,-0.027,-0.0487,-0.002,-0.1239,0.1437,-0.14,-0.0046,0.1823,0.4907,0.0656,-0.0314,-0.1066,-0.2156,-0.0056,-0.062,-0.0028,0.1581,0.2573,0.1669,0.0163,-0.2349,-0.0187,0.7043,0.1341,0.8273,0.9009,-0.1112,-0.1517,-0.1181,0.0727,-0.1047,0.2006,-0.2545,0.2217,0.0171,0.1696,0.0343,-0.0129,-0.1526,-0.1201,0.5334,-0.0871,-0.2208,-0.0449,-0.1716,-0.262,0.0229,-0.1636,0.2428,-0.0763,0.3981,0.1395,0.6081,0.8709,-0.0678,-0.2699,-0.081,-0.0407,-0.2572,0.3833,0.0207,0.2051,0.0469,0.2147,0.0316,0.4236,0.4377,0.1173,0.1176,-0.0105,0.1898,-0.1197,0.9262,-0.1651,0.3488,-0.017,0.0849,1.7149,0.1449,1.0453,0.5799,0.3131,0.126,-0.1929,1.8993,-0.0769,-0.1297,0.3113,Control
H04,-0.169,-0.0137,0.4313,-0.1304,0.1252,-0.1666,-0.0321,0.7099,0.7661,-0.078,0.4134,0.0555,-0.0815,-0.026,0.7171,0.3006,-0.0118,0.6358,0.5355,1.2827,-0.1216,-0.0949,-0.1335,0.038,-0.0966,-0.0705,-0.0539,-0.0631,-8e-04,0.739,-0.0071,-0.13,-0.1258,-0.1843,-0.0185,-0.1439,0.0091,0.0653,0.134,0.1333,-0.0796,-0.2242,-0.2538,1.0271,0.2324,1.0781,1.0803,-0.0223,0.0193,-0.1529,-0.1026,-0.0301,0.2331,-0.1828,0.4118,-0.0325,0.0743,-0.0246,0.0023,-0.2511,-0.1655,0.8767,-0.1275,-0.1987,-0.2287,-0.0744,-0.3443,-0.0209,-0.1507,0.4669,-0.1193,0.5018,0.2295,0.7247,1.0455,-0.1017,-0.2164,-0.0323,-0.0326,-0.2219,0.3169,-0.0033,0.3394,-0.0448,0.4622,-0.0279,0.5745,0.4893,0.0272,0.1326,-0.1256,0.3164,-0.0806,1.0886,-0.2373,0.5782,0.0329,-0.0134,1.6002,0.2377,1.1017,0.9692,0.5122,0.0462,0.0159,2.0823,-0.0742,-0.1541,0.0142,Control
H06,0.0188,-0.2199,0.4371,-0.1217,0.0445,-0.1441,-0.0016,0.8803,0.8033,-0.0416,0.4079,-0.0366,0.0079,0.1013,0.5669,0.3612,-0.0367,0.6539,0.5557,1.8268,-0.095,0.1243,-0.0254,-0.0147,-0.131,-0.1412,0.0448,0.0853,0.0014,0.338,0.0055,-0.0299,-0.1148,-0.1487,0.3334,-0.354,-0.0284,0.1914,0.2418,0.1881,-0.1118,-0.1261,-0.0769,1.2014,0.1986,1.2558,1.0863,-0.0259,-0.0544,-0.1115,-0.0027,-0.1245,0.1813,-0.0478,0.3495,0.0454,0.0987,-0.1836,-0.104,-0.1897,-0.0655,0.8292,-0.1775,-0.1397,-0.091,-0.1709,-0.331,-0.0867,-0.093,0.4406,-0.1447,0.428,0.256,0.5018,0.9812,-0.0243,-0.1291,-0.0285,-0.0786,-0.0774,0.1389,0.1098,0.3118,-0.0163,0.3915,-0.0627,0.3814,0.3843,-0.0182,0.2459,-0.2499,0.0735,-0.0763,1.1213,-0.1222,0.4208,0.1591,-0.0411,1.7476,0.13,1.0125,0.6086,0.4489,0.0473,-0.005,2.1333,0.02,-0.028,0.1692,Control
H07,-0.1656,-0.2236,0.355,-0.0447,0.0403,-0.3445,0,0.3047,0.6775,-0.08,0.2818,-0.073,-0.1364,-0.138,0.5497,0.2574,0.0179,0.4936,0.4116,0.6324,-0.1523,0.0817,-0.0373,-0.0382,-0.1498,0.0291,-0.1217,-0.0954,0.3299,0.6497,-0.0113,-0.1019,-0.2632,-0.2307,-0.0311,-0.0243,0.025,-0.0745,0.3241,0.0841,-0.0863,-0.2897,-0.0558,0.8462,0.1302,0.9281,0.8595,-0.0309,0.0199,-0.019,-0.0277,-0.2077,0.2427,-0.1338,0.3183,-0.0865,0.1525,0.1186,-0.0702,-0.2803,-0.2414,0.6064,-0.2074,-0.2288,-0.1446,-0.2599,-0.5145,-0.0717,-0.1507,0.3882,-0.041,0.4576,0.2507,0.528,0.9268,-0.1002,-0.3286,0.0028,-0.196,-0.4595,0.1668,-0.0435,0.24,-0.0469,0.4065,-0.1249,0.4379,0.4692,0.0434,0.1434,-0.1195,0.1609,-0.1336,0.785,-0.128,0.2397,0.0062,-0.0812,1.5705,0.0469,1.036,0.7489,0.5294,0.0329,-0.0387,2.2306,-0.0371,-0.2763,0.3981,BRCACancer
H08,-0.0746,-0.0298,0.3292,-0.1124,0.0647,-0.2117,-0.0486,0.7788,0.6749,-0.0275,0.2387,-0.1393,-0.0708,-0.1145,0.3745,0.0653,-0.0809,0.3877,0.8678,1.4866,-0.1161,-0.1259,0.0121,-0.0512,-0.0447,0.0763,-0.0247,0.1598,-0.0401,0.5521,0.0119,-0.108,-0.1531,-0.2462,-0.0854,-0.3382,0.0357,0.0182,0.1745,0.1758,-0.0605,-0.1496,-0.1344,0.6215,0.1967,1.1086,1.6329,-0.1004,-0.0844,-0.0528,-0.1088,-0.0931,0.1257,0.0043,0.2348,-0.0157,0.1597,-0.0911,-0.0916,-0.1094,-0.0609,0.3995,-0.0933,-0.0854,-0.0789,-0.1397,-0.3021,-0.004,-0.1237,0.2607,-0.1568,0.5341,0.0869,0.4574,0.7487,-0.0972,-0.1612,0.0426,-0.145,-0.0611,0.146,0.0602,0.0634,-0.0313,0.4634,-0.0184,0.3296,0.4803,0.1297,0.3599,-0.1436,0.1091,-0.1805,1.5266,-0.1128,0.4061,0.0277,0.0212,1.756,0.1177,1.104,0.4723,0.6029,-0.0635,-0.0104,2.3798,0.1081,-9e-04,0.1452,BRCACancer
H09,-0.0818,-0.0621,0.1861,-0.0634,-0.0295,-0.1307,-0.1016,0.3085,0.4932,-0.0871,0.0447,-0.1033,5e-04,-0.0321,0.3875,-0.0587,-0.0728,0.1496,0.257,0.8242,-0.122,0.1309,-0.041,-0.0202,-0.1029,0.0178,-0.1038,-0.0677,-0.2,0.4041,0.0713,-0.0489,-0.1646,-0.2146,-0.1369,-0.298,0.0409,0.0359,0.134,-0.0373,0.0175,-0.1895,-0.0017,0.0985,0.1475,0.4498,0.3456,-0.0429,-0.043,-0.0693,-0.1398,-0.0429,0.3337,-0.3427,0.1199,0.0353,0.058,-0.1321,-0.0467,-0.128,0.0215,-0.0694,-0.0973,-0.1745,-0.0267,-0.07,-0.3411,0.0727,-0.224,0.0581,-0.1043,0.0639,0.0944,0.4582,0.9735,-0.0584,-0.1675,0.0067,-0.1534,-0.1794,0.0893,0.0777,0.0626,-0.0109,0.151,-0.0094,0.0476,0.2714,0.078,0.2165,-0.062,0.1819,-0.3188,0.4485,-0.1376,0.3207,0.0034,-0.0589,1.104,0.101,0.5709,0.3077,0.5881,0.1662,0.0169,1.7603,0.0029,-0.0139,-0.0859,BRCACancer
H10,-0.1276,-0.2562,0.3669,-0.052,0.0687,-0.0772,0.0593,0.3981,0.6943,-0.0583,0.2147,-0.0173,-0.1805,-0.0274,0.424,0.1509,0.0013,0.1978,0.545,1.1321,-0.1259,0.1281,0.0107,-0.004,-0.0674,-0.0749,-0.2509,0.0088,0.0537,0.6196,-0.0908,-0.0929,-0.2759,-0.2052,0.0237,0.0471,0.0393,-0.0395,0.2227,0.0156,0.0505,-0.1358,-0.0517,0.5154,0.0414,0.9404,0.7658,0.0083,0.0408,0.01,-0.1964,-0.2044,0.1383,-0.3266,0.2292,-0.0231,0.1502,-0.1958,0.0044,-0.2137,-0.2419,0.2675,-0.1098,-0.1429,-0.1959,0.0582,-0.2921,-0.0111,0.0149,0.3102,-0.0877,0.2789,0.1489,0.5159,0.9098,-0.0325,-0.2731,-0.0627,-0.1273,-0.3803,0.3367,0.0338,0.3513,-0.1042,0.4383,-0.0718,0.2593,0.4441,0.2219,0.2378,-0.2241,0.0433,-0.0462,1.0654,-0.1543,0.3205,-0.0599,-0.0047,1.2267,0.0257,0.795,0.4317,0.5837,0.0751,0.0731,2.0756,-0.177,-0.2445,0.5181,BRCACancer
H11,0.0399,-0.2465,0.3214,0.0193,0.042,-0.1469,-0.0212,0.5703,0.85,-0.0331,0.6241,-0.0756,-0.1399,-0.1215,0.4198,0.1693,-0.0167,0.2451,0.5127,1.1038,-0.1162,0.065,-0.0497,0.022,-0.1066,0.0422,-0.1379,0.1248,0.0832,0.6304,0.0366,-0.094,-0.1871,-0.3102,0.4119,-0.1423,0.0567,0.2075,0.3321,0.2597,-0.1035,-0.1647,0.0554,0.874,0.1534,1.0155,1.7542,-0.0228,-0.081,-0.0676,-0.1505,-0.1021,0.2107,-0.2865,0.1855,-0.055,0.264,-0.0651,-0.134,-0.2295,-0.0491,0.5999,-0.1119,-0.1245,-0.0984,-0.1347,-0.4072,0.0884,-0.1235,0.506,-0.1112,0.3579,0.3583,0.618,1.0612,-0.074,-0.1714,0.0775,-0.0552,-0.2138,0.2797,0.092,0.3776,-0.1056,0.3162,-0.0516,0.2502,0.53,0.0427,0.1523,-0.1558,0.1059,-0.1463,0.954,-0.1207,0.5879,0.1295,-0.0501,1.9966,0.102,1.3894,0.4494,0.5586,0.0441,0.0323,2.3889,-0.131,-0.1436,0.4704,BRCACancer
H12,-0.3504,-0.0919,0.3859,-0.1199,-0.0013,-0.2876,0.0917,0.5905,0.7212,-0.1047,0.7188,-0.1195,-0.0215,0.0024,0.6856,0.2535,-0.0515,0.5001,0.6961,1.0311,-0.1274,-0.1416,-0.0575,-0.1013,-0.1372,-0.0372,-0.0812,-0.0754,0.0024,0.9287,0.0425,-0.1132,-0.1284,-0.1735,0.3301,-0.2467,0.1272,0.2234,0.477,0.283,-0.0535,-0.1954,0.1301,0.8966,0.2599,0.9851,1.3156,-0.0883,-0.0412,-0.062,-0.1351,0.0081,0.2403,-0.1471,0.2946,-0.0463,0.0136,0.0075,-0.0149,-0.1297,-0.1079,0.7713,-0.0964,-0.1063,-0.103,-0.1603,-0.399,0.0322,-0.1268,0.5387,-0.112,0.5536,0.4252,0.8145,1.3283,-0.1275,-0.1753,-0.129,-0.1049,-0.2291,0.3362,0.0653,0.4563,-0.0481,0.4051,-0.0793,0.531,0.7606,0.0426,0.152,-0.1664,0.1026,-0.1136,1.7553,-0.0574,0.7592,-0.0147,-0.1109,2.027,0.0121,1.3678,0.8238,0.5673,0.0718,-0.0206,2.1578,-0.0923,-0.1732,0.39,BRCACancer
