@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 10207 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11336 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1457 numeric
@attribute 1459 numeric
@attribute 1460 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 150084 numeric
@attribute 154810 numeric
@attribute 2017 numeric
@attribute 2035 numeric
@attribute 2036 numeric
@attribute 2037 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22800 numeric
@attribute 22808 numeric
@attribute 22989 numeric
@attribute 23136 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 260425 numeric
@attribute 26285 numeric
@attribute 27134 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3059 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3993 numeric
@attribute 3996 numeric
@attribute 4301 numeric
@attribute 4620 numeric
@attribute 4621 numeric
@attribute 4622 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4626 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4893 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 51776 numeric
@attribute 53842 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5582 numeric
@attribute 5583 numeric
@attribute 5584 numeric
@attribute 55844 numeric
@attribute 55870 numeric
@attribute 5588 numeric
@attribute 5590 numeric
@attribute 56288 numeric
@attribute 5728 numeric
@attribute 57530 numeric
@attribute 57644 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5865 numeric
@attribute 5872 numeric
@attribute 60 numeric
@attribute 60412 numeric
@attribute 6237 numeric
@attribute 64398 numeric
@attribute 6709 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7525 numeric
@attribute 79784 numeric
@attribute 81 numeric
@attribute 8189 numeric
@attribute 83700 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 8531 numeric
@attribute 8573 numeric
@attribute 87 numeric
@attribute 8735 numeric
@attribute 8777 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 9218 numeric
@attribute 9223 numeric
@attribute 92359 numeric
@attribute 93408 numeric
@attribute 93643 numeric
@attribute 9414 numeric
@attribute 9863 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
J12,0.8633,0.4091,0.4218,0.434,0.7563,1.2325,0.0165,0.89,-0.4396,0.1013,-0.1107,-0.2532,0.4575,1.1115,1.7002,-0.0435,0.1916,-0.0898,1.867,0.0073,0.1416,0.4919,0.9676,-0.0343,0.1702,0.5324,0.6915,0.2168,0.0444,-0.1084,0.4611,0.1414,-0.0291,0.0223,-0.3063,0.3366,-0.0994,0.575,1.14,-0.1088,-0.2322,1.4044,0.2722,1.1131,0.5677,0.1949,0.1269,0.172,-0.1173,-0.056,-0.1036,-0.0501,-0.205,-0.1268,1.6316,-0.0352,0.0682,-0.0969,2.476,-0.1474,0.002,-0.0477,0.7871,7e-04,-0.049,0.1666,-0.1354,1.3243,0.3801,1.1009,0.7987,0.8838,0.1434,-0.0543,0.5859,1.2584,0.9641,0.3642,-0.1336,1.3923,0.1682,1.0147,0.9093,0.9998,0.1674,0.0154,1.1408,-0.0837,-0.0912,-0.0789,-0.0522,-0.1149,0.0816,1.4971,0.4824,0.7764,0.2826,1.7459,0.2737,-0.1307,0.8185,0.2551,0.3266,-0.1132,0.6425,0.96,0.2937,-0.0522,0.594,0.336,0.6579,0.7525,-0.0528,-0.1292,-0.0963,-0.143,-0.1292,0.0341,-0.0362,-0.2144,-0.1746,1.0981,-0.0519,-0.0526,-0.0821,0.4717,0.3876,-0.1133,1.2148,Control
K01,0.6619,0.5066,0.3361,0.6219,0.8271,1.2969,0.0251,1.2701,-0.2199,0.1964,-0.1052,0.0035,0.6178,1.3494,1.9922,0.0318,0.5547,-0.0645,2.396,-0.0606,0.1591,0.5538,1.095,-0.0731,0.3837,0.711,0.8028,0.2579,0.2181,-0.0331,0.9979,0.0317,0.1772,0.098,-0.1088,0.2228,0.0586,1.0615,1.8839,-0.1301,-0.0937,1.9021,0.4448,1.5898,0.9926,0.289,0.2786,0.1395,-0.1623,-0.0422,-0.152,-0.0719,-0.1566,-0.1304,1.9793,-0.0588,-0.1107,0.0754,3.2398,-0.0719,0.0808,0.0194,1.373,0.0536,-0.0216,0.6011,-0.0459,1.8974,0.8083,1.53,0.8707,1.1125,0.1687,-0.0231,0.4032,1.2012,1.6925,0.4668,-0.0967,1.1443,0.3243,1.2085,1.1503,0.8383,0.2142,-0.0082,1.2934,-0.0282,0.0536,-0.0747,-0.0436,-0.0493,-0.0113,2.3189,0.5083,1.3757,0.455,1.6524,0.7231,-0.1325,1.4895,0.4942,0.2954,0.0681,1.0427,1.3012,0.3488,-0.1312,0.5412,0.731,0.5246,0.9443,-0.121,-0.1326,-0.0618,0.0849,-0.1473,-0.0699,-0.1561,-0.1915,-0.1506,1.3276,-0.0682,0.0113,0.0013,0.6107,0.9705,-0.0658,1.5543,BRCACancer
K02,0.5178,0.4745,0.3703,0.5366,1.0044,1.319,0.0749,1.2539,-0.0845,0.0922,-0.0403,-0.0688,0.5218,1.258,2.0241,0.102,0.3802,-0.0768,2.2392,-0.0464,0.1581,0.8262,1.0707,-0.0252,0.4945,0.6853,0.7974,0.2618,0.0958,-0.0189,0.7309,0.042,0.2784,0.0578,-0.1169,0.3015,0.1025,0.9903,1.7256,-0.1145,-0.0896,1.77,0.4133,1.4454,0.6326,0.2675,0.2093,0.1622,-0.1385,-0.0707,-0.1011,-0.0768,-0.1678,-0.1397,1.9738,-0.0713,-0.0264,0.0174,3.1911,-0.1106,0.1391,0.0016,1.5288,0.0369,-0.0233,0.4154,-0.1106,1.6761,0.6401,1.3694,0.9699,0.9408,0.0961,-0.0441,0.3819,0.9159,1.595,0.3366,-0.0383,1.0606,0.2289,1.1135,1.0108,0.8303,0.191,0.0439,1.0185,-0.02,0.032,-0.0311,-0.0323,-0.0362,-0.0557,1.9231,0.3693,1.2321,0.3962,1.7823,0.6394,-0.0971,1.0979,0.7844,0.3679,0.0398,0.9132,1.211,0.3776,-0.1004,0.6649,0.4227,0.4606,1.0812,-0.1151,-0.1056,-0.0343,0.048,-0.1402,-0.0059,-0.1277,-0.1882,-0.0187,1.1608,-0.0646,0.0429,-0.0439,0.4731,0.827,-0.0784,1.2618,BRCACancer
K03,0.5478,0.5725,0.349,0.4652,0.5389,1.1479,0.0048,0.8908,-0.3305,0.0695,-0.1358,-0.2434,0.468,1.1456,1.6118,-0.0807,0.2818,-0.0694,2.0222,-0.0751,0.1256,0.3172,0.9837,-0.0101,0.2699,0.5217,0.6236,0.1789,0.0368,-0.0535,0.517,0.1016,-0.0069,0.0255,-0.1638,0.3205,-0.0124,0.7719,1.4507,-0.086,-0.2218,1.6634,0.2327,1.2284,0.7022,0.1428,0.1457,0.0933,-0.1226,-0.0759,-0.153,-0.0835,-0.1648,-0.1969,1.6953,-0.0783,0.0065,-0.2091,2.8327,-0.1645,0.073,0.0987,0.937,0.1022,-0.0722,0.2613,-0.1547,1.5096,0.4506,1.1239,0.8159,0.8016,0.1618,-0.0453,0.2753,0.8507,1.1096,0.2746,-0.1984,1.1501,0.2532,1.0037,0.9529,0.7837,0.0981,-0.0115,0.8814,-0.0736,-0.0797,-0.0638,-0.0178,-0.1317,-0.0981,1.4552,0.3501,0.811,0.2435,1.7355,0.303,-0.1259,0.9125,0.1851,0.3906,-0.1295,0.807,1.0264,0.0737,-0.1183,0.618,0.4098,0.5124,0.6185,-0.0642,-0.1299,-0.0822,-0.0624,-0.1283,0.0307,-0.0691,-0.2398,-0.1696,1.0336,-0.0721,-0.2227,-0.1306,0.4919,0.4202,-0.0988,1.2186,BRCACancer
K04,0.5695,0.5295,0.2979,0.5209,1.0662,1.3606,0.0241,1.1534,-0.1531,0.1818,-0.0986,-0.1328,0.5493,1.3237,1.8022,0.238,0.3345,-0.1026,2.0403,-1e-04,0.0782,0.5546,1.1027,-0.0705,0.1927,0.6898,0.8543,0.3823,0.0806,-0.0744,0.6268,0.0827,0.3227,0.0278,-0.1848,0.3556,-0.022,1.0009,1.6031,-0.0837,-0.1077,1.7365,0.4224,1.3447,0.8065,0.3755,0.3078,0.2902,-0.1444,-0.0271,-0.1136,-0.0704,-0.1418,-0.1271,2.0366,-0.0455,-0.121,0.0556,2.9706,-0.1062,0.0683,-0.0257,1.1777,0.138,-0.0835,0.3017,-0.0628,1.5657,0.5932,1.4203,0.9987,0.9304,0.1957,-0.0862,0.3158,1.1075,1.3699,0.3389,-0.041,1.2985,0.3132,1.1731,1.0502,1.0375,0.2035,0.0318,1.019,-0.0823,0.0436,-0.0592,-0.1454,-0.062,-0.0395,1.643,0.374,1.2104,0.3921,1.8145,0.5357,-0.0997,1.2238,0.584,0.4888,0.0749,1.068,1.2498,0.5264,-0.0436,0.8113,0.4022,0.5596,0.885,-0.1024,-0.13,-0.0516,0.0735,-0.1399,0.0987,-0.1452,-0.2147,0.0142,1.1135,-0.0978,0.1318,-0.1079,0.5348,0.6494,-0.0976,1.381,BRCACancer
K05,0.4768,0.3862,0.2719,0.4478,1.2143,1.1705,0.0016,0.9092,-0.206,0.3164,-0.0567,-0.13,0.4232,1.2504,1.8304,0.3249,0.2414,-0.0921,1.6836,0.0292,0.0665,0.5481,0.9332,-0.0586,0.2165,0.5961,0.7945,0.3615,0.0399,-0.062,0.6094,0.0081,0.2779,0.0762,-0.1393,0.3246,-6e-04,0.7806,1.3021,-0.0827,-0.038,1.4512,0.4709,1.0288,0.6367,0.2726,0.2309,0.1165,-0.1181,-0.0962,-0.0619,-0.0749,-0.1838,-0.1403,1.8327,-0.0324,-0.0077,0.1502,2.3704,-0.103,0.0206,0.0285,0.9134,0.1554,-0.0101,0.2109,-0.0476,1.1823,0.5838,1.0256,0.6316,0.678,0.0564,-0.003,0.3163,1.0147,1.2409,0.2769,-0.0582,1.0762,0.1452,0.9762,0.8379,0.8218,0.2104,0.0201,0.8307,-0.0797,0.0448,-0.0624,-0.0447,-0.0471,-0.0248,1.6376,0.2956,1.175,0.3513,1.4784,0.4813,-0.0915,1.0204,0.5164,0.341,0.0054,0.7731,1.155,0.5477,-0.0622,0.7371,0.3224,0.4988,0.8507,-0.1322,-0.1331,-0.033,0.0113,-0.0954,0.1211,-0.187,-0.1193,-0.2303,1.0723,-0.0776,0.1842,-0.0247,0.391,0.5052,-0.0811,1.0239,Control
AA3226,0.4178,0.4262,0.136,0.6032,0.7518,1.2036,-0.0258,1.1685,-0.0464,0.1574,-0.1485,-0.2163,0.4773,1.2315,1.8485,0.1288,0.3774,-0.1028,2.3203,-0.0498,0.0736,0.3134,0.7734,-0.0478,0.0523,0.5248,0.6953,0.2684,0.1095,-0.069,0.7636,0.0921,0.0477,-0.0077,-0.0657,0.2546,-0.0524,0.8607,1.4623,-0.0861,-0.0362,1.3958,0.2756,1.3667,0.7076,0.1544,0.0521,0.1834,-0.1221,-0.1135,-0.1165,-0.0388,-0.1911,-0.0826,1.7559,-0.0352,0.04,-0.0801,2.7227,-0.0973,-0.0323,-0.0059,1.328,0.0856,-0.1057,0.4702,-0.1436,1.6495,0.6281,1.2068,0.6502,0.9786,0.0403,0.0147,0.0878,0.6131,1.2729,0.2107,0.0222,0.9383,0.375,1.1749,0.9995,0.504,0.1041,-0.0053,1.0313,-0.0416,-0.0218,-0.1042,-0.0687,-0.0961,0.1136,1.396,0.082,0.8216,0.2938,1.3321,0.5768,-0.1123,1.1363,0.4018,0.4,-0.0125,1.1255,0.9713,0.1837,-0.0971,0.6846,0.163,0.1338,0.6302,-0.0918,-0.1069,-0.0352,-0.0205,-0.102,0.1337,-0.0576,-0.0656,-0.114,1.343,-0.0603,0.0123,-0.1712,0.5374,0.343,-0.1041,1.2335,Control
AB3227,0.5635,0.3231,0.3379,0.4396,0.9094,0.9939,0.0046,0.8223,-0.2068,0.0334,-0.1087,-0.1787,0.3316,1.0192,1.5846,0.1842,0.2965,-0.0652,1.7997,-0.0235,0.0886,0.4994,1.117,-0.0779,0.317,0.5383,0.6445,0.3212,0.0432,-0.0532,0.3937,0.0213,0.1854,0.0588,-0.0922,0.4169,0.0233,0.9535,1.4592,-0.1196,-0.1974,1.7981,0.2596,1.324,0.9194,0.3185,0.2803,0.2083,-0.1613,-0.0886,-0.123,-0.0817,-0.1656,-0.2051,2.0402,-0.0594,0.0185,-0.067,2.6445,-0.1327,0.0676,0.0431,1.1777,0.0419,-0.0816,0.2852,-0.1953,1.6032,0.6203,1.3123,0.8341,0.9506,0.2271,-0.0385,0.4118,1.0158,1.5729,0.214,-0.2436,1.0965,0.2883,0.8833,0.829,0.8527,0.1869,0.0163,1.0721,-0.0437,-0.1026,-0.084,-0.033,-0.0856,-0.101,1.7383,0.4506,1.086,0.3141,1.7099,0.3501,-0.119,1.0379,0.4041,0.4624,-0.0696,0.9237,1.0775,0.3807,-0.1352,0.4203,0.4677,0.4795,1.0001,-0.0746,-0.149,-0.0094,-0.094,-0.1405,0.0601,-0.1454,-0.1567,-0.0642,1.263,-0.0488,-0.0957,-0.1151,0.4461,0.6169,-0.0604,1.2993,Control
AC3228,0.7558,0.4559,0.3958,0.5095,0.8743,1.1314,0.149,1.1895,-0.1558,0.2779,-0.1252,-0.0322,0.449,1.2246,1.8722,0.3255,0.3232,-0.0122,1.8825,-0.0186,0.0572,0.5509,0.8704,-0.125,0.1463,0.5567,0.8066,0.1497,0.1446,-0.0299,0.6382,-0.0279,0.1888,0.1094,-0.1771,0.312,-0.0367,0.7937,1.5641,-0.1392,-0.233,1.4533,0.3269,1.3398,0.522,0.1076,0.1445,0.1231,-0.1594,-0.0957,-0.173,-0.1183,-0.1748,-0.2051,1.6793,-0.0793,-0.0741,0.1512,2.963,-0.1001,-0.0409,0.098,1.2626,-0.0482,-0.0342,0.4066,-0.0593,1.5081,0.7215,1.3796,0.9167,0.7598,0.026,-0.0169,0.4291,0.7875,1.0438,0.2521,-0.2225,1.0113,0.3014,0.9805,0.9075,0.8276,0.1947,-0.0241,0.6829,-0.0278,-0.0352,-0.1673,0.1458,-0.0189,-0.0744,1.9306,0.2621,1.0569,0.3824,1.7637,0.4548,-0.1391,1.0548,0.4624,0.2887,-0.1201,0.7197,1.0717,0.3438,-0.1937,0.7291,0.5762,0.4556,0.8842,-0.1497,-0.1423,0.0291,-0.1524,-0.1821,-0.0337,-0.1134,-0.0896,-0.2011,1.024,0.0096,-0.0932,-0.0572,0.4847,0.5837,-0.0284,1.1917,Control
AD3231,0.4632,0.4522,0.3474,0.3406,0.4492,1.0888,-0.0113,0.9283,-0.0326,0.2785,-0.1797,-0.1614,0.4197,0.933,1.5514,0.2205,0.2793,-0.0556,1.7057,-0.0219,0.0596,0.3474,1.1467,-0.0916,0.3467,0.6464,0.8523,0.3203,0.0543,-0.0433,0.5394,-0.0279,0.3154,0.0499,0.0332,0.3605,0.0371,0.9719,1.743,-0.1141,-0.2576,1.8299,0.2652,1.2718,0.8225,0.1531,0.2192,0.0966,-0.1621,-0.0802,-0.123,-0.1291,-0.1971,-0.1552,2.0683,-0.0479,-0.119,0.0079,2.5984,-0.1162,0.0593,0.0849,1.1632,0.113,-0.0129,0.2965,-0.0959,1.6555,0.4645,1.2945,0.8907,1.1077,0.0515,-0.058,0.5456,1.1569,1.7719,0.2467,-0.1549,0.8833,0.279,1.0912,0.921,0.6282,0.2087,-0.0269,1.1748,-0.0284,-0.0536,-0.0515,-0.0326,-0.1025,0.0214,1.8461,0.4048,0.9001,0.37,1.6724,0.2437,-0.1705,1.145,0.4004,0.3413,-0.0885,0.7262,1.0962,0.1248,-0.131,0.6245,0.5302,0.4507,1.214,-0.1368,-0.1463,-0.0093,-0.0834,-0.1602,0.1138,-0.1607,-0.0907,-0.0395,1.0628,-0.0343,0.072,-0.0812,0.6074,0.6576,-0.0717,1.4344,Control
AE1543,0.3435,0.4662,0.1994,0.6212,0.566,1.1837,-0.0545,0.9307,-0.2807,0.1001,-0.1233,-0.1668,0.3596,0.9897,1.6828,0.247,0.3349,-0.0922,2.1737,0.033,0.0938,0.3757,0.7338,-0.0372,0.2128,0.6162,0.737,0.1985,0.0228,-0.0708,0.9007,0.1062,0.0787,0.0749,-0.1014,0.3572,-0.0635,0.8252,1.3097,-0.0963,-0.1722,1.4112,0.3032,1.2024,0.6297,0.2272,0.1991,0.133,-0.0654,-0.1092,-0.1121,-0.0168,-0.1313,-0.1242,1.6832,-0.0985,0.0546,-0.1877,2.8518,-0.1392,0.0962,-0.0117,0.6726,0.0517,-0.0433,0.3173,-0.1662,1.5545,0.4847,1.2034,0.7264,0.725,0.0783,-0.0685,0.3776,0.755,1.0565,0.2362,-0.1295,0.8055,0.1457,0.7838,0.6479,0.5448,0.1292,0.0039,0.5677,-0.0343,-0.0494,-0.0196,-0.0331,-0.1084,-0.0784,1.7998,0.3166,1.1318,0.3119,1.4476,0.4478,-0.0891,1.0567,0.3174,0.4297,-0.0448,0.9208,1.1354,0.1995,-0.1239,0.5466,0.5119,0.2767,0.8056,-0.1355,-0.1221,-0.0485,-0.0278,-0.1463,0.0896,-0.1064,-0.173,-0.149,1.1823,-0.0688,0.0933,-0.1414,0.3159,0.4491,-0.1003,1.116,Control
AF3229,0.5792,0.5526,0.1301,0.3803,0.9797,0.9366,0.0521,1.1901,-0.0588,0.0502,-0.0483,-0.1525,0.5433,1.1192,1.9611,0.0664,0.4394,-0.0809,2.217,-0.0289,0.0646,0.5005,0.8202,-0.0025,0.3252,0.6707,0.7707,0.2423,0.2037,-0.0882,1.1066,-0.0282,0.0961,0.0357,-0.0351,0.3174,-0.0316,0.7676,1.9697,-0.0768,-0.0511,1.4099,0.3017,1.3863,0.5458,0.0605,0.0826,0.0535,-0.0661,-0.0927,-0.0657,-0.0251,-0.1522,-0.1507,1.3269,-0.0641,-0.0495,-0.1101,3.0775,-0.1342,-0.0956,0.0444,1.5634,0.0925,-0.0972,0.7626,-0.0628,1.8601,0.7598,1.3033,0.6029,1.1663,0,-0.0303,0.0988,0.253,1.2388,0.3062,0.0225,0.719,0.2512,1.0939,1.1277,0.5081,0.0433,0.0201,0.7542,-0.064,-0.0359,-0.0395,-0.0829,-0.105,0.1294,1.7326,0.1191,1.0541,0.2195,1.2854,0.7369,-0.0485,1.0293,0.7218,0.4177,-0.05,0.8461,1.0441,0.3769,-0.0877,0.5351,0.4044,0.1552,0.6234,-0.039,-0.0925,-0.0348,-0.0972,-0.0921,0.0113,-0.064,-0.1526,-0.2603,1.0397,-0.0686,0.2172,-0.0529,0.6281,0.4996,-0.1031,1.3112,Control
AG3230,0.5753,0.5092,0.348,0.4347,1.0405,1.0643,-0.0789,1.0451,-0.1655,0.1718,-0.1309,-0.2569,0.5735,1.38,1.7103,0.1074,0.2694,-0.0673,1.6116,0.0793,0.1409,0.7893,0.8612,-0.0365,0.1723,0.5759,0.6852,0.2074,0.1219,-0.052,0.8428,0.0491,0.1525,0.1263,-0.096,0.3493,0.0958,0.5491,1.3771,-0.0548,-0.221,1.4895,0.4065,0.9709,0.2728,0.1726,0.1367,0.2849,-0.0964,-0.0998,-0.1202,-0.0533,-0.1282,-0.1266,1.6588,-0.0911,0.0717,-0.0727,2.8429,-0.1072,-0.0279,-0.0411,1.0785,-0.0508,-0.0576,0.4676,-0.2331,1.4949,0.7487,1.2212,0.847,0.9149,0.0335,-0.1091,0.4756,0.8875,1.1311,0.2803,-0.1194,1.0573,0.2975,1.0404,0.9301,0.8824,0.09,0.0346,0.6394,-0.0482,-0.052,-0.0492,-0.1323,-0.0788,-0.0871,1.6618,0.2836,1.0477,0.4349,1.7209,0.4568,-0.098,1.0364,0.646,0.3807,-0.0726,0.5893,1.0786,0.5478,-0.043,0.779,0.163,0.4537,0.8187,-0.1025,-0.0969,-0.0531,-0.0239,-0.0992,-0.0145,-0.1497,-0.1946,-0.1729,0.7721,-0.0637,0.1055,0.0047,0.5368,0.5946,-0.0968,0.8111,Control
AH3232,0.3023,0.3721,0.2343,0.4213,0.6452,1.2858,0.0986,0.6201,-0.1254,-0.0017,-0.1366,-0.1428,0.2853,0.8451,1.3201,0.266,0.1143,-0.0733,2.0166,-0.0101,0.0512,0.3789,0.733,-0.0291,0.1622,0.3349,0.755,0.2541,-0.0131,-0.1031,0.4368,0.0421,0.0513,0.0514,-0.1487,0.2456,0.047,0.5928,1.0934,-0.1101,-0.1585,1.2154,0.3272,1.5819,0.8085,0.1398,0.0188,0.0273,-0.0517,-0.109,-0.1325,-0.0116,-0.1548,-0.1907,1.5559,-0.0476,0.1207,-0.0148,2.2396,-0.2851,0.0543,-0.0433,0.8743,-0.0029,-0.116,0.146,-0.1916,1.4329,0.2115,0.9907,0.7372,0.5569,0.0157,-0.1573,0.3555,0.5328,1.058,0.1152,-0.1292,0.8077,0.2316,1.0566,0.7035,0.4862,0.0972,0.0494,0.4719,-0.103,-0.1155,0.0017,0.0086,-0.1563,-0.0776,1.5392,0.2126,0.8329,0.2545,1.349,0.4091,-0.1366,1.0775,0.1661,0.4271,-0.0616,0.7234,0.9139,0.1822,-0.0796,0.7682,0.2651,0.1314,0.6409,-0.0773,-0.1086,-0.0391,-0.1099,-0.1593,0.0793,-0.1238,-0.1899,-0.2428,1.006,-0.0812,0.0313,-0.1147,0.3978,0.4818,-0.1103,1.1603,Control
AI3233,0.705,0.4934,0.5043,0.4494,0.8433,1.028,-0.0273,0.9441,-0.1348,0.1751,-0.0341,-0.1502,0.279,0.9542,1.5372,0.0351,0.3821,-0.0857,1.8086,-0.0423,0.0682,0.587,1.1225,-0.0843,0.3877,0.6167,0.6714,0.2548,0.0408,-0.045,0.3577,0.0013,0.1749,0.149,-0.1815,0.3863,-0.0219,0.9277,1.5644,-0.1005,-0.19,1.7688,0.3183,1.0485,0.8005,0.2214,0.3194,0.1768,-0.1705,-0.0246,-0.1346,-0.1063,-0.1992,-0.0741,1.993,-0.0795,-0.0618,-0.0956,2.5838,-0.1124,0.0221,0.0641,1.2445,0.1859,-0.0581,0.2389,-0.0567,1.7417,0.6496,1.4994,0.9448,0.7276,0.1898,0.0075,0.5601,1.2636,1.5671,0.2264,-0.1107,1.0144,0.2027,0.6943,0.9316,0.8604,0.2304,0.017,0.8799,-0.0489,-0.0278,-0.0398,-0.0285,-0.1133,-0.0375,1.936,0.534,1.1608,0.4346,1.9168,0.2419,-0.1182,1.0607,0.6277,0.1502,0.0415,0.7849,1.071,0.5331,-0.1113,0.66,0.6597,0.6685,0.965,-0.0784,-0.1478,-0.0514,-0.001,-0.2049,-0.0075,-0.0798,-0.1636,-0.0558,1.3767,-0.0568,0.0519,-0.0656,0.4647,0.6343,-0.0658,1.5103,Control
AJ3234,0.6061,0.4735,0.3099,0.4978,0.862,0.9297,0.1089,0.9921,-0.3555,0.1958,-0.0626,-0.107,0.2767,0.9195,1.5239,0.141,0.3686,-0.066,1.6849,-0.0482,0.1246,0.5529,1.0548,-0.051,0.3444,0.5817,0.6968,0.1564,0.0828,-0.0541,0.3273,-0.0095,0.2667,0.0846,-0.2521,0.1985,0.0063,1.1013,1.5857,-0.1024,-0.2133,1.8983,0.3221,0.9199,0.7663,0.2558,0.3314,0.0855,-0.121,-0.0543,-0.1248,-0.0908,-0.1219,-0.0902,1.9936,-0.0898,-0.0844,-0.0905,2.3794,-0.1645,0.1044,0.0053,1.0534,0.102,-0.0663,0.2856,-0.0753,1.7285,0.6527,1.3708,0.8429,0.6324,0.2056,-0.0762,0.3877,1.2667,1.6075,0.2621,0.014,0.9068,0.1723,0.6424,0.8179,0.828,0.2234,0.0122,1.2939,-0.023,-0.0278,2e-04,-0.052,-0.0865,-0.0724,1.8434,0.5122,1.2919,0.3783,1.6879,0.1952,-0.1215,1.3072,0.6615,0.2747,-0.0789,0.8355,1.1917,0.1822,-0.0959,0.466,0.7619,0.5109,1.2156,-0.1,-0.1345,-0.0532,-0.0493,-0.1412,-0.0219,-0.2157,-0.1506,-0.0812,1.3734,-0.0629,0.0597,-0.1598,0.3875,0.8086,-0.0872,1.7013,Control
AK3235,0.5639,0.4478,0.352,0.4644,0.7644,1.0227,-0.0064,0.9045,-0.1979,0.2485,-0.1799,-0.1057,0.3006,1.0508,1.7185,0.1908,0.2339,-0.0261,2.0585,-0.0114,0.1247,0.4908,0.9047,-0.1041,0.3537,0.5125,0.688,0.1747,0.1222,-0.0239,0.5561,-0.0145,0.1446,0.1178,-0.1502,0.2964,0.1448,1.0358,1.5604,-0.1385,-0.2191,1.556,0.2721,1.0942,0.6609,0.1728,0.1981,0.1637,-0.1654,-0.1114,-0.1745,-0.1465,-0.2545,-0.2077,1.7974,-0.1276,-0.1704,-0.0408,2.973,-0.0537,0.0429,0.1021,1.1037,0.0508,0.0025,0.3508,-0.0548,1.7008,0.418,1.3929,0.6992,0.7004,0.1523,0.0436,0.4094,0.8321,1.3016,0.2627,-0.1936,0.6496,0.1992,0.7343,0.7481,0.6361,0.1764,-0.0311,0.5989,0.051,-0.1059,-0.066,0.025,-0.0184,0.0025,1.8286,0.4617,1.3316,0.4157,1.5893,0.1978,-0.1518,0.8466,0.5482,0.3299,-0.1133,0.7082,1.0368,0.2206,-0.1415,0.5849,0.6119,0.4064,0.853,-0.1577,-0.1442,0.034,-0.0898,-0.1827,-0.011,-0.1687,-0.0708,-0.2052,1.3362,-0.0105,-0.0223,-0.0147,0.3738,0.8669,-0.0557,1.4483,Control
AL3236,0.3369,0.3329,0.318,0.5398,0.5954,0.942,0.0409,0.888,-0.111,0.1864,-0.0994,-0.117,0.2606,1.0477,1.5722,0.2417,0.1844,-0.0442,1.736,0.0107,0.1231,0.3305,0.7912,-0.0706,0.2025,0.5169,0.7156,0.0106,0.0254,-0.0358,0.4285,-0.025,0.062,0.0562,-0.1758,0.3614,0.0033,0.8705,0.9305,-0.066,-0.181,1.3986,0.2246,0.8518,0.426,0.1678,0.2407,0.0818,-0.053,-0.096,-0.118,0.0132,-0.2098,-0.1191,1.7753,-0.0903,0.0369,-0.0017,2.8988,-0.119,-0.0487,0.0669,0.8484,0.1415,-0.0442,0.2665,-0.0463,1.4038,0.3226,1.3479,0.6505,0.4035,0.0658,-0.0916,0.4839,0.8629,1.0779,0.2064,-0.1674,0.3249,0.1014,0.753,0.6895,0.6409,0.1566,0.0104,0.5977,-0.0436,-0.0718,-0.0241,0.03,-0.0557,0.0155,2.1522,0.3586,1.1358,0.4144,1.7154,0.2055,-0.1187,1.1157,0.2974,0.1092,-0.0948,0.5628,1.1097,0.2857,-0.1148,0.6768,0.5485,0.4251,0.9193,-0.0963,-0.1011,-0.0135,-0.061,-0.1517,0.0778,-0.1319,-0.0974,-0.1361,0.9972,-0.0282,-0.0638,-0.1981,0.3598,0.472,-0.0488,1.3624,Control
