@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 10800 numeric
@attribute 109 numeric
@attribute 11261 numeric
@attribute 1128 numeric
@attribute 1129 numeric
@attribute 113 numeric
@attribute 113026 numeric
@attribute 1131 numeric
@attribute 1133 numeric
@attribute 1139 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 135 numeric
@attribute 136 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 163688 numeric
@attribute 1812 numeric
@attribute 1816 numeric
@attribute 185 numeric
@attribute 1909 numeric
@attribute 1910 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 2064 numeric
@attribute 2065 numeric
@attribute 2066 numeric
@attribute 2149 numeric
@attribute 2185 numeric
@attribute 22953 numeric
@attribute 23236 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 291 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 292 numeric
@attribute 2925 numeric
@attribute 3269 numeric
@attribute 3274 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 3360 numeric
@attribute 3361 numeric
@attribute 3362 numeric
@attribute 3363 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3973 numeric
@attribute 4638 numeric
@attribute 4842 numeric
@attribute 4843 numeric
@attribute 4846 numeric
@attribute 487 numeric
@attribute 488 numeric
@attribute 489 numeric
@attribute 490 numeric
@attribute 491 numeric
@attribute 492 numeric
@attribute 493 numeric
@attribute 5021 numeric
@attribute 5023 numeric
@attribute 5024 numeric
@attribute 5025 numeric
@attribute 5027 numeric
@attribute 51196 numeric
@attribute 5136 numeric
@attribute 5137 numeric
@attribute 5153 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 51806 numeric
@attribute 5255 numeric
@attribute 5256 numeric
@attribute 5257 numeric
@attribute 5260 numeric
@attribute 5261 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5333 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5350 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 56413 numeric
@attribute 56848 numeric
@attribute 57105 numeric
@attribute 5731 numeric
@attribute 5733 numeric
@attribute 5737 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 6261 numeric
@attribute 6262 numeric
@attribute 6263 numeric
@attribute 63928 numeric
@attribute 6543 numeric
@attribute 6546 numeric
@attribute 6547 numeric
@attribute 683 numeric
@attribute 6865 numeric
@attribute 6869 numeric
@attribute 6870 numeric
@attribute 7125 numeric
@attribute 7134 numeric
@attribute 7201 numeric
@attribute 7220 numeric
@attribute 7416 numeric
@attribute 7417 numeric
@attribute 7419 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 775 numeric
@attribute 777 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 83447 numeric
@attribute 84812 numeric
@attribute 85366 numeric
@attribute 886 numeric
@attribute 887 numeric
@attribute 8877 numeric
@attribute 8911 numeric
@attribute 8912 numeric
@attribute 8913 numeric
@attribute 89869 numeric
@attribute 9127 numeric
@attribute 91807 numeric
@attribute 952 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Ontario__AS_RR-3277,0.0523,-0.0353,1.2175,0.225,1.1838,0.0813,-0.0903,1.4551,0.1404,-0.0531,-0.0797,-0.0891,-0.1431,0.1718,0.6611,0.4989,-0.1275,-0.0355,-0.0639,0.3347,1.0178,-0.009,0.2308,-0.1774,0.0699,-0.0213,-0.0883,-0.0087,-0.031,0.2562,0.2855,-0.0461,-0.0768,1.5842,1.3186,0.0362,0.4701,0.2001,1.4267,0.531,0.6143,-0.0297,-0.0807,0.0185,-0.116,0.1094,-0.1476,-0.0823,0.306,-0.0802,0.0433,0.8639,0.0116,-0.029,-0.2079,-0.0702,0.0195,0.0674,-0.023,-0.1264,1.0493,0.5272,0.7727,0.6901,-0.0686,0.2776,-0.0659,0.0505,0.059,0.0869,1.5784,1.2366,2.4964,0.0522,0.0367,0.9582,-0.0116,1.0825,-0.0493,0.6908,0.4866,-0.022,-0.0816,-0.0834,0.3796,0.0664,0.1463,0.0569,-0.1187,0.7296,1.3096,0.0718,0.362,1.5188,0.6324,0.0099,0.3668,1.2695,0.6956,-0.0202,0.6355,0.3155,0.6979,0.9412,1.3105,1.2436,0.9888,1.0548,-0.1233,0.4196,0.9779,-0.1527,0.8618,0.3792,0.1487,1.039,0.1451,-0.0856,-0.0544,-0.2009,-0.0686,-0.0425,-0.0604,-0.064,-0.078,0.0397,0.4814,-0.0559,1.0073,0.0115,-0.0697,-0.1635,0.1257,0.1692,-0.1206,0.1975,0.2604,0.2445,1.3553,-0.0346,0.0588,-0.0379,-0.0341,0.0685,-0.0337,2.0392,1.3259,2.2067,0.1323,1.0686,0.5242,0.0661,0.6123,0.4438,-0.1171,-0.0156,-0.027,-0.0623,-0.0504,0.1721,0.2451,0.0071,0.0183,-0.0422,0.1643,-0.0546,0.7249,-0.0333,Control
Ontario__A_RR96-12,0.0076,-0.0349,1.7695,0.1766,0.9219,0.051,-0.0559,2.0567,0.0445,-0.0606,-0.0717,-0.0663,-0.1128,0.3265,0.2161,0.0936,-0.0678,-0.036,-0.0998,0.1417,1.7458,0.0362,0.1428,-0.0939,0.4744,-0.0188,-0.0989,-0.099,-0.0424,0.0829,0.4714,-0.0707,-0.0893,1.4783,0.9556,-0.0617,0.6557,0.0544,0.3839,0.8353,0.5005,-0.0379,-0.0759,-0.0787,-0.1132,0.2398,-0.1341,-0.1009,0.1919,-0.0551,0.0464,1.1277,-0.0905,-0.0859,-0.1901,-0.0449,-0.1125,-0.0518,-0.1105,-0.0857,0.9442,1.017,1.0425,0.6917,-0.106,0.2017,-0.1152,0.0677,0.1175,-0.0284,1.1302,1.194,2.0347,0.0055,0.0381,1.7407,-0.0144,0.7892,0.0056,0.3846,0.965,-0.0811,-0.0951,-0.0851,0.1824,0.0704,0.2986,-0.2224,-0.0727,0.7252,1.7241,-0.1077,0.4733,1.7656,0.3338,-0.0468,0.3654,1.5984,0.6341,-0.1014,0.5881,0.235,1.2218,1.5405,1.5288,1.2805,0.7638,1.3692,-0.1334,0.6447,1.3365,-0.0946,1.0807,0.1857,0.251,1.2823,0.1805,-0.0586,-0.0525,-0.0733,-0.039,-0.0168,-0.089,-0.0981,0.0394,-0.0023,0.99,-0.1042,1.0883,0.0357,-0.0775,-0.078,0.1224,0.0272,-0.1766,0.2745,0.3266,0.3256,1.4797,-0.009,0.0215,-0.0581,-0.0493,0.082,-0.0749,2.1653,1.2877,2.2588,0.0692,1.3601,0.0331,0.0493,1.2004,0.7248,-0.1384,-0.0241,-0.0197,-0.0354,0.005,0.1107,0.2778,-0.0257,0.0193,-0.0677,0.0559,-0.0482,0.8462,-0.0538,BRCACancer
Ontario__B_RR-1519,0.0605,0.0056,1.1286,0.6083,0.7451,-0.072,-0.0248,1.4222,0.0101,-0.0512,-0.104,-0.1329,-0.1186,-0.0244,0.2696,0.1218,-0.1617,-0.0016,-0.1073,0.2597,0.569,0.0026,0.0869,0.0689,0.3733,-0.0318,0.0019,-0.1197,0.0649,-0.015,0.3032,-0.0687,-0.0542,0.39,1.0582,-0.0302,5e-04,0.181,1.2671,-0.1836,0.4192,-0.0554,-0.0956,-0.1692,-0.1026,0.5213,-0.1279,-0.0978,0.3378,0.1016,-0.0335,0.1787,-2e-04,-0.0014,-0.1824,-0.1222,0.0442,0.0371,-0.1862,-0.0487,0.2649,0.5527,0.6095,0.9218,-0.0038,0.0162,-0.1552,0.0017,0.0399,0.0124,1.6801,0.5112,1.4491,0.0572,0.0583,0.6831,0.6329,0.3473,-0.0424,0.2501,0.7809,-0.0755,-0.0612,-0.0037,0.0157,0.0307,0.1779,-0.2193,-0.0334,0.4266,1.3252,-0.0822,0.4859,0.9289,0.3242,-0.1037,0.0575,1.2975,0.6263,0.0496,0.1734,0.221,0.5595,0.9771,0.5774,0.5236,0.4959,0.5434,-0.0933,-0.1038,0.9444,-0.1122,0.7525,0.0754,0.383,0.4432,-0.0233,-0.0954,-0.0765,-0.0121,0.0513,-0.035,-0.0661,-0.1318,-0.0387,-0.0194,-0.0913,0.0582,0.4499,0.0829,0.0029,-0.177,0.0754,0.1782,-0.252,0.048,0.6011,0.4023,1.4378,-0.0302,0.0776,-0.0529,0.1775,0.0291,0.0113,1.4752,0.754,1.8326,0.1749,0.611,0.0356,0.0836,0.8636,0.3965,-0.0255,-0.0585,-0.0837,0.0176,-0.0524,-0.1424,0.0079,-0.0636,-0.0206,-0.0906,0.055,-0.0228,0.9796,-0.0898,BRCACancer
Ontario__C_RR-3293,0.0464,-0.0186,1.2998,0.3787,0.7301,-0.0336,-0.022,1.4404,0.0368,-0.077,0.0259,-0.0746,-0.1242,-0.0143,0.3076,0.1235,-0.0664,0.064,-0.144,0.1373,0.5041,0.0468,0.0409,0.0364,0.4755,0.0491,0.0151,0.2629,-0.0023,-0.037,0.252,-0.1279,-0.0606,0.2442,0.7551,-0.0548,-0.1278,0.1645,0.7725,-0.3326,0.4208,-0.0508,-0.0235,-0.1026,-0.0115,0.6249,-0.0644,-0.084,0.3427,0.3908,-0.0356,0.1593,-0.0641,0.0696,-0.1398,-0.0054,0.0581,-0.0597,-0.1495,-0.0163,0.2877,0.6726,0.8993,0.8779,-0.051,0.0465,-0.0373,0.0168,0.0732,-0.0266,1.2013,0.5731,1.5832,-0.0069,0.0297,0.6854,0.3542,0.4416,-0.0712,0.2102,0.7388,-0.0839,-0.0225,0.0434,0.0104,0.0055,0.2347,-0.0739,-0.0921,0.403,1.5474,-0.043,0.3975,1.0159,0.3234,-0.0943,0.0701,1.2706,0.7586,-0.0835,-0.1383,0.2608,0.7078,1.192,0.8956,0.5509,0.4884,0.7448,-0.1122,-0.109,0.5763,-0.0617,0.6583,-0.0214,0.2935,0.5463,0.2261,-0.077,0.028,-0.101,-0.035,-0.0423,-0.0319,-0.1009,-0.1312,-0.013,-0.1509,0.0717,0.4125,0.0036,-0.0186,-0.0554,-0.1893,0.1532,0.0296,0.0028,0.3804,0.1681,1.3337,-0.0272,0.0316,-0.0567,0.0043,0.0043,-0.0338,1.522,1.2232,2.2094,0.0359,0.2244,0.0572,0.1177,0.9296,0.3516,-0.0185,-0.0337,-0.054,-0.0084,0.0241,-0.0998,0.0496,0.0092,0.0105,-0.0396,0.0694,-0.0767,1.2098,-0.0502,BRCACancer
Ontario__D_RR-3301,0.0477,-0.0287,1.414,0.3996,1.4412,0.0654,-0.0264,1.5975,0.0569,-0.068,-0.0563,-0.005,-0.1569,0.1838,0.5241,0.1466,-0.1249,0.0283,-0.1163,0.3014,1.1643,0.0186,0.2549,0.0289,0.411,0.0207,-0.0226,-0.1102,-0.0263,0.1241,0.2254,-0.076,-0.0661,1.1152,1.0134,0.084,0.3139,-0.0132,1.1408,0.3963,0.7199,-0.0202,-0.113,-0.0577,0.0044,0.1389,-0.0655,-0.1219,0.3171,-0.102,0.0106,1.0335,-0.0271,-0.0195,-0.1136,-0.0436,0.0159,0.1815,-0.0655,-0.0712,0.7834,0.5185,0.5581,0.5221,-0.0083,0.2246,-0.1043,0.0076,0.1628,0.003,1.6396,1.0376,1.3239,0.0953,0.0326,1.2105,0.0249,0.9783,0.0268,0.5455,0.7881,-0.0622,-0.037,-0.0777,0.1818,0.0047,0.1364,-0.2019,-0.1206,0.694,1.2007,0.0351,0.4241,1.7258,0.5705,-0.0509,0.2783,1.2577,0.3404,0.0884,0.4507,0.287,0.427,0.7267,0.8509,1.3338,1.0834,0.8908,-0.0478,0.3802,0.9173,0.0028,0.768,0.2765,0.1834,0.6661,0.1401,-0.0334,-0.0149,-0.0903,-0.04,-0.0747,-0.0374,-0.0694,-0.1422,0.0513,0.5135,-0.0979,1.2794,0.0525,-0.0305,-0.1208,0.0367,0.0997,0.0014,0.1082,0.2443,0.3826,1.0081,-0.0049,0.0388,-0.0637,0.0194,0.033,0.0366,2.3381,0.7457,2.502,0.0488,0.8896,0.1768,0.1081,0.55,0.4246,-0.0833,-0.0267,-0.0155,0.0093,-0.0229,-0.0172,0.2049,0.0506,0.0532,-0.0527,0.1273,-0.0076,0.7466,-0.0352,BRCACancer
Ontario__E_RR-2070,0.0198,-0.0203,1.8428,0.1723,1.1278,-0.1039,-0.0363,2.3151,0.033,-0.1067,-0.0787,-0.1249,-0.1274,0.4191,0.1837,0.0583,-0.1054,0.0148,-0.1077,0.274,1.6562,0.0088,0.1605,0.0215,0.3636,0.0962,-0.0559,-0.1262,-0.0184,0.0808,0.582,-0.0728,-0.0799,1.4401,1.0174,-0.03,0.6123,0.1035,0.7244,0.5922,0.5878,-0.0539,-0.0988,-0.1253,-0.011,0.2083,-0.1371,-0.1426,0.5791,-0.1261,0.0332,0.8948,-0.0683,-0.042,-0.2018,-0.0447,0.0427,0.0794,-0.0885,-0.1706,0.6657,0.7354,0.8313,0.7791,-0.0979,0.1841,-0.1175,-0.0034,0.1283,-0.09,1.3368,1.2335,1.6133,0.0163,-0.0112,1.8429,-0.0108,1.0735,-0.0364,0.4689,1.2924,-0.114,-0.0745,-0.0931,0.1521,0.0453,0.6161,-0.2513,-0.1413,0.7948,1.6064,-7e-04,0.6277,2.0715,0.4908,-0.0525,0.3145,1.5021,0.5911,-0.1106,0.4696,0.2172,0.9141,1.4123,1.1685,0.9707,0.9203,1.2002,-0.0626,0.2972,1.197,-0.1191,1.0299,0.3735,0.2761,1.7344,0.1083,-0.0911,-0.0342,-0.0515,-0.1009,-0.0131,-0.0585,-0.0705,-0.2115,-0.0016,0.7697,-0.1012,1.2628,0.0223,-0.0888,-0.139,0.0622,0.1171,0.008,0.0854,0.3256,0.5552,1.0859,-0.0126,-0.0458,-0.093,-0.0274,-0.034,-0.0236,2.4966,0.8138,2.2885,-0.0678,0.7137,0.0523,0.0845,0.9229,0.7122,-0.1439,-0.047,-0.0326,-0.0163,-0.062,0.0209,0.1036,-0.035,-0.046,-0.0901,0.0083,-0.0481,0.8921,-0.0817,BRCACancer
Ontario__J_RR-1226,0.0799,0.056,0.9523,0.2187,1.2086,0.0074,-0.0346,1.136,0.0612,-0.0554,-0.0988,-0.131,-0.2018,0.1211,0.5956,0.0851,-0.0974,0.0081,-0.169,0.2484,1.65,0.0916,0.1487,0.141,0.3775,0.0037,-0.0363,-0.0757,0.0359,0.1206,0.146,-0.079,-0.0262,1.1579,1.3218,-0.1636,0.1181,0.0103,1.6433,0.1758,0.6833,-0.1234,-0.0759,-0.1091,-0.3482,0.1626,-0.1225,-0.1943,0.336,-0.1777,0.1386,0.775,0.0311,0.1353,-0.2336,0.018,-0.0031,0.0612,-0.0348,-0.3387,1.0509,0.4891,0.3055,0.5927,0.023,0.2386,-0.0787,-0.0295,0.0941,0.0677,1.6075,0.7225,2.0679,0.1741,0.0334,1.0432,0.0378,0.6822,-0.0754,0.4806,0.5894,-0.0697,0.0262,-0.0362,0.2702,0.0888,0.174,-0.1797,-0.1724,0.326,0.7797,0.2226,0.2124,1.1486,0.5244,-0.0437,0.3395,0.9907,0.4484,-0.0179,0.2681,0.3158,0.4428,0.5314,1.4564,1.3254,0.7915,0.985,-0.1718,0.1225,0.3605,-0.21,0.717,-0.0383,0.0929,0.5653,-0.0289,-0.0759,-0.0382,-0.2319,-0.0597,-0.142,-0.0326,-0.1083,-0.1184,-0.126,0.1598,-0.0718,0.9558,-0.0274,-0.0338,-0.0407,0.003,0.1907,0.0173,0.1066,0.4383,0.419,1.0987,-0.0951,-0.0357,-0.0844,-0.0057,-0.0302,-0.0057,2.1672,0.7893,1.7789,0.069,0.9842,0.379,0.0906,0.6286,0.2996,-0.0103,0.0751,-0.0949,0.0493,-0.0846,0.1889,0.1043,-0.1114,-0.065,-0.0504,0.137,-0.0416,0.3742,-0.0206,BRCACancer
Ontario__K_RR-3290,0.0504,-0.0365,1.5589,0.3349,1.5096,0.0592,-0.0438,1.8625,0.1449,-0.0707,0.0089,-0.0862,-0.1278,0.394,0.5366,0.0959,-0.0832,0.0027,-0.0692,0.4414,1.4479,0.0296,0.1897,-0.0236,0.3735,0.0277,-0.0743,-0.1055,-0.0454,0.1126,0.3753,-0.0639,-0.066,1.5823,1.1817,0.0682,0.4923,0.1834,1.2756,0.55,0.676,-0.0838,-0.0304,-0.0407,0.024,0.1259,-0.096,-0.1364,0.5059,-0.1137,-0.0254,1.0341,0.0533,0.0959,-0.1573,-0.0497,0.0054,0.1162,-0.0126,-0.0989,0.5993,0.518,0.6909,0.5297,-0.0145,0.3095,-0.0508,-0.0142,0.1463,0.0369,1.6213,1.1361,1.5093,-0.0028,0.0478,1.4199,0.0896,1.365,0.0416,0.5658,0.9366,-0.0521,-0.0691,-0.0658,0.1569,-9e-04,0.2708,-0.0256,-0.1091,0.6909,1.4394,0.0426,0.6123,1.9267,0.71,-0.037,0.2742,1.0299,0.484,0.1827,0.7706,0.2971,0.7458,0.8869,0.7312,1.3424,1.0915,0.9368,-0.0755,0.3587,1.0864,0.0015,0.7982,0.3176,0.1554,1.245,0.1735,-0.0917,0.0052,-0.1403,-0.0913,0.014,-0.0447,-0.0889,-0.1657,-0.0056,0.8402,-0.0432,1.2868,0.0783,-0.0831,-0.1088,0.2042,0.1456,0.0094,0.0692,0.3355,0.4584,1.1117,-0.0296,0.0483,-0.0505,-0.036,0.0076,-0.0554,2.253,0.7281,2.7654,0.0169,0.5092,0.0778,0.1006,0.5814,0.5487,-0.1213,-0.0052,-0.077,-0.0796,-0.043,0.1545,0.2104,0.1111,0.0306,-0.0119,0.0902,-0.0845,0.6876,-0.0191,Control
Ontario__L_RR-3286,0.1105,0.055,1.6108,0.2336,1.0918,-0.0861,-0.0238,1.866,-0.0859,-0.0216,-0.148,-0.1862,-0.2398,0.1725,0.3183,0.0306,-0.1665,0.0556,-0.1937,0.2958,1.2279,0.1535,0.1869,-0.0282,0.5284,0.0745,-0.0443,-0.1348,0.0514,0.0492,0.1309,-0.1212,-0.0366,1.2126,1.2504,-0.1316,0.2701,0.1065,0.7026,0.6235,0.5555,-0.1727,-0.1543,-0.1824,-0.1918,0.1728,-0.0588,-0.1624,0.4082,-0.1374,0.1338,0.8155,-0.0425,0.0102,-0.2034,0.041,-0.0131,0.0658,-0.1083,-0.2574,0.7353,0.8491,0.8337,0.7036,-0.0115,0.238,-0.1575,-0.1005,0.1814,-0.1194,1.5108,0.9115,1.426,0.1227,-0.0511,1.3338,0.0235,0.8759,-0.1012,0.5625,1.2748,-0.1432,-0.0148,-0.0503,0.1545,0.0592,0.2869,-0.2724,-0.2042,0.6311,1.5753,-0.0122,0.4004,1.7112,0.302,-0.109,0.2776,1.3935,0.4082,0.0684,0.4975,0.3121,0.8469,1.1166,0.9691,1.1347,0.8905,1.0409,-0.22,0.4891,1.193,-0.2304,0.8359,0.173,0.0912,1.2056,-0.0758,-0.0628,0.0191,-0.0028,-0.0517,-0.1534,-0.0013,-0.1524,-0.1734,-0.1438,0.9921,-0.139,1.281,-0.0364,0.0055,-0.2049,0.0596,0.2453,-0.1066,0.161,0.3279,0.4443,1.2029,-0.1101,-0.0945,-0.1603,0.0272,-0.0841,0.0492,2.1587,0.662,2.4033,0.0644,1.0779,0.1006,0.1156,1.049,0.5262,0.0393,0.0216,-0.113,0.0668,-0.0284,0.0477,0.0712,-0.1632,-0.118,-0.1244,0.0062,-0.0977,0.886,-0.1431,Control
Ontario__N_RR-3294,-0.0364,-0.0115,1.3229,0.2167,1.2308,0.0345,-0.0311,1.5641,-0.0211,-0.0814,-0.0028,-0.0894,-0.1589,0.1788,0.6047,0.0747,-0.1928,-0.0636,-0.15,0.2182,0.8597,-0.0796,0.1714,-0.0665,0.2499,0.0415,-0.0766,-0.1046,-0.0331,0.08,0.1957,-0.0318,-0.0953,1.273,0.8236,-0.061,0.1748,0.0432,1.5769,0.3052,0.6169,-0.0898,-0.117,-0.1228,-0.1719,0.0915,-0.1051,-0.1221,0.3459,-0.1098,-0.0247,0.8087,-0.0809,-0.0551,-0.1716,-0.0571,0.0053,0.0162,-0.1058,-0.1548,0.8666,0.4357,0.497,0.5833,-0.0787,0.2211,-0.1578,-0.0614,0.1219,-0.0847,1.1693,1.0826,1.9623,0.0294,-0.0196,1.0219,0.0374,0.9895,-0.0918,0.5096,0.6277,-0.1351,-0.0807,-0.0907,0.0989,0.0469,0.1498,-0.1452,-0.2036,0.467,1.0492,-0.028,0.274,1.54,0.4143,-0.0647,0.2936,1.3029,0.4671,-0.145,0.4532,0.2116,0.406,0.8868,0.9315,1.1058,0.8556,0.9669,-0.0963,0.3287,0.6721,-0.0561,0.8814,0.0525,0.1609,0.6901,0.0549,-0.0408,-0.0042,-0.1479,-0.0172,-0.0842,-0.0715,-0.1098,-0.0259,-0.0164,0.2354,-0.0896,1.0898,0.0848,-0.0235,-0.1319,0.0733,0.1485,-0.0877,0.1257,0.3382,0.4126,1.3686,-0.0307,-0.0476,-0.1006,-0.0313,-0.0318,-0.0148,2.5303,1.009,2.274,0.1122,0.9229,0.2106,0.0264,0.3767,0.4368,-0.0475,0.0115,-0.0856,0.0186,-0.1187,0.1504,0.2002,-0.0313,-0.0385,-0.0797,0.0402,-0.0341,0.5346,-0.0871,Control
Ontario__O_RR-3285,0.0503,-0.0245,1.2383,0.3259,1.1261,-0.0023,-0.0077,1.4101,0.119,-0.0653,-0.0042,-0.0203,-0.0791,0.152,0.5713,0.1989,-0.0836,-0.0584,-0.1317,0.3381,1.2543,-0.0532,0.1352,0.1302,0.0238,0.0916,-0.0604,-0.0904,-0.0351,0.1916,0.1884,-0.0343,-0.0849,1.1978,1.3166,0.0462,0.2785,0.004,1.543,0.3552,0.5651,-0.0772,-0.1422,-0.0718,-0.181,0.1176,-0.1532,-0.1605,0.2346,-0.114,-0.039,0.923,-0.1021,-0.055,-0.16,-0.0682,-0.0118,0.0076,-0.0294,-0.2199,0.8,0.4725,0.5956,0.6148,-0.071,0.2013,-0.1279,-0.0571,0.0952,-0.0057,1.6294,1.1234,1.9926,0.1012,0.0438,1.03,0.0185,1.1569,-0.0162,0.6666,0.6178,-0.0866,-0.0629,-0.0681,0.3448,0.0068,0.1311,-0.1452,-0.1228,0.7256,1.0347,0.0931,0.3528,1.42,0.678,-0.0689,0.3046,1.0452,0.642,-0.0602,0.5298,0.2394,0.6547,0.7698,1.0452,1.3977,0.9177,0.8917,0.0206,0.2519,0.8605,-0.1001,0.8111,0.2426,0.0699,0.5609,0.0676,-0.103,2e-04,-0.128,-0.0872,-0.0337,-0.0631,-0.1117,-0.1348,0.0493,0.5365,-0.1186,1.0392,0.0227,-0.0523,-0.221,0.0752,0.2713,-0.0506,0.1647,0.1926,0.2874,1.2184,-0.0444,-0.0442,-0.0608,-0.0119,-0.0068,-0.0379,2.0849,0.8963,2.0707,0.1275,0.8208,0.6677,0.0394,0.438,0.3947,-0.0285,-0.0181,-0.0509,0.0256,-0.0641,0.2797,0.1598,-0.0445,-0.0901,-0.0866,0.1231,-0.0533,0.5179,-0.1093,Control
Ontario__P_RR-3274,0.0133,-0.0372,1.3892,0.2565,1.2293,-0.0825,-0.0759,1.6731,-0.0675,-0.1731,-0.0962,-0.0964,-0.2052,0.2994,0.3734,0.0831,-0.1916,0.0024,-0.0842,0.1457,1.1913,-0.0078,0.1482,-0.1914,0.26,0.0789,-0.05,-0.1304,-0.0254,0.1052,0.3334,-0.0664,-0.1063,1.1854,0.8107,-0.0653,0.211,0.0079,1.1645,0.1734,0.6859,-0.0849,-0.0881,0.0399,-0.0621,0.189,-0.1488,-0.1736,0.464,-0.1333,-0.0745,0.7529,-0.0284,0.0273,-0.1456,-0.1116,0.0642,-0.0204,-0.1424,-0.2806,0.8357,0.5415,0.4988,0.5729,-0.0062,0.1448,-0.0759,-0.0089,0.174,0.0019,1.4391,1.0094,1.7069,0.0106,0.0931,1.2374,-0.0325,1.0546,-0.0391,0.4558,0.7939,-0.0407,-0.0929,-0.1111,0.1778,0.0369,0.1504,-0.2846,-0.1792,0.4906,1.1911,0.0102,0.4118,1.7428,0.5106,-0.0919,0.2319,1.3221,0.479,-0.0298,0.4176,0.2405,0.4244,0.8727,0.9486,0.9959,0.9815,0.859,-0.0647,0.2998,0.8056,-0.1172,0.8462,0.2094,0.1008,1.0448,0.1107,-0.103,-0.1009,-0.0237,0.0141,-0.0522,-0.0726,-0.125,-0.2346,-0.0345,0.2137,-0.0847,0.9845,0.0382,-0.0919,-0.1508,-0.1214,0.1487,-0.0667,0.0454,0.2541,0.4067,0.8408,-0.0439,-0.0077,-0.0854,-0.0205,0.0113,-0.0486,2.4197,0.8908,2.0692,0.1911,0.689,0.1598,0.0418,0.4449,0.4365,-0.183,-0.0573,-0.0623,0.0924,-0.0841,0.0853,0.1437,-0.0643,-0.018,-0.0139,0.1746,-0.0443,0.5324,-0.0762,Control
Ontario__Q_RR-3283,0.0294,0.0023,1.2632,0.3443,1.1804,-0.1287,-0.0739,1.7677,0.0387,-0.0314,-0.0732,-0.0893,-0.1372,0.3159,0.3353,0.0807,-0.0419,-0.0398,-0.1009,0.3333,1.1166,-0.0776,0.1562,-0.0022,0.1392,0.1043,-0.0796,-0.1215,-0.0172,0.1364,0.2882,-0.0566,-0.1116,1.1906,1.33,0.0362,0.5671,0.0967,1.3972,0.5534,0.6039,-0.0342,-0.0567,-0.0572,-0.1339,0.1926,-0.1361,-0.1342,0.3265,-0.1436,-0.0146,1.1569,-0.0251,-0.0648,-0.2363,-0.073,-0.1272,0.0384,0.0295,-0.1531,0.6253,0.8244,0.8463,0.6546,-0.061,0.2573,-0.1203,0.0259,0.1114,-0.008,1.5861,0.9803,1.7591,0.0524,0.0194,1.2674,0.0074,1.1358,0.0013,0.7001,0.5657,-0.1062,-0.0735,-0.098,0.3792,-0.0048,0.2294,-0.1841,-0.128,0.8034,1.5226,-0.0545,0.4925,1.8483,0.6427,-0.0721,0.4485,1.1095,0.7492,-0.1182,0.7271,0.2359,0.7725,0.848,0.8568,1.1396,1.0653,0.9484,-0.1094,0.37,1.4957,-0.058,0.8194,0.3446,0.1557,1.0703,-0.0227,-0.1024,0.0043,-0.1418,0.0161,-0.0229,-0.0596,-0.0938,0.0187,-0.0595,0.8052,-0.0861,1.0577,0.0357,-0.055,-0.1966,0.2215,0.2521,-0.0366,0.0521,0.3334,0.5624,1.2783,-0.0299,-0.0223,-0.066,-0.0408,-0.0063,-0.0576,2.1179,0.3755,2.4737,0.0873,0.6207,0.1433,0.0833,0.6758,0.5347,-0.1351,-0.0385,0.0208,-0.0225,-0.1996,0.1511,0.1266,0.0392,-0.0449,-0.0989,0.0393,-0.0067,0.594,-0.1071,Control
