@relation data

@attribute id string
@attribute 6559 numeric
@attribute 11254 numeric
@attribute 6558 numeric
@attribute 6557 numeric
@attribute 6519 numeric
@attribute 10991 numeric
@attribute 283652 numeric
@attribute 54716 numeric
@attribute 23657 numeric
@attribute 56301 numeric
@attribute 8671 numeric
@attribute 6512 numeric
@attribute 57030 numeric
@attribute 65010 numeric
@attribute 6522 numeric
@attribute 6521 numeric
@attribute 6520 numeric
@attribute 6565 numeric
@attribute 9498 numeric
@attribute 206358 numeric
@attribute 57282 numeric
@attribute 8501 numeric
@attribute 6564 numeric
@attribute 9497 numeric
@attribute 84679 numeric
@attribute 6560 numeric
@attribute 6549 numeric
@attribute 115019 numeric
@attribute 121260 numeric
@attribute 57835 numeric
@attribute 6546 numeric
@attribute 6509 numeric
@attribute 389015 numeric
@attribute 6548 numeric
@attribute 6547 numeric
@attribute 6505 numeric
@attribute 142680 numeric
@attribute 6506 numeric
@attribute 160728 numeric
@attribute 6507 numeric
@attribute 10861 numeric
@attribute 5172 numeric
@attribute 6508 numeric
@attribute 9056 numeric
@attribute 6511 numeric
@attribute 140679 numeric
@attribute 9057 numeric
@attribute 6510 numeric
@attribute 10479 numeric
@attribute 1811 numeric
@attribute 6553 numeric
@attribute 10723 numeric
@attribute 285195 numeric
@attribute 23315 numeric
@attribute 6550 numeric
@attribute 117247 numeric
@attribute 246213 numeric
@attribute 153201 numeric
@attribute 55117 numeric
@attribute 6539 numeric
@attribute 83697 numeric
@attribute 84889 numeric
@attribute 6543 numeric
@attribute 6542 numeric
@attribute 6541 numeric
@attribute 57468 numeric
@attribute 51296 numeric
@attribute 11136 numeric
@attribute 80024 numeric
@attribute 340024 numeric
@attribute 10568 numeric
@attribute 23428 numeric
@attribute 8140 numeric
@attribute 92745 numeric
@attribute 57419 numeric
@attribute 348932 numeric
@attribute 6568 numeric
@attribute 6569 numeric
@attribute 26503 numeric
@attribute 115111 numeric
@attribute 81539 numeric
@attribute 25769 numeric
@attribute 9990 numeric
@attribute 124935 numeric
@attribute 6528 numeric
@attribute 54407 numeric
@attribute 57084 numeric
@attribute 9187 numeric
@attribute 6533 numeric
@attribute 123041 numeric
@attribute 6574 numeric
@attribute 6575 numeric
@attribute 1836 numeric
@attribute Class {Control,BRCACancer}

@data
G04,0.0854,-0.0601,0.599,-0.0824,0.0302,-0.0252,-0.0025,0.0847,0.0863,0.3206,-0.0147,0.0889,0.0322,0.558,0.644,0.4194,1.1749,0.4815,0.1205,0.4086,0.012,0.2749,-0.0267,0.9335,0.3247,0.5428,-0.0767,-0.1629,0.846,0.1318,0.2778,0.3472,-0.0793,0.6093,-0.0348,-0.0282,0.2567,-0.0669,-0.0149,-0.0245,0.0951,0.0068,0.0354,1.9937,0.0401,0.015,1.1414,0.7302,1.2482,-0.1121,0.0519,0.7348,0.1806,0.5922,0.0929,0.2186,-0.1127,-0.0673,-0.0849,0.3692,-0.0485,-0.109,0.0693,-0.0942,0.4509,-0.002,1.17,0.0165,1.0195,0.0978,0.0315,0.1108,0.6355,0.5232,0.0694,0.1068,-0.0339,0.0255,0.8137,-0.1111,1.8014,-0.0409,1.1484,0.869,0.1447,2.5834,-0.0223,0.0432,0.5858,0.3005,1.3861,0.475,0.5909,BRCACancer
G05,0.0888,-0.1861,0.2976,-0.1159,-0.2152,0.0291,-0.0081,0.0746,-0.1379,0.2266,-0.1049,0.0772,-0.011,0.3044,0.0318,0.0756,0.6017,0.4169,0.0307,0.2812,-0.1749,0.1049,-0.093,0.5966,0.2,0.4269,-0.1417,-0.0664,0.7262,-0.0317,0.3144,0.0712,-0.0315,0.3207,-0.0253,0.0126,-0.0196,-0.0482,-0.1061,-0.0262,-0.1316,-0.0887,-0.0988,1.3878,0.0402,-0.094,0.8274,0.3771,0.5151,-0.012,0.0561,0.323,0.1527,0.5277,-0.2183,0.0968,-0.2156,-0.0575,-0.232,0.2278,-0.0337,-0.0124,-0.0317,-0.0768,0.2377,-0.0851,0.6714,-0.1146,0.6039,0.0093,-0.0346,0.0132,0.2342,0.2024,0.1082,0.04,-0.2588,0.0979,0.3918,-0.192,1.4851,0.0377,0.9155,0.5122,-0.0795,1.9905,-0.0327,0.1033,0.5036,0.1411,1.2954,0.1923,0.0721,BRCACancer
G06,0.0977,-0.1715,0.6076,-0.1336,-0.0725,0.0084,-0.0838,0.1296,0.1183,0.2351,0.0169,0.2122,0.0409,0.504,0.4283,-0.0056,0.9216,0.5351,0.1768,0.4987,-0.0057,0.1896,-0.1065,1.1061,0.1554,0.5144,-0.142,-0.1049,0.871,0.0985,0.518,0.4801,-0.1452,0.5066,-0.088,-0.0945,0.2212,-0.1059,-0.0825,-0.0017,0.0833,0.0267,0.0754,1.8868,-0.0628,0.0844,0.7771,0.6283,0.9961,-0.036,0.0217,0.6266,0.2875,0.5934,0.009,0.1234,-0.1717,-0.0532,-0.1191,0.2988,0.0379,-0.1607,0.0068,-0.0354,0.3183,-0.109,1.0358,-0.0945,0.7695,0.0652,-0.0588,-0.0945,0.5287,0.3603,0.0131,0.1511,-0.1154,0.1425,0.8491,-0.1767,1.5453,-0.002,1.0904,0.687,-0.0448,2.2601,-0.077,0.0185,0.7554,0.2657,1.7301,0.3668,0.6215,BRCACancer
G07,0.0735,-0.2596,0.4806,-0.1447,-0.0769,0.0382,-0.0477,0.1384,-0.0333,0.2734,-0.0642,0.1574,0.0429,0.2979,0.2674,0.3037,0.8734,0.3351,0.0104,0.2166,0.039,0.229,-0.0863,0.822,0.2437,0.4276,-0.1564,-0.137,0.8242,0.1018,0.1379,0.1825,-0.0591,0.3892,-0.1338,-0.0444,0.1865,-0.1262,-0.0799,-0.027,0.0054,0.0432,-0.0044,1.5396,-0.0636,-0.1458,1.2015,0.4621,1.1611,-0.0563,0.0463,0.2536,0.114,0.4842,-0.0645,0.1813,-0.1659,-0.1065,-0.1427,0.107,0.0249,-0.1274,-0.0267,-0.0448,0.3226,-0.0564,0.7151,-0.056,0.9421,0.0774,-0.0234,0.0298,0.389,0.3171,0.0396,0.0476,-0.1156,0.1771,0.6859,-0.1531,2.0722,-0.0296,1.1722,0.5679,-0.002,2.983,-0.079,-0.0196,0.4647,0.096,1.2892,0.4052,0.5984,Control
G08,0.1356,-0.233,0.6911,-0.1876,-0.0822,-0.0619,-0.0259,0.096,0.039,0.2181,0.0598,0.1379,0.0862,0.5161,0.372,0.184,1.0222,0.5593,0.124,0.5114,0.2464,0.2556,-0.0985,1.0712,0.299,0.632,-0.1172,-0.1095,1.1187,0.0894,0.3639,0.4062,-0.0597,0.5699,-0.0301,-0.0864,0.0925,-0.0671,-0.0829,-0.0142,0.0156,-0.0123,0.0036,2.0512,-0.0562,-0.1133,1.1625,0.6392,1.2543,-0.0581,0.0898,0.5282,0.2198,0.6676,-0.0773,0.2049,-0.2147,-0.0696,-0.1742,0.2461,-0.0116,-0.0944,-0.0679,-0.0458,0.3748,-0.0935,1.3839,-0.0621,0.9948,0.0738,-0.0067,0.0664,0.4112,0.2981,0.0321,0.0679,-0.1012,0.1348,0.8383,-0.2151,1.7839,-0.0084,1.391,0.7755,-0.0038,2.8325,-0.0584,0.1123,0.7351,0.4314,1.6448,0.4837,0.7936,Control
G09,0.1051,-0.1894,0.4366,-0.1051,-0.0716,0.0593,-0.0223,0.1049,0.0129,0.331,-0.0079,0.1319,0.0429,0.3493,0.3006,0.0953,0.7636,0.2551,0.1455,0.2801,0.0015,0.2051,-0.0217,0.8006,0.195,0.42,-0.1884,-0.1855,0.8454,-0.0312,0.2597,0.1588,-0.1311,0.4151,-0.0713,-0.0803,0.2568,-0.0189,-0.0146,-0.0609,0.0344,9e-04,0.0761,1.7223,0.0036,-0.0598,0.7891,0.5078,0.6639,-0.1036,0.0382,0.4385,0.0836,0.5723,0.0264,0.1312,-0.1362,-0.1495,-0.0794,0.1228,-0.0095,-0.1073,0.0015,-0.1535,0.2697,-0.0138,0.9461,-0.0178,0.6995,0.0834,0.0374,-0.0825,0.451,0.1449,0.0869,0.0742,-0.0917,0.1027,0.6092,-0.1721,1.6437,0.0279,0.9813,0.6277,0.0048,2.4702,-0.0599,0.0116,0.4499,0.2823,1.6622,0.2828,0.4011,Control
G10,0.1303,-0.1636,0.477,-0.1301,-0.0751,0.0557,-0.0989,0.1591,1e-04,0.2288,0.1518,0.2484,-0.0019,0.3457,0.2303,-0.0233,0.7219,0.2471,0.0109,0.2516,-0.0838,0.1234,-0.0938,1.0531,0.0956,0.39,-0.072,-0.0218,0.882,0.0777,0.2986,0.352,0.0198,0.4512,-0.0973,-0.1119,0.2461,-0.0247,-0.1282,-0.0346,0.0522,0.0453,0.0641,1.417,-0.0976,-0.2709,0.6091,0.428,0.8961,-0.0862,0.0757,0.3607,0.2125,0.491,-0.0279,0.1357,-0.2371,-0.0474,-0.176,0.0364,0.013,-0.1197,-0.0488,-0.0504,0.1732,-0.0709,0.6581,-0.0804,0.4946,0.1483,-0.0198,-0.0148,0.4058,0.2595,-0.0493,0.1206,-0.0559,0.258,0.5861,-0.0943,1.768,-0.0745,0.7422,0.3979,-0.0666,2.1822,-0.0897,-0.0607,0.4934,0.0361,1.7293,0.2956,0.4476,BRCACancer
G11,0.2312,-0.0428,0.2255,0.0583,-0.1332,-0.1355,0.1093,0.0196,-0.0851,0.3507,0.0067,0.0869,0.0238,0.0609,0.0156,-0.0684,0.5132,-0.0078,0.0935,0.0695,-0.0891,0.1073,-0.0059,0.5807,0.219,0.2864,-0.0367,-0.2212,0.74,0.0105,0.1924,0.135,-0.1415,0.1903,0.0952,0.0693,-0.1953,0.105,0.0734,0.0112,-0.0782,-0.0745,-0.0255,1.0398,0.1932,0.0328,0.7634,0.4935,0.5805,-0.0234,0.1186,0.1138,0.1106,0.342,-0.2291,0.0938,-0.1583,0.1345,-0.0959,0.123,0.0614,0.1523,-0.143,0.0297,0.2163,0.0362,0.3053,0.0409,0.4238,0.1883,0.0062,0.1211,0.2099,0.2109,0.0939,0.07,-0.0317,0.1337,0.5151,-0.1168,1.4398,0.1393,0.6423,0.32,-0.0392,1.813,-0.0036,0.2396,0.33,0.1109,0.9225,0.24,0.2956,BRCACancer
G12,0.1486,-0.1481,0.5844,-0.1722,-0.0499,0.0768,0.0114,0.1418,0.0331,0.2713,0.0903,0.1657,-0.0576,0.4442,0.4423,0.1015,0.7622,0.3564,0.0618,0.4056,0.0493,0.1134,-0.13,1.0659,0.1725,0.4064,-0.1545,-0.1295,0.9943,0.0216,0.4162,0.2678,-0.0409,0.5108,-0.0717,-0.0966,0.2248,-0.0933,-0.1141,-0.0336,0.0845,0.0507,0.1112,1.7771,0.0102,0.0414,0.8401,0.4895,0.9189,-0.0413,0.039,0.3117,0.2201,0.5321,0.0571,0.1189,-0.169,-0.0449,-0.1116,0.1307,-0.0266,-0.1037,-0.0497,-0.0426,0.2725,-0.0687,0.9512,-0.0359,0.5403,0.1391,0.0375,-0.009,0.5439,0.271,0.0186,0.1308,-0.0741,0.2089,0.7387,-0.1402,1.779,-0.0785,1.0392,0.5789,0.0092,2.4828,-0.05,-0.0362,0.7084,0.2927,1.9897,0.3817,0.5631,BRCACancer
H01,0.0583,-0.3174,0.4145,-0.1786,0.0078,0.028,-0.065,0.0824,0.1263,0.3095,0.0419,0.0931,0.0241,0.2828,0.189,0.282,0.6713,0.3192,0.0248,0.256,-0.0034,0.1483,-0.105,0.7485,0.1367,0.3485,-0.0878,-0.1035,0.7058,0.0489,0.2945,0.3474,-0.0111,0.3497,-0.1455,-0.127,0.1623,-0.0954,-0.1505,-0.0181,0.1048,-0.0686,0.0297,1.5327,-0.1112,0.0623,0.8271,0.494,0.8843,-0.0675,0.0493,0.4744,0.1683,0.4523,-0.0267,0.1991,-0.234,-0.1301,-0.2031,0.0764,0.0095,-0.2333,-0.0202,0.0035,0.1772,0.0041,0.7287,-0.1465,0.6614,0.0679,0.0136,-0.067,0.3033,0.1399,-0.0294,0.1131,-0.0616,0.211,0.6138,-0.1312,1.6079,-0.0378,0.9587,0.4841,-0.0881,2.574,-0.1039,0.0099,0.4432,0.0692,1.4564,0.2754,0.4246,Control
H02,0.1347,-0.1163,0.4167,-0.0891,-0.0555,0.0633,0.0179,0.1056,0.0108,0.3287,-0.0253,0.1303,0.1085,0.3634,0.4021,0.454,0.9426,0.2369,0.0855,0.2489,-0.081,0.2286,-0.0219,0.55,0.3473,0.503,-0.0992,-0.0829,0.9001,0.0018,0.1924,0.2182,-0.0122,0.3927,-0.0514,-0.0263,0.327,-0.0651,-0.011,-0.0213,0.1496,0.01,0.1365,2.1729,0.0137,0.0279,0.8955,0.6267,1.0998,-0.1429,0.013,0.4947,0.081,0.5585,0.0887,0.0889,-0.1304,-0.1085,-0.0603,0.2691,0.0547,-0.0905,-0.0027,-0.0685,0.3099,-0.0286,1.1499,-0.0343,0.879,0.0719,0.0023,-0.0151,0.541,0.3335,0.0455,0.0592,-0.0701,0.1902,0.5271,-0.145,1.8115,-0.0101,1.1277,0.6026,0.0506,2.7382,-0.0264,-0.0192,0.3988,0.3007,1.2133,0.3253,0.3138,Control
H03,0.0793,-0.1643,0.4391,-0.1192,-0.0802,0.0588,0.0188,0.1081,-0.0943,0.2392,-0.0151,0.1095,0.0138,0.3489,0.2022,0.2848,0.7648,0.3212,0.0297,0.3304,-0.0211,0.2256,-0.0621,0.9707,0.2482,0.4523,-0.1084,-0.0411,0.9398,-0.0139,0.2025,0.1392,-0.0428,0.3634,-0.0738,-0.0164,0.0983,-0.0604,-0.0536,-0.0062,-0.0768,0.0039,-0.0779,1.4282,-0.0137,0.0517,0.9906,0.3319,1.1216,-0.0483,0.0733,0.2912,0.1068,0.5424,-0.1991,0.169,-0.1686,-0.0589,-0.1673,0.1368,0.0177,-0.1181,0.0403,-0.056,0.2226,-0.0317,0.6323,-5e-04,0.6874,-0.016,-0.0178,0.1191,0.366,0.3182,0.0167,0.0472,-0.1174,0.1938,0.5705,-0.157,1.9206,-0.0157,1.0195,0.5853,-0.0229,2.7678,-0.0921,-0.0309,0.4866,0.0779,1.3733,0.3975,0.4445,Control
H04,0.1171,-0.1824,0.5113,-0.1171,-0.0539,-0.0645,-0.0604,0.0952,-0.017,0.2166,0.0739,0.1665,-0.0196,0.4794,0.3504,0.0624,1.1319,0.4342,0.1457,0.4242,0.0955,0.2897,-0.1136,0.9913,0.3011,0.6446,-0.1762,-0.1793,1.1174,0.079,0.2617,0.2501,-0.0616,0.4733,-0.0929,-0.0334,0.0682,-0.0764,-0.1331,0.0209,0.0067,0.0167,0.01,1.8727,-0.0516,0.0299,1.2419,0.7845,1.252,-0.0938,0.0358,0.3004,0.1955,0.8273,-0.0953,0.1666,-0.1527,-0.0681,-0.2284,0.195,-0.0085,-0.1693,-0.0222,-0.1078,0.4069,-0.1381,1.1806,-0.139,0.9621,0.0934,-0.0408,0.0797,0.6039,0.4001,-0.0045,0.0944,-0.1107,0.1257,0.6744,-0.1388,2.0472,-0.0413,1.3478,0.8608,-0.0052,2.745,-0.1544,0.1161,0.5339,0.2678,1.7591,0.5144,0.5969,Control
H06,0.0814,-0.111,0.4763,-0.1156,-0.0687,0.0143,-0.0344,0.1338,0.0618,0.3311,-0.0328,0.169,0.056,0.3369,0.4636,0.126,0.8996,0.2516,0.0923,0.3606,0.0482,0.2201,-0.0492,0.6605,0.2201,0.5113,-0.1381,-0.1578,0.9304,0.0196,0.3141,0.2298,-0.0571,0.4666,-0.0326,-0.1042,0.2652,-0.0931,-0.0332,-0.0281,0.1128,0.0086,0.0821,2.2225,0.0447,-0.0063,0.9598,0.8007,0.9998,-0.073,0.1074,0.3917,0.1206,0.6393,0.1006,0.1598,-0.0557,-0.1374,-0.1158,0.3206,-0.0334,-0.1437,0.0214,-0.0862,0.2272,-0.0235,1.3402,-0.1231,0.849,0.1734,0.0051,-0.0355,0.5501,0.2511,0.0995,0.0332,-0.0446,0.1047,0.712,-0.1482,1.6456,-0.058,1.2242,0.7249,0.0269,2.7446,-0.0681,0.0071,0.5414,0.3141,1.5379,0.3877,0.4435,Control
H07,0.0044,-0.2229,0.3895,-0.1433,-0.0462,-0.021,-0.0928,0.1146,-0.0802,0.196,-0.0084,0.0859,0.0143,0.4392,0.1947,-0.0059,0.8945,0.3568,0.053,0.4715,-0.0673,0.1232,-0.1413,0.8356,0.1238,0.5713,-0.1034,-0.1589,1.0436,0.0946,0.3691,0.2082,0.0011,0.4361,-0.1712,-0.1664,0.0842,-0.1398,-0.1534,-0.0627,0.039,0.0657,0.0212,1.7551,-0.0743,-0.124,1.1327,0.4627,1.1606,-0.0744,0.0859,0.3902,0.2005,0.6517,-0.1312,0.189,-0.2615,-0.0759,-0.1856,0.2576,-0.0209,-0.1162,-0.0232,-0.025,0.2379,-0.1553,1.0375,-0.1401,0.8118,0.04,-0.023,-0.0433,0.4198,0.242,-0.0665,0.0757,-0.1643,0.1833,0.5358,-0.1544,1.7569,-0.0173,1.1016,0.6068,-0.0956,2.6909,-0.0637,-0.0045,0.5552,0.144,1.6448,0.3869,0.3316,BRCACancer
H08,0.0192,-0.2215,0.3499,-0.127,-0.0489,0.0502,-0.0399,0.0971,0.0075,0.2798,-0.0326,0.1733,-0.0631,0.4692,0.3608,2.066,0.8273,0.3388,0.1009,0.5512,-0.1241,0.1507,-0.0382,0.6228,0.072,0.4144,-0.0999,-0.1317,0.8341,-0.0403,0.3966,0.1881,0.0162,0.3969,-0.0351,-0.0621,0.2138,-0.0567,-0.0665,0.0523,0.0874,0.0615,0.0712,1.9907,0.0501,-0.0811,0.6388,0.466,0.8586,-0.0812,0.007,0.4405,0.1597,0.461,3e-04,0.0644,-0.2112,0.0188,-0.0979,0.1978,0.0424,-0.1486,0.0038,-0.1161,0.142,-0.0737,0.9602,-0.0986,0.587,0.1085,0.0111,-0.0059,0.559,0.2527,0.0385,0.0735,-0.0893,0.1863,0.6048,-0.1169,1.3608,0.0236,1.0936,0.6782,-0.0412,2.8293,-0.082,-0.0469,0.6909,0.3207,1.4547,0.302,0.438,BRCACancer
H09,0.0699,-0.3114,0.3006,-0.1213,-0.1156,0.0598,-0.0116,0.1247,0.0721,0.285,0.0077,0.1648,-0.0261,0.1994,0.1345,0.0169,0.3846,0.3021,0.0302,0.3794,-0.0289,0.1338,-0.0249,0.9031,0.0353,0.2973,-0.1446,-0.1306,0.7972,0.053,0.5712,0.1175,-0.0015,0.2436,-0.0664,-0.0707,0.1745,-0.0863,-0.0945,0.0045,0.0018,0.0049,0.0289,0.6426,-0.1629,-0.1444,0.642,0.0728,0.4445,-0.0429,0.1131,0.1945,0.2598,0.4657,-0.1324,0.3194,-0.1347,-0.0941,-0.1474,0.0067,0.0138,-0.1687,0.0305,-0.1119,0.1662,-0.1004,0.3632,-0.0801,0.3629,0.0944,0.0357,-0.0039,0.27,0.1135,-0.0335,0.0759,-0.0841,0.2015,0.4214,-0.1268,1.6286,-0.0174,0.8255,0.4153,-0.0649,1.9278,-0.127,0.0158,0.4385,0.1587,1.4568,0.2694,0.1632,BRCACancer
H10,0.0888,-0.1503,0.3773,-0.1969,-0.0309,0.0701,0.0064,0.1442,0.0868,0.1378,-0.0014,0.1105,0.0396,0.3863,0.1809,0.1559,0.604,0.4332,0.0162,0.431,-0.0447,0.0532,-0.1875,0.678,0.195,0.421,-0.1311,-0.1146,0.8311,0.0211,0.4231,0.1608,0.0486,0.4139,-0.1856,-0.1344,0.1488,-0.0804,-0.1086,-0.0084,0.0452,0.1335,0.0629,1.6231,-0.1137,-0.2848,0.8858,0.3188,0.7283,-0.0381,0.0377,0.2783,0.2409,0.5472,-0.0933,0.157,-0.1451,-0.0221,-0.1921,0.0834,0.0307,-0.2221,-0.0202,-0.0749,0.2118,-0.1669,0.9153,-0.0178,0.6404,0.047,-0.0318,0.0131,0.4252,0.1783,-0.018,0.1477,-0.0501,0.2818,0.4799,-0.0541,1.5652,-0.0299,1.029,0.5646,-0.146,2.3134,-0.0894,0.065,0.6347,0.1971,1.6401,0.2538,0.3135,BRCACancer
H11,0.0073,-0.1972,0.6011,-0.1193,-0.0156,0.088,-0.0676,0.1866,0.0911,0.204,0.0616,0.2116,-0.0171,0.4589,0.3554,0.2936,0.776,0.3912,0.0062,0.4084,-0.016,0.1504,-0.1039,0.8788,0.1168,0.3998,-0.1131,-0.0921,0.7638,0.0619,0.3485,0.1676,-0.0163,0.446,-0.104,-0.1048,0.2125,-0.064,-0.0942,0.0299,0.0905,0.0795,0.0913,1.7253,-0.0317,-0.0049,0.6508,0.3784,0.7853,0.0149,0.0439,0.5032,0.2385,0.4393,-0.0586,0.1716,-0.1277,-0.0211,-0.1961,0.1366,0.0035,-0.1125,-0.082,-0.031,0.2362,-0.0155,0.8494,-0.0245,0.5999,0.089,0.0736,-0.034,0.4304,0.2081,0.0109,0.1353,-0.1115,0.2263,0.7698,-0.1434,1.4959,-0.0331,0.8459,0.5425,-0.0298,2.2343,-0.077,-0.0579,0.6237,0.1813,1.5905,0.2853,0.5881,BRCACancer
H12,0.0479,-0.268,0.6774,-0.1708,0.0101,-0.0417,-0.1389,0.0954,0.099,0.2495,0.1307,0.1844,0.0424,0.5289,0.4262,0.1635,0.9457,0.483,0.2102,0.491,0.0352,0.2885,-0.1217,1.3495,0.2789,0.5203,-0.1502,-0.0199,1.1114,0.0995,0.3191,0.4841,-0.0833,0.5301,-0.1678,-0.1167,0.1082,-0.1149,-0.1599,0.0299,0.1087,0.0292,0.0113,1.8328,-0.0585,-0.0073,1.0413,0.7317,1.2818,-0.0615,0.139,0.7591,0.2717,0.7413,-0.0812,0.117,-0.1751,-0.0684,-0.1999,0.3418,0.0244,-0.0299,0.0118,-0.0805,0.3801,-0.0975,1.0445,-0.0572,0.8724,0.0644,0.0163,-0.0495,0.6167,0.4352,-0.0071,0.1103,-0.1295,0.2028,0.9842,-0.1634,1.892,-0.0649,1.2052,0.6827,-0.0316,2.6821,-0.0971,0.1014,0.722,0.1994,1.9891,0.5092,0.826,BRCACancer
I01,0.0401,-0.1415,0.7463,-0.1762,-0.0491,0.0144,-0.0271,0.12,-0.0018,0.2481,0.2416,0.091,-0.0436,0.4853,0.4111,0.4593,0.8755,0.9373,0.2337,0.5758,0.0842,0.2459,-0.0908,1.4995,0.298,0.5004,-0.1499,-0.0828,1.1228,0.0349,0.8179,0.4027,-0.0576,0.5949,-0.0591,-0.0744,0.2056,-0.127,-0.0935,-0.0092,0.1173,0.0543,0.0604,1.4854,0.0068,-0.0685,0.902,0.4713,0.9445,-0.1078,0.019,0.3902,0.4033,0.7822,0.0456,0.1483,-0.1755,-0.1052,-0.1289,0.1556,-0.0708,-0.0877,-0.0297,-0.0766,0.4085,-0.1231,0.895,-0.0696,0.6713,0.0441,-0.0263,-0.0746,0.6546,0.5101,0.0627,0.0576,-0.1217,0.1353,0.8252,-0.1572,2.0806,-0.0485,1.1557,0.5868,-0.0283,2.391,-0.1163,0.001,0.7158,0.243,2.2204,0.4636,0.627,Control
I02,-0.0299,-0.2404,0.4753,-0.1649,-0.0088,0.0314,-0.0924,0.1318,0.0972,0.2774,-0.0313,0.1978,0.0264,0.328,0.1786,0.4711,0.5794,0.6065,-0.0223,0.4267,0.1633,0.1199,-0.1137,1.054,0.2306,0.3958,-0.1027,0.0035,0.7741,0.1259,0.6442,0.1901,-0.0245,0.3856,-0.0981,-0.115,0.1291,-0.1112,-0.091,0.0263,0.0956,0.0107,0.015,0.8693,-0.0593,-0.0579,1.0214,0.3298,0.704,0.0067,0.0866,0.329,0.3388,0.5019,-0.0769,0.2873,-0.1688,-0.0597,-0.1787,-0.0031,0.0134,-0.1292,-0.0139,-0.0708,0.328,-0.0968,0.6422,-0.1592,0.6666,0.066,0.004,0.0302,0.3587,0.2061,0.0172,0.11,-0.1252,0.2426,0.6375,-0.1235,1.8352,-0.0269,1.2139,0.4356,-0.0196,2.3452,-0.1231,-0.0457,0.567,0.1593,1.5146,0.2755,0.3533,Control
I03,0.0751,-0.204,0.4075,-0.0826,-0.1089,0.0479,-0.0253,0.1261,-0.0404,0.2902,-0.0113,0.1194,0.1156,0.2045,0.1918,1.3323,0.6353,0.2649,-0.0134,0.2008,-0.1036,0.1802,-0.0321,0.665,0.2268,0.337,-0.1676,-0.0682,0.6264,0.0236,0.1714,0.1332,-0.0313,0.3132,-0.0919,0.031,0.2174,-0.0348,-0.0915,-0.0325,-0.0293,-0.0325,0.0465,1.0076,0.0358,-0.1609,0.736,0.3334,0.702,-0.0877,0.1133,0.3871,0.0948,0.3617,-0.0564,0.1538,-0.129,-0.0888,-0.1342,-0.0302,0.0599,-0.0182,-0.027,-0.0751,0.2246,-0.0188,0.5475,-0.0261,0.5611,0.0901,-0.0246,-0.0287,0.4588,0.2328,-0.0331,0.1269,-0.0785,0.2131,0.4849,-0.2066,1.696,0.0076,0.8449,0.3944,0.0017,2.1925,-0.0842,-0.0592,0.409,0.0081,1.1195,0.3083,0.3011,Control
I04,0.0943,-0.1359,0.6476,-0.1015,0.0071,-0.0128,-0.0211,0.1103,0.1017,0.2273,0.0428,0.1113,-0.011,0.602,0.6449,0.1509,1.113,0.3471,0.1001,0.4641,0.3764,0.3419,-0.0469,1.0285,0.2574,0.6808,-0.1052,-0.1293,0.9323,0.0962,0.2024,0.3359,-0.0512,0.569,-0.0552,-0.0964,0.3618,-0.0576,-0.033,-0.0162,0.1328,0.0744,0.1423,2.1234,0.0184,-0.0434,1.2951,0.7446,1.3025,-0.0881,0.0212,0.5894,0.1677,0.6051,0.1134,0.235,-0.1212,-0.0521,-0.0777,0.2537,0.0046,-0.0398,0.0075,-0.1039,0.4127,-0.0848,1.2666,-0.0266,1.1629,0.105,0.0097,0.0911,0.6094,0.369,0.0649,0.124,-0.0842,0.1388,0.8491,-0.1002,1.8971,-0.0386,1.28,0.8149,0.0394,2.8632,-0.058,0.0293,0.5973,0.3846,1.6299,0.4812,0.7025,Control
I05,0.1089,-0.1562,0.4401,-0.12,-0.0681,-0.0108,0.0372,0.1565,0.0751,0.3013,0.0081,0.1483,0.0044,0.5084,0.5254,0.1618,0.9737,0.2659,0.0517,0.3112,0.0895,0.271,-0.0298,0.7358,0.1951,0.5462,-0.1299,-0.2191,0.8565,0.0647,0.217,0.2979,-0.0657,0.5695,-0.1483,-0.0712,0.2839,-0.0953,-0.0238,0.0143,0.1551,0.0504,0.1045,1.727,0.0136,0.0942,1.1339,0.7618,1.0334,-0.1258,0.0518,0.713,0.1429,0.4987,0.0818,0.275,-0.1384,-0.0547,-0.0961,0.2438,-0.0093,-0.1264,0.0711,-0.0242,0.3652,-0.0571,1.2069,-0.1165,1.0467,0.1574,0.0794,-0.0238,0.5812,0.3775,0.0635,0.1581,-0.0979,0.1357,0.6955,-0.122,1.6933,-0.0269,1.2063,0.7939,0.0494,2.4619,-0.0627,0.0297,0.524,0.2787,1.2234,0.3696,0.4494,Control
