@relation data

@attribute id string
@attribute 10154 numeric
@attribute 1020 numeric
@attribute 10298 numeric
@attribute 10371 numeric
@attribute 10500 numeric
@attribute 10501 numeric
@attribute 10505 numeric
@attribute 10507 numeric
@attribute 10509 numeric
@attribute 10512 numeric
@attribute 1072 numeric
@attribute 10725 numeric
@attribute 1073 numeric
@attribute 11261 numeric
@attribute 137970 numeric
@attribute 1630 numeric
@attribute 1942 numeric
@attribute 1943 numeric
@attribute 1944 numeric
@attribute 1945 numeric
@attribute 1946 numeric
@attribute 1947 numeric
@attribute 1948 numeric
@attribute 1949 numeric
@attribute 1969 numeric
@attribute 2041 numeric
@attribute 2042 numeric
@attribute 2043 numeric
@attribute 2044 numeric
@attribute 2045 numeric
@attribute 2046 numeric
@attribute 2047 numeric
@attribute 2048 numeric
@attribute 2049 numeric
@attribute 2050 numeric
@attribute 2051 numeric
@attribute 219699 numeric
@attribute 223117 numeric
@attribute 2242 numeric
@attribute 22854 numeric
@attribute 22885 numeric
@attribute 23365 numeric
@attribute 23380 numeric
@attribute 23654 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 25791 numeric
@attribute 27289 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 285220 numeric
@attribute 2932 numeric
@attribute 29984 numeric
@attribute 3265 numeric
@attribute 3688 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3897 numeric
@attribute 3983 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4233 numeric
@attribute 4690 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4893 numeric
@attribute 4917 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 5364 numeric
@attribute 5365 numeric
@attribute 54437 numeric
@attribute 54910 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 55558 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56896 numeric
@attribute 56920 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5747 numeric
@attribute 57522 numeric
@attribute 57556 numeric
@attribute 57689 numeric
@attribute 57715 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5921 numeric
@attribute 59277 numeric
@attribute 5998 numeric
@attribute 6091 numeric
@attribute 6092 numeric
@attribute 6093 numeric
@attribute 6387 numeric
@attribute 63928 numeric
@attribute 6405 numeric
@attribute 64221 numeric
@attribute 6585 numeric
@attribute 6586 numeric
@attribute 7852 numeric
@attribute 7869 numeric
@attribute 80031 numeric
@attribute 8440 numeric
@attribute 84448 numeric
@attribute 8482 numeric
@attribute 8633 numeric
@attribute 8829 numeric
@attribute 90249 numeric
@attribute 9037 numeric
@attribute 9353 numeric
@attribute 9423 numeric
@attribute 9475 numeric
@attribute 9723 numeric
@attribute 9901 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
I07,1.3434,0.648,0.3109,0.0358,0.0362,0.2623,0.2778,1.7591,0.5186,0.2034,0.8856,1.0356,0.7533,1.2919,-0.0651,-0.112,0.0273,0.1949,0.1906,0.2217,-0.0655,0.3483,-0.1328,-0.0112,0.1066,0.4588,-0.0776,0.4022,-0.041,-0.0433,0.0061,0.0986,0.1091,0.1098,0.263,0.5203,0.0649,-0.0342,0.9243,-0.0745,0.1465,0.4741,0.8727,2.6585,0.3946,1.4523,-0.0451,-0.0679,-0.0083,1.221,1.4508,-0.069,0.5214,0.0603,0.47,2.0135,1.0879,0.8863,-0.0222,0.3318,0.7609,1.1867,0.0228,0.6866,0.5155,0.5672,1.1747,0.0319,3.0094,0.0982,1.3853,0.9673,-0.0806,0.3753,0.1183,0.1026,0.0364,0.0264,0.8309,0.6049,1.0383,1.205,1.1484,0.4616,1.7326,1.2798,-0.1073,0.0787,-0.0026,-0.1236,0.1202,-0.1284,-0.0659,-0.1,-0.075,0.7445,1.9883,0.0707,0.9962,0.0062,0.2499,-0.0212,-0.111,1.2235,-0.0601,-0.0676,-0.0159,0.0058,-0.0831,-0.0352,2.5116,-0.0852,-0.1223,0.8031,0.0826,0.4633,-0.0575,-0.06,0.0169,-0.0184,-0.0612,-0.0707,0.7104,-0.0805,0.0332,1.3177,Control
I08,0.9192,0.6856,0.2368,-0.0689,-0.0021,0.1376,0.3408,1.4691,0.2896,0.1697,0.6929,0.9739,0.8557,1.0552,-0.0242,-0.1221,0.058,0.1082,0.1347,0.3086,-0.0373,0.2419,-0.0914,-0.168,0.0429,0.3667,-0.1356,0.5051,-0.0805,0.0042,0.0634,0.076,0.1159,0.0602,0.2044,0.4444,0.0605,-0.0809,0.3557,-0.1219,0.3329,0.7143,0.7137,2.1938,0.2846,1.5562,-0.0562,-0.0195,0.0118,0.9628,1.7886,-0.0751,0.5806,0.0833,0.3559,1.9841,1.0423,0.5483,-0.0169,0.2455,0.6218,0.4873,-0.0123,0.856,0.3651,0.428,1.0754,0.1269,3.1672,0.0723,0.9125,0.8864,-0.1251,0.314,0.0864,0.0587,0.0621,0.0482,0.8867,0.7009,0.878,1.3719,1.3023,0.2486,1.5565,0.9807,-0.0652,-0.0375,0.0481,-0.0864,0.1106,-0.0833,-0.0357,-0.1601,-0.0435,0.569,1.5663,0.0715,1.1466,-0.0263,0.1681,-0.0358,-0.1225,1.1462,-0.0741,-0.1102,0.0256,0.0167,-0.0786,0.0045,2.5659,-0.1246,-0.1902,0.7589,0.0759,0.4158,-0.0762,-0.0621,-0.0123,-0.0158,-0.1031,-0.0509,1.0477,-0.1026,0.0113,1.1918,Control
I09,0.9224,0.2917,0.217,-0.0358,-0.108,-0.0055,0.0654,1.4438,0.2201,0.1289,0.5953,0.8816,0.7423,1.2342,-0.0084,-0.0851,-0.0088,-0.0097,0.1193,-0.0394,-0.0556,0.2206,-0.0982,-0.0682,0.0112,0.2298,-0.1381,0.1397,-0.0805,-0.1136,-0.0018,0.1004,0.0611,-0.0024,0.0338,0.3038,-0.0341,-0.052,0.4393,-0.1129,0.4251,1.0624,0.5307,2.1767,0.2639,0.9638,-4e-04,0.0435,0.0189,0.7629,1.3625,-0.0985,0.3645,0.1519,0.1799,2.357,0.9957,0.4182,-0.0163,0.2815,0.3797,0.4474,0.0614,0.5369,0.2675,0.2961,0.8965,0.0569,2.3858,-0.0084,0.9914,0.5804,-0.1083,0.2214,0.0836,0.0962,0.1138,0.0378,0.396,0.4511,0.7547,0.6296,0.8993,0.1475,1.5715,0.9601,-0.0451,-0.0547,0.0534,-0.1634,0.1904,-0.1021,-0.0753,-0.1197,-0.0419,0.4423,1.3448,0.0616,0.7259,0.0314,0.1144,-0.0081,-0.0664,1.039,-0.0089,-0.1155,0.0425,-0.0145,-0.0571,-0.0089,2.108,-0.1201,-0.1427,0.566,0.081,0.2301,-0.0496,-0.0612,-0.0087,-0.0123,-0.0508,-0.0111,0.68,-0.1361,0.0251,0.7783,Control
I10,1.0991,0.6571,0.1945,0.0028,-0.027,0.1129,0.267,1.5691,0.3408,0.1268,0.6931,1.0392,1.1259,1.2052,-0.0584,-0.1065,0.0778,0.0037,0.0682,0.2009,-0.0957,0.3293,-0.0733,-0.1289,-0.0493,0.4105,-0.1008,0.245,-0.1066,-0.0497,0.0093,0.0071,0.1083,0.0085,0.1549,0.4739,0.0813,-0.0615,0.6064,-0.1008,0.3535,0.877,0.7261,2.2864,0.2871,1.4575,-0.0659,0.1217,0.0065,0.9515,1.661,-0.0971,0.5689,0.1476,0.3711,1.9949,1.2482,0.6349,0.0403,0.3502,0.6,0.6473,-0.0276,0.7749,0.3911,0.4604,1.1067,0.0911,3.233,0.146,1.1821,0.9296,-0.0879,0.3097,0.1062,0.0422,0.0976,-0.001,0.6641,0.6249,1.059,1.2786,1.1878,0.301,1.6695,0.9846,-0.0902,-0.0657,0.0618,-0.1557,0.2236,-0.0774,-0.0624,-0.1524,-0.0274,0.694,1.6589,0.1336,1.1054,-0.0125,0.2127,-0.0731,-0.1227,1.3164,0.009,-0.1404,0.0307,0.0171,-0.0304,-0.0269,2.3965,-0.1712,-0.0815,0.7033,0.051,0.4662,-0.0861,-0.0202,-0.0193,-0.0365,-0.1172,-0.0614,0.9874,-0.0997,0.0089,1.2576,Control
I11,0.715,0.2937,0.0983,-0.0034,-0.0326,0.0828,0.1108,1.1131,0.1124,0.1433,0.4217,0.5576,0.3724,0.9302,-0.0604,-0.1315,0.1277,-0.0807,0.1235,0.1286,-0.0033,0.0206,-0.1007,-0.0871,0.0339,0.3055,-0.0601,0.2069,-0.0046,-0.0231,0.1836,0.1298,0.1913,0.0215,0.1213,0.3173,0.0312,-0.0198,0.1007,-0.092,0.4016,0.4719,0.4965,1.5075,0.1824,1.0005,-0.0134,0.1029,-0.0032,0.6043,1.1575,-0.0779,0.4195,0.171,0.2156,1.8119,0.7504,0.2997,-0.0901,0.1055,0.3865,0.2829,0.1121,0.5626,0.202,0.2573,0.6764,0.0225,2.8817,0.0134,0.6751,0.6556,-0.1041,0.2578,0.1217,0.1289,-0.045,0.1466,0.3881,0.4681,0.5832,0.7214,0.91,0.0028,1.1732,0.6904,-0.0807,0.0886,0.054,-0.1604,0.0117,-0.0875,0.013,-0.1885,-0.0862,0.4473,1.2618,-0.0479,0.5826,-0.0609,0.0538,0.0727,-0.0837,0.6475,-0.1124,-0.1606,0.1914,-0.0754,-0.0641,0.0567,2.1236,-0.1165,-0.0987,0.5596,0.1451,0.1689,-0.0217,-0.136,0.0279,0.0456,-0.029,-0.0537,0.5781,-0.0958,0.1291,0.5806,Control
I12,0.9193,0.4106,0.1383,-0.0915,-0.0286,0.1236,0.1539,1.4969,0.1649,0.0635,0.5209,0.8703,0.8252,1.0879,-0.0603,-0.0991,0.0011,0.0402,0.0194,0.1113,-0.1029,0.2511,-0.0557,0.0051,-0.0144,0.3302,-0.1173,0.1523,-0.102,-0.1172,-0.0148,0.0261,0.1264,0.033,0.1007,0.3395,0.0499,-0.0413,0.2895,-0.1501,0.3491,0.7428,0.4466,1.7339,0.3042,1.1276,-0.079,0.0151,0.0175,0.6106,1.4274,-0.1447,0.3553,0.2262,0.3881,2.1058,1.0733,0.4345,-0.0367,0.3499,0.407,0.4768,-0.0161,0.4887,0.3485,0.3487,1.0181,0.0792,2.8916,0.011,0.8456,0.667,-0.0558,0.2376,0.0914,0.09,0.0137,0.0159,0.5952,0.4731,0.8222,1.0019,0.9544,0.2372,1.5468,0.7949,-0.0787,0.0073,0.1293,-0.1212,0.1435,-0.0393,0.0078,-0.1683,-0.0161,0.4696,1.5214,-0.0515,0.8293,0.0194,0.1798,-0.034,-0.0894,1.1305,-0.0192,-0.1597,0.0921,0.0285,-0.0408,-0.0077,2.618,-0.1471,-0.148,0.6527,0.09,0.3848,-0.0843,-0.0903,-0.0457,-0.0773,-0.0983,-0.0416,0.6949,-0.1517,0.035,0.9083,Control
I13,0.8383,0.4968,0.2982,0.0033,0.0281,0.192,0.1407,1.6037,0.2593,0.1012,0.4789,0.9194,0.8333,1.245,-0.0722,-0.0818,0.02,0.1332,0.1773,0.2078,-0.0255,0.2871,-0.097,-0.1035,0.1152,0.369,-0.0555,0.1676,-0.0729,-0.0413,0.0939,0.0615,0.0871,0.0645,0.1828,0.3412,0.0789,0.0019,0.5006,-0.0645,0.1663,0.6549,0.4877,2.3849,0.3068,1.1845,-0.0505,-0.089,0.0199,0.8178,1.4532,-0.0874,0.4043,0.155,0.4475,1.996,1.0459,0.4326,-0.0542,0.268,0.6629,0.4681,-0.0199,0.5931,0.3803,0.4213,1.0957,0.0228,3.0695,0.1243,0.8752,0.8379,-0.1093,0.2209,0.058,0.112,0.0177,0.0902,0.732,0.5327,0.8388,0.919,1.0114,0.3182,1.6513,1.0031,-0.0485,0.0666,0.061,-0.0931,0.1054,-0.0937,-0.0291,-0.0939,-0.0692,0.4271,1.7016,0.1832,0.7943,-0.0196,0.1999,-0.006,-0.0849,1.0625,0.0326,-0.0331,0.1026,0.0213,-0.0632,-0.0135,2.43,-0.0426,-0.0998,0.6461,0.0848,0.4704,-0.0543,-0.0729,0.0739,-0.0021,-0.0632,-0.0267,0.6517,-0.0858,0.0197,0.9418,Control
J01,0.7879,0.3788,0.316,0.0075,0.0097,0.4001,0.0833,1.3385,0.3017,-0.0056,0.5126,0.874,0.6263,1.3274,-0.0684,-0.0507,-0.0185,0.2914,0.1193,0.1246,-0.063,0.2727,-0.0413,0.0359,0.1575,0.1853,-0.0666,0.1559,-0.0433,-0.0745,0.0644,-0.0199,0.0218,0.0135,0.1212,0.2313,0.0702,-0.0701,0.2927,-0.0582,0.1411,0.4956,0.3189,1.9256,0.2747,0.9446,0.0213,0.0513,-0.0253,0.6947,1.1702,-0.0818,0.326,0.253,0.4141,2.207,0.9639,0.4052,0.0744,0.1862,0.3946,0.3165,-0.0307,0.4952,0.3591,0.3568,0.8625,0.12,2.6095,0.2349,0.9879,0.6357,-0.0621,0.2351,0.0306,0.0687,0.1138,0.0527,0.3709,0.3049,0.6227,0.6651,0.773,0.2032,1.5201,0.8939,-0.1025,0.0951,0.0793,-0.0768,0.0947,0.0139,-0.0578,-0.131,-0.0774,0.461,1.549,0.1504,0.5184,0.1089,0.1473,0.0109,-0.0801,0.9147,-0.0101,-0.0656,0.1012,0.0516,-0.0309,-0.0363,1.8383,0.0119,-0.0581,0.4888,0.0593,0.4289,-0.0129,-0.0554,0.0719,-0.0386,-0.0445,0.0099,0.4079,-0.08,-0.0297,0.6826,Control
J02,0.776,0.3725,0.2715,0.057,0.0294,0.2855,0.1571,1.5289,0.1785,-0.0021,0.4829,0.7734,0.8194,1.0806,-0.0519,-0.0783,0.0862,0.1864,0.0925,0.1733,-0.0477,0.2516,0.0015,-0.0494,0.1216,0.2958,-0.068,0.1225,-0.0379,-0.016,0.0592,0.0385,0.054,0.0706,0.151,0.3394,0.1264,0.0081,0.2843,-0.0775,0.1836,0.4623,0.3658,2.028,0.3114,1.0775,-0.005,0.0211,0.0436,0.7853,1.2802,-0.0745,0.3526,0.1838,0.3989,1.8466,0.8064,0.4413,0.0568,0.3376,0.383,0.4302,0.0452,0.5367,0.459,0.3459,0.9913,0.1014,2.6104,0.1699,0.8401,0.8012,-0.1147,0.1921,0.0215,0.1018,0.0741,0.0342,0.6312,0.3783,0.7092,0.7795,1.0222,0.2962,1.5565,0.919,-0.023,0.0259,0.0848,-0.0838,0.1192,-0.0517,-0.0318,-0.0666,-0.0628,0.4782,1.7667,0.1768,0.757,0.0531,0.1081,0.0123,-0.0991,0.8615,0.062,-0.0907,0.0543,0.0042,-0.067,-0.0191,2.518,0.0129,-0.0811,0.629,0.0794,0.4526,-0.0258,-0.0354,0.1032,0.0153,-0.0494,0.003,0.5115,-0.0638,-0.0154,0.8456,Control
J03,0.8375,0.792,0.3275,-0.0393,0.0573,0.3162,0.2856,1.5632,0.3473,0.1563,0.7634,1.0067,1.0781,1.3239,-0.0776,-0.048,0.0991,0.1709,0.251,0.2909,-0.0098,0.4574,0.0012,-0.0304,0.0895,0.3483,-0.0711,0.2714,-0.0625,-0.0037,0.116,0.0113,0.1067,0.0405,0.0769,0.5894,0.1363,-0.0314,0.4885,-0.1193,0.4104,0.9601,0.6892,2.2514,0.373,1.3087,-0.021,0.0293,0.0634,0.9156,1.8015,-0.0743,0.4886,0.2171,0.62,2.1637,1.4094,0.4907,-0.0134,0.2567,0.7944,0.5951,0.0794,0.7772,0.456,0.6032,1.3559,0.0357,3.5068,0.1268,1.1055,0.884,-0.0789,0.3312,0.1099,0.1094,0.1602,0.0371,0.9028,0.6466,0.9437,1.4615,1.1221,0.3992,1.8046,1.1855,-0.0471,0.0156,0.1383,-0.075,0.1865,-0.0472,-0.0578,-0.1349,-0.0694,0.5819,1.7094,0.0971,0.8596,0.1044,0.2607,9e-04,-0.084,1.2128,0.0199,-0.1496,0.0436,-0.0177,-0.0811,-0.032,2.8298,-0.0098,-0.106,0.6884,0.0851,0.5725,-0.0429,-0.0634,0.0079,-0.0261,-0.0402,-0.0487,0.981,-0.1009,0.0367,1.114,Control
J04,1.0738,0.5482,0.301,-0.0239,0.0154,0.4002,0.2003,1.5921,0.3852,0.1124,0.6871,1.0747,0.9667,1.3516,-0.0798,-0.123,0.0663,0.1732,0.1617,0.1671,-0.0894,0.3109,-0.0151,-0.0824,0.0455,0.3683,-0.0708,0.2312,-0.046,-0.0378,0.0997,-0.0074,0.0897,0.0689,0.1566,0.4367,0.1167,-0.0232,0.4786,-0.0935,0.1786,0.6415,0.5649,2.4655,0.3766,1.2506,-0.0041,-0.0411,0.0671,0.8369,1.5637,-0.1091,0.4505,0.1701,0.4601,2.003,1.2009,0.4824,0.0455,0.3946,0.5894,0.6115,0.0072,0.6847,0.4993,0.5741,1.284,0.1479,3.1418,0.1233,1.1626,0.8917,-0.1173,0.3442,0.1038,0.1137,0.1023,0.0392,0.5276,0.5424,0.9273,1.1129,1.0934,0.3604,1.8441,1.1391,-0.057,0.1032,0.0586,-0.1465,0.1399,-0.0893,-0.0222,-0.1431,-0.0676,0.5351,1.6552,0.1449,0.8516,0.0244,0.1955,-0.0219,-0.1185,1.2262,-0.0476,0.0014,0.0472,0.0333,-0.0704,-0.0129,3.0725,-0.0771,-0.125,0.8077,0.0961,0.4125,-0.0575,-0.0857,0.0388,-0.0184,-0.0967,-0.0537,0.753,-0.0744,0.0088,1.0457,Control
J05,1.1082,0.2211,0.2778,0.014,-0.0394,0.022,0.2023,1.7475,0.2488,0.025,0.6586,1.1723,0.7043,0.9899,-0.0494,-0.1608,0.0796,-0.0513,0.1361,0.0899,-0.0572,0.0728,-0.1689,-0.1349,-0.0336,0.3444,-0.1165,0.2017,-0.1122,-0.0357,0.0252,0.0631,0.0897,0.0597,0.0989,0.3153,-0.0025,-0.0284,0.4935,-0.1501,0.2931,0.6438,0.7932,2.1128,0.4275,1.5645,-0.046,-0.0501,-0.0226,0.7959,1.0288,-0.0895,0.6868,0.0397,0.2213,2.0622,1.0256,0.8587,-0.0344,0.477,0.3659,0.5326,0.0737,0.6562,0.3806,0.5641,1.3591,0.0875,2.0781,0.036,1.0982,0.9684,-0.1797,0.2582,0.1116,0.1146,-0.0145,0.0762,0.3568,0.8306,1.1146,0.9718,1.3812,0.2925,1.8449,0.9246,0.0267,-0.0031,-0.0024,-0.1828,0.1519,-0.1388,-0.0178,-0.2034,-0.1194,0.6142,1.4162,-0.0093,1.0087,-0.1144,0.082,0.0527,-0.0975,1.1488,-0.2313,-0.131,0.0703,-0.0651,-0.148,0.0054,1.894,-0.0617,-0.2119,0.9165,0.0884,0.2186,-0.0343,-0.1271,0.0273,-0.011,-0.0842,-0.1079,0.6735,-0.1242,0.056,1.4988,Control
J06,0.9717,0.1492,0.1532,0.0267,-0.0383,0.0668,0.2046,1.5796,0.1377,0.1214,0.4782,1.0108,0.5259,0.8658,-0.0059,-0.1203,0.0387,-0.2004,0.0763,0.0374,0.0419,-0.0101,-0.1302,-0.1824,0.0405,0.2239,-0.1148,0.356,-0.0495,-0.0429,0.0795,0.1589,0.1677,-0.0278,0.091,0.2962,-0.0163,0.0112,0.3588,-0.1174,0.2476,0.3809,0.8897,2.1367,0.324,1.9292,-0.0058,-0.0097,0.0797,0.7642,1.2536,-0.0628,0.679,0.0654,0.1883,2.2353,1.0144,0.6834,-0.0677,0.2486,0.3794,0.4612,0.0796,0.7517,0.2833,0.6451,1.0776,-0.0187,2.4874,-0.0454,1.166,0.9358,-0.1537,0.2465,0.1285,0.1603,-0.0749,0.0741,0.3952,0.9265,1.0377,1.2157,1.4031,0.2861,1.6726,0.75,-0.0119,0.0188,-0.0083,-0.1415,0.0259,-0.1046,0.0741,-0.1894,-0.0457,0.538,1.3218,-0.0372,1.1435,-0.0233,0.1658,-0.0431,-0.0686,1.1628,-0.0954,-0.0955,0.0749,-0.0623,-0.0369,0.0617,2.5144,-0.1714,-0.1223,0.8963,0.1512,0.2021,-0.0438,-0.1077,0.0644,0.0522,-0.0546,-0.0629,0.7444,-0.1064,0.0671,1.4283,Control
J07,1.2609,0.9375,0.3715,-0.0153,0.0359,0.3932,0.1703,1.6121,0.3958,0.2252,0.9948,1.1983,1.0959,1.462,-0.086,-0.1036,0.0588,0.1625,0.1845,0.2679,-0.0579,0.4701,0.0162,-0.0936,0.1471,0.3237,-0.0608,0.1887,-0.0711,-0.0091,0.0896,0.0709,0.1504,0.0603,0.1542,0.4577,0.1156,-0.0355,0.7954,-0.0621,0.5214,1.069,0.7676,2.9211,0.3519,1.2884,-0.0073,0.0863,0.0689,1.0495,1.8427,-0.0972,0.5408,0.1612,0.4878,2.3014,1.3813,0.6652,-0.0025,0.3623,0.8291,0.7402,-0.0492,0.7744,0.4797,0.4157,1.1961,0.0554,3.3904,0.1941,1.3683,1.0022,-0.082,0.3281,0.0915,0.0995,0.2456,0.0592,0.6003,0.6448,0.9811,1.07,1.3555,0.3155,1.8376,1.283,-0.0822,0.0928,0.0586,-0.1045,0.2862,-0.0409,-0.0507,-0.1195,-0.1247,0.7343,1.6969,0.2033,1.0481,-0.0188,0.1717,-0.0051,-0.0822,1.3491,-0.0531,0.0269,0.0498,0.0105,-0.0536,-0.0304,2.8732,-0.0646,-0.1284,0.7317,0.0779,0.4458,-0.052,-0.0657,0.0543,-0.0458,-0.0692,-0.02,1.0762,-0.0977,0.0162,1.4146,Control
J08,1.0551,0.4175,0.1849,0.0222,-0.0794,0.0965,0.1915,1.4544,0.2897,0.1575,0.8027,1.0425,0.7423,1.1738,-0.0392,-0.1141,0.0681,0.1322,0.0976,0.1886,-0.0254,0.2977,-0.1376,-0.0359,0.0052,0.3273,-0.096,0.2425,-0.0195,-0.087,0.0097,0.0644,0.0869,0.0214,0.104,0.3057,0.0142,-0.0152,0.4609,-0.1072,0.32,0.7332,0.7183,2.4619,0.3436,1.249,-0.0611,-0.0651,0.0046,0.8795,1.2671,-0.1138,0.4228,0.1911,0.3595,2.146,1.0918,0.5758,-0.0895,0.2769,0.5842,0.5642,0.0667,0.5674,0.3914,0.4942,1.1637,0.0692,2.5627,-0.0053,1.2069,0.8122,-0.1774,0.2481,0.0998,0.0953,0.0796,0.0731,0.6392,0.6047,0.9371,0.9953,1.0109,0.2827,1.7792,0.899,-0.0169,-0.0081,0.0269,-0.2264,0.1372,-0.0959,-0.0385,-0.1609,-0.1449,0.4883,1.6972,0.0882,0.8703,-0.0714,0.167,0.0711,-0.0927,1.129,-0.0138,-0.0793,0.0412,-0.0182,-0.085,-0.0293,2.0358,-0.0836,-0.1835,0.7174,0.0722,0.2752,-0.0208,-0.1171,0.0174,-0.0278,-0.0017,-0.1107,0.6716,-0.0812,0.0032,1.0807,Control
J09,0.6889,0.122,0.201,-0.0194,0.0061,-0.0619,0.1786,1.7162,0.1073,0.0452,0.4872,0.8227,0.5894,0.7471,-0.0238,-0.1223,0.082,-0.0821,0.0752,0.1893,-0.0167,0.0769,-0.1095,-0.193,0.0145,0.3183,-0.1062,0.3612,-0.0675,-0.0648,-0.0443,0.0663,0.0442,-0.0123,0.0774,0.366,-0.0383,-0.0212,0.1309,-0.1022,0.2536,0.4555,0.4604,1.696,0.2449,1.6836,-0.0823,-0.0119,0.013,0.6598,1.1002,-0.0861,0.4145,0.074,0.2406,2.0622,0.8461,0.4455,-0.0496,0.3713,0.2775,0.441,0.0282,0.5524,0.2985,0.5184,0.9581,0.062,2.3178,0.0331,0.6122,0.6771,-0.0983,0.227,0.0293,0.0697,-0.0647,0.032,0.52,0.5517,0.7709,1.0859,1.1687,0.2782,1.4225,0.8722,-0.0429,-0.0637,-0.01,-0.1548,0.0794,-0.0546,0.0653,-0.125,-0.0851,0.2851,1.2233,0.0298,0.7933,-0.0648,0.0666,0.0268,-0.102,0.912,-0.115,-0.1714,-0.0113,-0.0447,-0.1086,-0.0075,3.1016,-0.2084,-0.131,0.9531,0.0415,0.2506,-0.0568,-0.12,-6e-04,-0.0183,-0.0445,-0.0786,0.56,-0.1121,0.0565,1.1543,Control
J10,1.0802,0.3107,0.2415,0.0346,-0.0168,0.094,0.3133,1.856,0.2914,0.1293,0.8392,1.3454,1.0121,1.111,-0.0419,-0.1187,0.0682,0.0711,0.0584,0.1616,-0.0834,0.2982,-0.0172,-0.0426,0.0587,0.3859,-0.0852,0.6323,-0.0904,-0.0791,-0.0362,0.0013,0.0784,0.0214,0.083,0.3988,0.0801,-0.0226,0.4306,-0.0991,0.5042,1.0909,0.7276,1.9535,0.4935,1.9738,-0.0659,-0.0952,0.0349,0.8921,1.4879,-0.1109,0.821,0.1132,0.3844,2.6458,1.5484,0.8328,0.0208,0.5771,0.5602,0.6269,0.0043,0.8376,0.4814,0.8307,1.5462,0.0956,2.8962,0.0721,1.0956,1.0768,-0.0623,0.3045,0.0768,0.1071,0.1992,0.0336,0.6945,0.9513,1.3198,1.4907,1.6557,0.4563,1.9667,1.0017,-0.1265,0.0071,0.0197,-0.1479,0.3086,-0.077,-0.0896,-0.0876,-0.1029,0.7255,1.5532,0.174,1.2921,0.0078,0.1909,-0.0665,-0.1017,1.5215,-0.036,-0.0913,0.0238,-0.0783,-0.1056,-0.0418,2.6636,-0.0823,-0.1313,1.1973,0.1207,0.4353,-0.0738,-0.0819,-0.0285,0.0153,-0.1139,-0.0687,1.0335,-0.0965,0.0452,1.5969,Control
J11,1.1169,0.358,0.231,-0.0715,-0.0251,0.2134,0.163,1.8629,0.2929,-0.0049,0.6538,1.2825,0.8379,1.116,-0.0813,-0.0853,0.0339,0.07,0.1143,0.1783,-0.0474,0.2703,-0.0804,0.0098,0.0581,0.2876,-0.1062,0.3451,-0.0826,-0.0671,0.0483,-0.0149,0.0425,-0.0327,0.0609,0.2917,0.1082,-0.0352,0.2799,-0.098,0.173,0.6735,0.5988,2.1756,0.3832,1.8404,-0.0368,0.0631,0.0052,0.7957,1.2034,-0.1123,0.6524,0.1209,0.4151,2.8254,1.3614,0.6165,0.0408,0.4371,0.4381,0.5214,-0.0586,0.7119,0.4721,0.8788,1.5341,0.1019,2.5257,0.0915,1.0152,0.9105,-0.1043,0.2626,0.0577,0.0651,0.0378,0.0504,0.5751,0.8271,1.2527,1.2049,1.3572,0.3647,1.9456,0.9351,-0.0887,0.0258,0.0667,-0.0973,0.1587,-0.0602,-0.0574,-0.1103,-0.0877,0.3624,1.6323,0.1305,0.9033,0.0501,0.1923,3e-04,-0.0831,1.4067,-0.0819,-0.1022,0.0571,-0.0412,-0.0704,-0.0386,2.7034,-0.143,-0.1014,0.9895,0.0948,0.3961,-0.0482,-0.078,-0.0077,-0.0349,-0.0874,-0.0061,0.6792,-0.1306,-0.0185,1.2991,Control
