@relation data

@attribute id string
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 6019 numeric
@attribute 5021 numeric
@attribute 5539 numeric
@attribute 6347 numeric
@attribute 5020 numeric
@attribute 6348 numeric
@attribute 6870 numeric
@attribute 51083 numeric
@attribute 6352 numeric
@attribute 6869 numeric
@attribute 5368 numeric
@attribute 5540 numeric
@attribute 1524 numeric
@attribute 6866 numeric
@attribute 6356 numeric
@attribute 6865 numeric
@attribute 6354 numeric
@attribute 885 numeric
@attribute 886 numeric
@attribute 2150 numeric
@attribute 2151 numeric
@attribute 887 numeric
@attribute 4923 numeric
@attribute 4828 numeric
@attribute 4829 numeric
@attribute 5443 numeric
@attribute 2852 numeric
@attribute 4922 numeric
@attribute 5179 numeric
@attribute 5173 numeric
@attribute 4889 numeric
@attribute 4295 numeric
@attribute 122042 numeric
@attribute 4886 numeric
@attribute 1906 numeric
@attribute 4887 numeric
@attribute 339403 numeric
@attribute 1907 numeric
@attribute 1909 numeric
@attribute 1908 numeric
@attribute 6361 numeric
@attribute 6364 numeric
@attribute 59350 numeric
@attribute 6363 numeric
@attribute 6366 numeric
@attribute 10911 numeric
@attribute 6368 numeric
@attribute 6367 numeric
@attribute 7200 numeric
@attribute 283869 numeric
@attribute 7201 numeric
@attribute 6360 numeric
@attribute 8862 numeric
@attribute 6752 numeric
@attribute 6753 numeric
@attribute 1910 numeric
@attribute 6750 numeric
@attribute 6751 numeric
@attribute 728 numeric
@attribute 727 numeric
@attribute 6376 numeric
@attribute 2837 numeric
@attribute 6375 numeric
@attribute 623 numeric
@attribute 6374 numeric
@attribute 6373 numeric
@attribute 6372 numeric
@attribute 10803 numeric
@attribute 729230 numeric
@attribute 6370 numeric
@attribute 624 numeric
@attribute 2832 numeric
@attribute 2834 numeric
@attribute 2833 numeric
@attribute 10886 numeric
@attribute 23620 numeric
@attribute 187 numeric
@attribute 10887 numeric
@attribute 128674 numeric
@attribute 6387 numeric
@attribute 2826 numeric
@attribute 719 numeric
@attribute 718 numeric
@attribute 183 numeric
@attribute 2829 numeric
@attribute 185 numeric
@attribute 2587 numeric
@attribute 10022 numeric
@attribute 186 numeric
@attribute 6755 numeric
@attribute 6754 numeric
@attribute 51289 numeric
@attribute 3627 numeric
@attribute 84109 numeric
@attribute 84634 numeric
@attribute 3640 numeric
@attribute 84432 numeric
@attribute 2919 numeric
@attribute 4852 numeric
@attribute 60675 numeric
@attribute 3827 numeric
@attribute 10850 numeric
@attribute 643 numeric
@attribute 9002 numeric
@attribute 7852 numeric
@attribute 3579 numeric
@attribute 3577 numeric
@attribute 4157 numeric
@attribute 56477 numeric
@attribute 3576 numeric
@attribute 4159 numeric
@attribute 50865 numeric
@attribute 4158 numeric
@attribute 301 numeric
@attribute 51052 numeric
@attribute 3814 numeric
@attribute 117579 numeric
@attribute 5697 numeric
@attribute 1232 numeric
@attribute 1233 numeric
@attribute 1234 numeric
@attribute 10663 numeric
@attribute 1235 numeric
@attribute 1236 numeric
@attribute 1237 numeric
@attribute 1238 numeric
@attribute 4160 numeric
@attribute 4161 numeric
@attribute 58191 numeric
@attribute 594857 numeric
@attribute 256933 numeric
@attribute 51554 numeric
@attribute 2359 numeric
@attribute 2358 numeric
@attribute 2357 numeric
@attribute 1230 numeric
@attribute 8620 numeric
@attribute 10563 numeric
@attribute 8484 numeric
@attribute 4987 numeric
@attribute 4988 numeric
@attribute 4985 numeric
@attribute 8811 numeric
@attribute 4986 numeric
@attribute 387129 numeric
@attribute 554 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 551 numeric
@attribute 2925 numeric
@attribute 64106 numeric
@attribute 5196 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 2922 numeric
@attribute 257313 numeric
@attribute 2862 numeric
@attribute 4283 numeric
@attribute 3060 numeric
@attribute 6863 numeric
@attribute 5473 numeric
@attribute 3061 numeric
@attribute 3062 numeric
@attribute 57007 numeric
@attribute 2532 numeric
@attribute Class {Control,BRCACancer}

@data
AP_RR-3280,-0.0193,0.8683,-0.0345,-4e-04,0.088,0.007,-0.0427,1.182,-0.1255,-0.0238,2.6338,-0.0533,0.0629,-0.0505,1.2447,-0.0103,-0.2649,0.0195,-0.1641,0.0109,0.046,0.208,-0.0687,-0.0805,-0.0368,-0.1583,-0.0917,0.2577,0.0853,-0.1325,-0.389,-0.1652,-0.0373,0.0697,-0.129,-0.0604,0.2645,0.0817,-0.0119,-0.0224,0.0052,0.0816,-0.0231,0.2573,-0.0764,0.0833,0.0318,-0.0455,-0.1772,0.0304,0.1941,-0.0464,-0.1532,-0.0846,-0.0692,-0.13,0.2069,-0.0507,-0.2558,0.0889,1.648,0.0254,0.0841,-0.0973,-0.2555,-0.1619,0.9901,0.047,-0.0323,-0.0059,1.5275,-0.0474,-0.0481,-0.424,-0.1938,0.3424,-0.0269,0.0174,0.0239,-0.0111,-0.0994,-0.1011,0.0533,2.3423,0.4098,0.156,0.3172,0.033,-0.1814,0.0243,-0.1793,-0.0751,-0.3343,0.0572,0.1681,-0.0013,0.2405,0.2043,0.2014,0.7138,0.0859,0.3441,-0.0182,-0.1471,0.5218,0.1426,2.935,0.5334,1.254,0.0246,0.2068,1.8129,-0.0655,0.294,-0.1749,1.9239,0.4513,-0.0465,0.4237,-0.0014,-0.101,1.4527,1.3448,0.3346,0.2417,1.7517,0.7406,-0.0073,-0.3773,-0.1113,1.5838,-0.161,0.1199,-0.0698,0.054,1.7171,1.9979,1.2282,0.5435,0.0047,-0.1038,0.2133,-0.0942,-0.001,-0.1283,-0.142,-0.0901,-0.0905,0.205,0.2632,-0.3013,-0.1407,-0.2405,1.6324,1.192,0.1748,-0.2264,0.0158,-0.0242,0.0117,-0.1358,-0.0528,4.6502,0.1716,0.039,0.1136,-0.0213,Control
AR_RR-3278,-0.1044,1.2695,0.0679,0.0567,-0.0012,-0.0273,-0.1341,0.6211,-0.2265,0.0409,2.488,-0.0488,0.1459,-0.2325,2.3177,0.0168,0.0284,-0.0326,-0.0974,-0.0554,0.0128,0.3963,0.1349,-0.0577,-0.1473,-0.1734,-0.1718,0.4063,0.0778,-0.2379,-0.3702,-0.1549,-0.0866,-0.0257,-0.117,0.0124,0.0138,0.0234,0.0742,-0.1422,-0.0693,-0.0117,-0.0147,0.0259,-0.0268,-0.1407,0.0818,0.0929,-0.1448,-0.0905,0.1097,-0.0642,-0.0762,-0.1433,-0.0546,-0.117,0.1502,-0.1282,-0.2909,-0.03,1.6017,0.2464,0.0115,-0.0479,-0.3994,-0.1733,1.5498,-0.2483,-0.0654,-0.0616,2.7279,-0.0768,0.0279,-0.2393,-0.1051,0.6109,-0.0394,-0.0194,0.139,0.0133,0.0203,-0.1017,-0.0433,1.5598,-0.0013,0.1339,0.3126,0.0748,-0.1819,0.0722,-0.22,0.1098,-0.3692,-0.0386,0.1833,-0.0373,0.084,0.2011,0.0981,0.4466,0.0493,1.4891,-0.141,0.003,0.0931,0.1097,2.2979,1.5959,2.135,0.1286,0.2589,1.563,-0.2336,0.4969,-0.1228,2.5262,0.3377,-0.1214,0.3821,0.0993,0.3634,1.242,1.1244,0.3555,0.1459,0.7796,0.4866,0.0297,-0.1849,-0.0776,0.7756,-0.0783,0.0355,0.1148,0.3246,1.7184,2.3244,0.689,0.7444,-0.0621,-0.2011,0.2918,-0.0915,0.0414,-0.1677,-0.1537,-0.043,-0.0018,0.6612,0.2461,-0.236,-0.1245,-0.1244,2.456,0.3745,-0.1986,-0.09,-0.0159,-0.2162,0.0741,-0.0876,-0.1734,4.7701,0.0494,-0.0324,-0.0498,0.0277,Control
AS_RR-3277,-0.006,1.5842,0.0559,-0.0116,6e-04,0.2183,0.0837,0.237,-0.1635,-0.0432,2.5278,-0.0697,0.1143,-0.2072,1.4979,0.0806,0.0628,0.0115,0.1456,-0.1022,-0.0623,0.2781,-0.0077,-0.0504,0.0112,-0.1819,-0.1635,0.2628,0.071,-0.2514,-0.305,-0.2268,-0.0172,-0.0539,-0.1325,-0.1239,0.085,-0.0672,0.0499,-0.1789,-0.0883,-0.0538,0.1006,-0.0664,-0.0915,0.1403,0.0837,-0.0278,-0.0529,-0.0539,0.0718,0.0042,-0.1206,-0.0602,-0.0169,-0.0549,0.2102,-0.0087,-0.3027,0.176,1.6208,0.1432,0.012,0.0693,0.2002,-0.2009,1.6118,-0.149,-0.0062,0.0289,1.7538,-0.0135,-0.0686,-0.1749,0.039,0.1898,-0.0736,-0.0043,0.0388,0.0444,-0.0421,-0.0573,0.1424,2.2948,0.1084,0.2618,0.3076,-0.0213,-0.156,-0.081,-0.2914,-0.0524,-0.3538,0.0529,0.0587,-0.0583,0.2151,0.4415,0.3124,0.4694,-0.0035,0.855,-0.182,0.0261,0.452,0.2653,2.514,0.6953,1.1733,0.0842,0.2194,1.3197,-0.1394,0.4601,-0.1215,1.7681,0.3334,-0.0025,0.4971,0.0521,0.1176,1.2311,0.9281,0.3089,0.3008,1.5408,0.3051,0.0442,0.1094,-0.1565,1.5879,0.176,0.1777,0.0396,0.0669,1.4756,1.9946,1.4133,0.7614,-0.1188,-0.1218,0.2168,-0.0824,-0.017,-0.0863,-0.1029,-0.098,0.1608,0.6355,0.3155,-0.2144,-0.0802,-0.1556,2.6859,0.3964,0.0019,-0.0979,-0.122,-0.1637,-0.0877,0.1099,-0.1185,4.7359,0.066,-0.0268,-0.0563,0.0219,Control
A_RR96-12,-0.0467,1.4783,0.0614,-0.0144,-0.0131,-0.07,-0.0916,0.0124,-0.078,-0.1659,2.4575,-0.0775,0.2721,-0.2115,2.89,-0.0113,-0.1504,0.0357,-0.0522,0.0693,-0.0354,0.5569,0.0538,0.005,-0.0342,-0.1007,-0.1447,0.2377,0.0881,-0.1962,-0.305,-0.2006,-0.058,-0.0514,-0.115,-0.1193,-0.1167,0.0897,0.1207,-0.2038,-0.0989,0.088,1e-04,-0.1323,-0.0854,0.0268,0.0192,1.6038,-0.2314,-0.0941,0.0342,-0.1182,-0.1766,-0.0748,-0.0192,-0.024,0.085,-0.099,-0.2041,0.1942,0.7287,0.3603,-0.0026,-0.0075,-0.237,-0.0733,1.3479,-0.0621,-0.0303,0.0151,3.5329,0.009,-0.039,-0.1119,-0.0253,0.611,-0.1032,0.0237,0.0752,-0.0188,-0.0031,0.0681,0.1184,2.491,0.0581,0.1327,0.2754,-0.0188,-0.0939,-0.0975,-0.2732,0.0181,-0.2246,0.0244,0.1346,-0.0117,0.1513,0.5123,0.1021,0.1757,-0.0273,0.4742,-0.1527,0.1409,0.531,0.339,2.2753,0.4429,0.7547,0.2344,0.3807,-0.6603,-0.1042,0.4983,-0.0482,2.029,0.4181,-0.0239,0.3853,0.1534,0.1427,1.7055,1.4387,0.4147,0.4763,1.4263,1.0793,-0.0229,-0.1585,-0.0522,0.5813,-0.1514,0.1041,-0.0271,0.2365,1.1508,1.5591,0.7877,1.1145,-0.0623,-0.2118,0.2906,-0.0799,-0.001,-0.1527,-0.0846,-0.136,0.0134,0.5881,0.235,-0.2558,-0.0551,-0.0468,2.309,-0.1561,-0.2421,-0.068,-0.0192,-0.0721,-0.0983,0.038,-0.1222,4.5914,-0.0034,-0.0781,-0.0249,-0.0041,BRCACancer
B_RR-1519,-0.0025,0.39,0.1466,0.6329,-0.0021,-0.0051,0.0338,0.9455,-0.177,-0.043,1.3123,0.0029,0.587,-0.1491,1.1103,-0.1272,-0.0354,0.0829,-0.164,-0.0272,0.0176,0.0321,-0.0288,-0.0524,-0.1208,-0.1646,0.0747,0.1426,0.4031,-0.08,-0.3835,-0.1612,0.0225,0.0324,-0.0409,0.0082,0.0363,0.1046,0.0692,-0.2413,0.0019,0.0796,0.066,-0.0215,-0.0983,0.1776,0.1431,-0.0724,-0.2143,1.4842,0.2425,0.044,-0.252,-0.1486,-0.0623,0.3688,0.4247,-0.1197,-0.1475,0.2927,0.1134,0.1292,0.1192,0.0383,-0.2475,-0.0121,0.0795,-0.1313,-0.1561,-0.2335,1.3391,0.1339,0.0513,0.0283,-0.1456,0.278,-0.0277,0.0035,0.0423,0.017,-0.1242,0.0086,0.2845,0.6118,0.0676,0.2582,0.3535,-0.0318,-0.1512,0.0355,-0.2094,0.0326,-0.3533,-0.0706,0.989,-0.0262,0.2785,0.1469,0.2155,0.1385,0.0339,0.0564,-0.1301,0.0055,-0.1268,0.4234,1.1973,0.1067,0.3699,0.0145,0.4975,-0.7608,-0.1277,0.0585,-0.1059,0.8452,0.2147,-0.0887,0.5093,0.0193,-0.125,0.3891,0.405,0.1403,0.4285,1.2112,1.4555,-0.0513,0.066,-0.156,0.0311,-0.1472,0.2124,0.0819,-0.0153,0.1907,0.1664,0.0679,0.8452,-0.1413,-0.1943,0.0739,-0.0919,-0.1051,-0.1043,-0.0981,-0.0857,-0.1476,0.1734,0.221,-0.3534,0.1016,-0.084,0.0215,-0.0731,-0.2,-0.2701,-0.0254,-0.1882,-0.0548,-0.095,-0.1168,1.6161,0.0054,-0.009,0.4067,0.1256,BRCACancer
C_RR-3293,-0.0968,0.2442,0.0331,0.3542,-0.018,-0.0531,0.0248,1.4755,-0.0554,-0.0241,1.1997,-0.0186,0.7689,-0.0733,1.2629,-0.0419,-0.1325,0.0036,-0.1289,-0.082,-0.0084,0.1984,-0.0245,0.0241,-0.0322,-0.1645,-0.056,0.3104,0.4555,-0.18,-0.2207,-0.1831,0.1133,-0.0173,-0.1085,0.0415,0.1883,0.0756,-0.0294,-0.1085,0.0151,-0.0083,-0.0871,-0.1126,-0.034,-0.0373,0.0882,-0.0479,-0.1899,0.4914,0.151,-0.0051,0.0296,-0.1239,0.0079,0.2287,0.3015,0.2629,-0.1051,0.2259,0.095,0.3101,0.0151,0.1375,-0.0046,-0.101,0.388,-0.1228,-0.0906,-0.2273,1.354,0.2304,-0.035,-0.1335,-0.0167,0.3615,-0.0108,0.0637,0.0138,-0.0144,-0.2187,-0.024,0.1988,0.6608,-0.0555,0.0803,0.2181,0.0491,-0.075,-0.1155,-0.0866,-0.0335,-0.3515,0.1708,0.3723,0.052,0.3345,0.1855,-0.0871,0.2813,0.0165,0.0864,-0.0385,-0.0863,-0.2462,0.5578,1.5885,0.1139,0.3099,0.1474,0.3873,-0.6659,-0.1775,0.0389,-0.1445,0.6827,0.3514,0.0382,0.2993,-0.0081,-0.103,0.3951,0.3848,0.1139,0.7967,0.7893,0.4004,0.0199,-0.1582,-0.1178,0.0422,-0.1224,0.2431,0.0347,-0.0228,0.1768,0.1549,0.3554,0.6822,-0.1253,-0.0988,0.1668,-0.0194,-0.0965,-0.157,0.0198,-0.0385,-0.1162,-0.1383,0.2608,-0.2215,0.3908,-0.2056,0.1823,-0.1594,-0.2312,-0.0716,0.1712,0.0211,-0.0665,0.2125,-0.066,1.6778,0.0619,-0.019,0.3231,0.004,BRCACancer
D_RR-3301,-0.0646,1.1152,0.1377,0.0249,0.1509,-0.076,0.2716,0.2936,-0.1208,-0.0664,2.4011,-0.0305,0.191,-0.1467,1.5114,0.0324,-0.215,0.0525,-0.0305,-0.0441,0.0093,0.4769,-0.0368,-0.0229,0.0197,-0.2002,0.0264,0.2716,0.0466,-0.1602,-0.2768,-0.0967,0.1089,-0.0605,-0.0997,-0.0746,-0.1093,0.0806,0.0585,-0.1638,-0.0226,0.0639,-0.0747,-0.0917,-0.0562,0.1307,-0.0051,-0.0368,-0.1993,-0.0518,0.1177,-0.0435,0.0014,-0.0419,-0.0385,-0.0986,0.0984,-0.1102,-0.2557,0.1267,1.6719,0.2033,0.0724,0.1219,-0.0542,-0.0903,1.6553,-0.0225,0.0049,0.0734,2.286,0.0374,-0.04,-0.0496,0.0659,0.3488,0.0063,0.0161,0.1186,0.0817,-0.0955,-0.0075,0.011,1.778,0.0156,0.1771,0.2399,0.0207,-0.0918,-0.1352,-0.1455,-0.0222,-0.2528,0.0867,0.1268,-0.0859,0.3769,0.4256,0.1856,0.458,0.0511,0.6154,-0.1545,0.1125,0.1559,0.3532,2.5915,0.9698,1.4585,0.1586,0.161,1.4026,0.0096,0.5041,-0.0844,2.1876,0.3125,0.0906,0.5487,0.1116,0.3799,1.4018,0.7505,0.621,0.1135,1.2846,0.3031,-0.0201,-0.0219,-0.0811,1.0634,-0.1383,0.3326,-0.0124,0.1351,1.7579,2.4695,0.7326,0.6245,-0.0283,0.0035,0.3247,-0.0704,0.0952,0.0358,-0.056,-0.0517,-0.0283,0.4507,0.287,-0.215,-0.102,-0.0659,2.7314,-0.0487,-0.2419,-0.0824,0.0211,-0.0781,0.179,-0.0675,-0.0891,4.975,0.046,-0.0175,-0.0418,0.0823,BRCACancer
E_RR-2070,-0.1112,1.4401,0.0964,-0.0108,-0.0335,0.1472,0.033,0.4756,-0.139,-0.0928,2.7561,-0.0888,0.2973,-0.0574,2.7938,0.0018,-0.0994,0.0223,-0.109,0.0494,-0.0163,0.5618,-0.0054,-0.062,-0.0103,-0.128,-0.0782,0.2901,0.0389,-0.1467,-0.4322,-0.1947,0.0091,0.0113,-0.0306,-0.0892,-0.0696,0.0671,0.3394,-0.1943,-0.0559,0.0548,-0.0251,-0.0899,-0.0255,0.1277,0.1038,0.1516,-0.1074,-0.0532,0.0731,-0.2238,0.008,-0.0665,-0.1603,-0.0774,0.0877,-0.1262,-0.2944,0.0398,1.3096,0.4943,-0.1228,-0.0357,-0.1814,-0.0515,1.0127,-0.0199,-0.1596,0.3774,3.7805,0.0673,-0.1009,-0.1924,-0.0449,0.7402,-0.038,0.0276,0.0945,0.0156,0.0729,-0.0713,0.0209,2.4364,0.0812,0.0247,0.3349,0.0962,-0.1586,-0.0278,-0.1246,-0.1479,-0.3257,0.0907,0.6862,-0.0431,0.1575,0.3714,0.021,0.2874,0.0844,0.8277,-0.1116,0.0911,0.3565,0.2201,2.0959,0.7451,1.0935,0.0553,0.3443,0.3721,-0.0576,0.574,-0.1595,2.7784,0.337,-0.0384,0.2465,0.1802,0.3422,1.5354,1.7773,0.3788,0.3394,0.9526,0.9412,-0.066,0.0126,-0.046,0.7935,-0.1006,0.1032,-0.0358,0.6261,1.6998,1.9564,1.1918,1.0762,-0.0338,-0.0555,0.2859,-0.0806,-0.075,-0.0629,-0.1152,-0.0752,-0.051,0.4696,0.2172,-0.3676,-0.1261,-0.1112,1.7817,0.0019,-0.242,-0.1283,0.0148,-0.1381,0.1241,-0.2023,-0.1176,4.3854,0.0652,-0.0531,-0.0198,-0.0483,BRCACancer
J_RR-1226,-0.127,1.1579,-0.1152,0.0378,0.0369,0.0139,-0.0542,1.3913,-0.0407,-0.0497,2.8089,-0.0338,0.1905,-0.0486,1.3978,0.0042,-0.0582,-0.0274,-0.0138,-0.1044,0.0493,0.2027,-0.1261,-0.0846,-0.1676,-0.2819,-0.0021,0.2249,0.0654,-0.2661,-0.6292,-0.2176,-0.0592,0.0264,-0.083,-0.0187,0.2019,0.1658,0.2068,-0.177,-0.0363,0.0485,-0.0676,0.782,-0.1111,0.1307,-0.038,-0.0509,-0.1334,-0.0017,0.2063,-0.1005,0.0173,-0.0575,-0.0545,-0.142,0.107,-0.0757,-0.1739,0.2359,1.3074,0.1304,0.0192,-0.0836,0.1155,-0.2319,1.0473,-0.1917,-0.2373,0.2556,1.6523,-0.0245,-0.0597,0.0164,-0.058,0.796,0.0639,-0.0702,-0.14,0.149,-0.0662,-0.0648,-0.0125,2.2367,-0.0598,0.2312,0.3444,0.0037,-0.251,0.033,-0.3695,-0.1111,-0.5482,0.0475,0.4625,-0.1378,0.0631,0.1954,0.2703,0.5904,0.0207,0.3718,-0.0753,-0.0142,0.4935,0.104,2.7506,0.3312,0.6094,0.0758,0.2536,1.6472,-0.0935,0.228,-0.1074,2.2397,0.0454,-0.0423,0.3817,0.0987,0.1994,1.8464,0.9809,0.4322,0.2533,1.0375,0.7092,0.0713,-0.0633,-0.3414,1.2377,-0.1576,-0.0578,0.0898,0.2009,1.0422,1.8414,0.7761,0.3785,-0.0544,-0.3309,0.2398,-0.0196,-0.1289,-0.1288,-0.1307,-0.0212,0.0026,0.2681,0.3158,-0.4794,-0.1777,-0.266,1.9028,1.2927,0.4035,-0.1933,-0.0275,-0.1905,0.1423,-0.2225,-0.1387,4.4918,0.1683,-0.0081,0.13,0.1708,BRCACancer
K_RR-3290,-0.0236,1.5823,0.0071,0.0896,0.112,0.0654,0.1093,0.2273,-0.1088,0.0994,2.8333,-0.0831,0.193,-0.2482,1.9284,-0.0902,-0.1611,0.0783,0.0285,-0.0611,-0.0796,0.4453,-0.0195,-0.043,0.1505,-0.2567,0.0135,0.3127,0.068,-0.1684,-0.3604,-0.1867,-0.148,0.0072,-0.0563,0.008,-0.0606,0.1,0.0584,-0.2248,-0.0743,0.0304,0.0609,-0.1631,-0.0373,0.0181,-0.0396,0.1464,-0.2119,-0.0042,0.1215,0.0014,0.0094,-0.1,-0.0737,-0.0965,0.1033,-0.1055,-0.184,0.1572,1.5262,0.3169,0.019,0.1571,-0.025,-0.1403,1.5812,-0.1263,-0.0655,0.0733,2.4606,0.0809,-0.0913,-0.1555,-0.1559,0.3424,-0.0112,-0.0149,0.0921,-0.0537,0.0089,0.05,-0.0139,1.5705,0.1611,0.1286,0.2571,0.0277,-0.0933,-0.1266,-0.0906,0.0253,-0.2806,0.1379,0.1012,6e-04,0.2847,0.2526,0.1234,0.4269,0.0255,0.7636,-0.0908,0.0633,0.116,0.2815,2.1822,0.8803,0.8868,0.0021,0.1259,1.264,-0.1789,0.6144,-0.1062,2.4494,0.4051,0.1021,0.3618,0.0757,0.1952,1.5837,0.805,0.2169,0.1129,0.6167,0.5196,0.0211,-0.2195,-0.1357,1.0419,-0.1675,0.3654,0.1115,0.1691,1.1521,2.0066,0.7308,0.4877,-0.0274,-0.1247,0.3036,-0.0631,0.008,0.0325,-0.083,-0.0466,0.1764,0.7706,0.2971,-0.103,-0.1137,-0.0886,2.8944,0.1187,-0.2139,-0.0755,-0.0151,0.0285,-0.0705,0.1089,-0.1665,4.8285,0.0578,0.0161,-0.0374,0.0148,Control
L_RR-3286,-0.102,1.2126,0.0121,0.0235,-0.0021,-0.0753,-0.1622,0.2881,-0.2049,-0.0812,2.0619,0.0055,0.2965,-0.2635,2.1931,-0.2396,0.0332,-0.0364,-0.0898,0.0958,0.0668,0.4381,0.0202,-0.0284,-0.1254,-0.2127,-0.1357,0.2973,0.079,-0.1758,-0.5911,-0.3343,0.0386,0.0773,-0.1845,0.0369,-0.0701,0.1119,0.1088,-0.1649,-0.0443,-0.0056,-0.1093,-0.0755,0.048,-0.0301,0.219,0.0577,-0.1724,-0.1258,0.1038,-0.204,-0.1066,-0.1629,-0.0828,-0.1283,0.0239,-0.1348,-0.1115,0.0492,1.0892,0.3825,-0.0081,-0.0844,-0.3426,-0.0028,1.036,0.2664,-0.0334,0.0109,3.0024,-0.0011,-0.0517,-0.1738,-0.1278,0.1969,-0.0122,0.0486,-0.0182,0.0831,-0.162,-0.1387,-0.0035,1.6966,-0.0804,0.1804,0.4487,0.0745,-0.2322,-0.0179,-0.2741,-0.0024,-0.328,0.0961,1.5626,-0.0174,0.0129,0.3376,0.0986,0.2649,0.1462,0.3978,-0.0474,-0.0853,0.1489,0.1503,2.024,1.0433,1.2493,-0.0561,0.2549,0.7264,-0.2413,0.5863,-0.0969,2.4975,0.3819,0.0195,0.3278,0.0075,0.2213,1.3317,0.9317,0.2791,0.1314,1.18,0.6654,0.0729,-0.1981,-0.3337,0.7436,-0.172,0.0176,-0.0348,0.0436,1.7786,2.2563,1.099,0.7782,-0.0483,-0.2638,0.2266,-0.0224,0.011,-0.1434,-0.0421,-0.0062,-0.0131,0.4975,0.3121,-0.4813,-0.1374,-0.2067,2.2703,0.0536,-0.2087,-0.3336,0.0559,-0.3094,0.2278,-0.0999,-0.089,4.5103,0.1609,0.0032,-0.0291,0.0695,Control
N_RR-3294,-0.0728,1.273,-0.0766,0.0374,0.0011,0.0087,-0.0037,0.7691,-0.1319,0.0293,2.6375,-0.0235,0.207,-0.1838,1.4221,-0.0236,-0.2494,0.0848,-0.1023,-0.0469,0.0186,0.2665,-0.1176,-0.1187,-0.0449,-0.1989,-0.1309,0.4017,0.0901,-0.1317,-0.2106,-0.1194,-0.0143,0.03,-0.0897,0.0596,-0.0238,0.0425,0.0478,-0.1508,-0.0766,0.095,0.1042,-0.0648,-0.0486,0.1158,-0.0506,-0.0726,-0.1091,-0.1038,0.1201,0.072,-0.0877,-0.1108,-0.005,-0.1196,0.1493,-0.1046,-0.3763,0.1516,1.7911,0.1389,-0.011,-0.0974,-0.07,-0.1479,1.85,-0.1024,-0.0923,0.0932,1.789,-0.0237,-0.0172,0.1032,-0.1748,0.4186,-0.0623,2e-04,0.0425,0.092,-0.1311,-0.0334,0.0312,1.9308,0.0157,0.0654,0.3111,0.0415,-0.1068,-0.0981,-0.3107,0.0797,-0.4467,0.0775,0.1108,-0.0826,0.1903,0.2554,0.2324,0.5458,-0.0052,0.5388,-0.1694,0.0341,0.6636,0.4171,2.8971,1.0123,1.5359,0.0839,0.2354,1.5819,-0.1345,0.4646,-0.0823,2.1266,0.286,-0.0884,0.4809,0.1141,0.2306,1.4683,0.5093,0.2408,0.1471,1.6451,0.4795,0.0164,-0.2232,-0.2697,1.3601,-0.1122,0.1318,-0.035,0.2302,1.9021,2.2411,0.8426,0.6429,-0.0771,-0.0055,0.1671,-0.1079,-0.0313,-0.0499,-0.1413,-0.0902,-0.0094,0.4532,0.2116,-0.3257,-0.1098,-0.1939,2.7061,0.6475,0.0542,-0.1571,0.049,-0.1938,0.0167,-0.0448,-0.1272,5.0688,0.0485,-0.0662,-0.0152,0.0062,Control
O_RR-3285,-0.0864,1.1978,-0.0783,0.0185,0.0425,0.0688,-0.1003,0.4061,-0.221,-0.1549,2.2244,-0.0523,0.1464,-0.1271,1.5634,0.094,-0.1678,0.0227,-0.0881,0.0038,0.0256,0.2128,-0.1358,-0.0641,-0.0313,-0.1051,-0.1226,0.3291,0.0942,-0.1366,-0.3012,-0.2776,-0.0885,-0.1415,-0.0681,-0.1161,-0.0269,0.1601,0.0654,-0.1212,-0.0604,0.0324,0.0432,-0.0127,-0.0604,0.0387,0.1865,-0.0204,-0.2031,-0.0089,0.0766,0.0037,-0.0506,-0.0442,-0.161,-0.0593,0.1793,-0.0904,-0.1615,0.0692,1.6277,0.1772,0.0728,-0.1034,-6e-04,-0.128,1.1883,-0.1666,-0.1434,-0.1137,1.8438,0.0138,-0.0872,-0.2342,-0.2407,0.2425,-0.085,-0.0269,0.0562,-0.0476,-0.1372,-0.1069,0.1251,2.1904,-0.0081,0.2121,0.1921,0.0916,-0.129,-0.0691,-0.2287,0.0755,-0.2761,-0.0266,0.1002,-0.0663,0.2452,0.2986,0.2899,0.434,0.0123,0.4469,-0.1632,0.0643,0.5288,0.1461,2.5041,1.0398,1.7545,0.2812,0.1411,1.3592,0.0753,0.4614,-0.0986,2.3323,0.2952,0.0182,0.5067,-0.045,0.0814,1.4366,0.9685,0.6097,0.2649,1.1917,0.5198,-0.0538,-0.0631,-0.1716,1.0782,0.0972,0.0598,-0.1287,0.0978,1.2521,1.8552,1.1764,0.7999,-0.0863,-0.0613,0.2744,-0.0954,-0.1284,-0.1796,-0.1056,-0.0896,-0.1572,0.5298,0.2394,-0.2337,-0.114,-0.1904,2.1718,0.169,-0.2459,-0.1274,-0.0298,-0.2828,-0.0057,-0.0585,-0.0559,4.8498,0.0877,-0.0085,8e-04,-0.0153,Control
