@relation data

@attribute id string
@attribute 1056 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 1131 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1179 numeric
@attribute 123745 numeric
@attribute 1357 numeric
@attribute 1358 numeric
@attribute 1359 numeric
@attribute 1360 numeric
@attribute 1361 numeric
@attribute 1504 numeric
@attribute 1506 numeric
@attribute 1811 numeric
@attribute 196883 numeric
@attribute 219931 numeric
@attribute 22802 numeric
@attribute 23236 numeric
@attribute 23436 numeric
@attribute 23439 numeric
@attribute 26279 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 280 numeric
@attribute 30814 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3778 numeric
@attribute 3784 numeric
@attribute 387 numeric
@attribute 391013 numeric
@attribute 4218 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 487 numeric
@attribute 488 numeric
@attribute 489 numeric
@attribute 490 numeric
@attribute 491 numeric
@attribute 492 numeric
@attribute 493 numeric
@attribute 50487 numeric
@attribute 51032 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5406 numeric
@attribute 5407 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5646 numeric
@attribute 5874 numeric
@attribute 5879 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 6262 numeric
@attribute 63036 numeric
@attribute 6344 numeric
@attribute 64600 numeric
@attribute 6522 numeric
@attribute 6548 numeric
@attribute 6558 numeric
@attribute 683 numeric
@attribute 7220 numeric
@attribute 760 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8671 numeric
@attribute 8681 numeric
@attribute 8766 numeric
@attribute 886 numeric
@attribute 952 numeric
@attribute 9635 numeric
@attribute Class {Control,BRCACancer}

@data
K05,-0.1637,0.0114,-0.0239,-0.1006,0.2522,-4e-04,0.0658,1.5348,-0.0683,-0.1071,0.262,-0.0361,-0.045,0.0045,-0.0143,0.2024,-0.1103,-0.2111,0.2306,0.5267,-0.031,0.0983,0.6919,-0.0034,0.2984,-0.1477,-0.13,0.1474,0.4095,0.6971,0.2568,-0.0311,0.5165,0.6226,0.6518,-0.0708,0.18,0.6367,-0.1072,1.5604,1.4992,0.0352,0.1102,-0.0512,0.0742,0.035,0.3037,0.2716,0.0087,1.3571,1.1396,1.9208,0.0522,0.0358,1.07,-0.0533,0.0771,0.0904,-0.0142,0.1687,-0.2086,1.6771,0.6132,-0.081,-0.0247,-0.0306,0.3163,1.0147,-0.0582,-0.1179,1.7988,0.5344,0.9058,1.5123,-0.084,0.2025,0.0544,-0.0237,0.3577,0.5371,0.4829,0.9918,0.0751,0.879,0.3451,0.4249,-0.1153,-0.1106,0.0186,0.4613,2.7472,-0.0377,0.4972,0.0206,Control
AA3226,-0.1643,0.0158,-0.0397,-0.1164,0.3985,0.0018,0.0901,1.2124,-0.1075,-0.1269,0.1081,-0.106,0.0315,-0.0491,-0.0471,0.0196,-0.1314,-0.0913,0.2205,0.6206,-0.0919,0.2401,0.8533,-0.0485,0.2686,0.0524,-0.0176,0.0215,0.2595,0.5898,0.2821,0.0212,0.2965,0.3549,0.6734,-0.0781,0.0312,0.7076,0.0056,1.4608,1.765,-0.0349,0.0193,-0.1222,0.1673,0.0295,0.6094,0.1276,0.0282,1.795,1.04,2.372,0.0415,0.0662,0.7837,-0.0837,0.1418,-0.032,-0.1067,0.5113,-0.1577,1.0508,0.7202,-0.0662,-0.0724,-0.005,0.0878,0.6131,0.0222,-0.1602,0.9662,0.7354,1.4291,1.7894,-0.0823,0.1056,0.0355,-0.0687,0.1904,0.6535,0.4413,0.8547,0.0887,0.6783,0.3941,0.1999,0.0284,0.017,-0.0184,0.4133,2.2179,0.0542,0.49,-0.0286,Control
AB3227,-0.1779,0.049,-0.0057,-0.0576,0.232,0.0132,0.0366,1.891,-0.0716,-0.1654,0.3903,-0.1244,0.0265,0.009,-0.046,0.2858,-0.1279,-0.1595,0.0601,0.3807,-0.0646,0.0408,0.5443,-0.0659,0.3594,-0.0624,-0.1887,0.0456,0.5828,0.5486,0.322,-0.0636,0.6173,0.7099,0.7647,-0.0166,0.175,0.9194,-0.1294,1.6683,1.7397,0.0063,0.2323,-0.1393,0.0734,0.0611,0.6952,0.1938,-0.0424,1.378,0.9911,1.5326,0.0449,-0.0048,1.5618,0.0021,-5e-04,-0.0185,0.0136,0.2543,-0.0065,1.854,0.5148,-0.0809,-0.0818,-0.0805,0.4118,1.0158,-0.2436,-0.0616,1.5242,0.5271,0.91,1.4908,-0.0643,0.073,0.06,0.0255,0.4346,0.5805,0.5273,1.1759,0.1443,0.599,0.2637,0.5259,-0.1372,-0.0859,0.1335,0.5417,2.5119,-0.0125,0.823,0.0027,Control
AC3228,-0.2297,0.0994,0.0399,-0.0378,0.2086,0.0904,0.0343,1.4195,-0.0293,-0.1886,0.0425,0.0085,-0.0156,0.0876,-0.0054,0.0456,-0.0404,-0.107,0.1665,0.5841,0.0078,0.1441,0.7209,-0.05,0.1574,-0.0231,-0.1714,0.2016,0.4739,0.691,0.4691,-0.0027,0.382,0.6198,0.8982,-0.0342,-0.0023,0.522,0.0091,1.5726,1.9626,0.0767,0.0069,-0.0701,0.1767,-0.0456,0.424,0.1566,0.0109,1.5731,1.049,2.0357,0.1485,-0.0473,0.9817,0.0144,0.005,-0.0718,0.0628,0.2894,-0.0729,1.427,0.5756,-0.1043,-0.0659,-0.1472,0.4291,0.7875,-0.2225,-0.0958,1.6413,0.4606,1.0459,1.3023,-0.0354,0.094,0.0861,0.0144,0.3595,0.534,0.502,1.0898,0.2104,0.928,0.5583,0.2568,0.1372,-0.0896,-1e-04,0.5526,2.6697,0.0725,0.6762,0.0932,Control
AD3231,-0.2293,0.0541,0.0146,-0.0242,0.2073,0.0313,0.0252,1.7882,-0.0496,-0.1721,0.2565,-0.1046,-0.0073,0.0611,-0.0084,0.4405,-0.0881,-0.14,0.0664,0.2975,-0.0598,0.0818,0.6121,-0.0641,0.3381,0.0956,-0.1187,0.1227,0.6209,0.5798,0.3435,-0.0303,0.7246,0.6726,0.7116,-0.1156,0.2098,0.8225,-0.0493,1.5483,1.8689,0.029,0.0419,-0.0452,0.16,-0.0124,0.5589,0.1775,-0.012,1.3485,1.0546,1.7266,0.0559,0.0117,1.3149,0.043,-0.0128,0.0146,0.0167,0.273,-0.0653,1.8551,0.4465,-0.0908,-0.0585,-0.0703,0.5456,1.1569,-0.1549,-0.1234,1.3658,0.575,1.2455,1.431,-0.0596,0.1551,0.0736,0.0457,0.4284,0.7619,0.534,1.1635,0.2147,0.5445,0.3508,0.4049,0.0297,-0.1508,0.0118,0.6528,2.2247,0.11,0.5195,0.0162,Control
AE1543,-0.2214,0.0283,-0.0353,-0.0836,0.2249,-0.0191,0.0912,1.6125,-0.0621,-0.1501,0.2503,-0.1171,0.014,-0.0133,-0.0524,0.2848,-0.0978,-0.1052,0.2607,0.4481,-0.0953,0.1043,0.6439,-0.1288,0.2503,0.0151,-0.0688,0.2014,0.2637,0.6659,0.2846,-0.0652,0.5133,0.5762,0.6513,-0.0261,0.0945,0.6297,-0.0392,1.5301,1.876,0.029,0.1089,-0.1175,0.1703,0.0929,0.5276,0.1148,-0.0138,1.656,0.8323,1.8117,-0.0049,0.0415,1.1012,-0.0213,-0.0369,0.0441,-0.033,0.3524,-0.2713,1.6211,0.5599,-0.0984,-0.0675,0.0081,0.3776,0.755,-0.1295,0.1326,1.0515,0.4832,0.8959,1.6009,-0.0847,0.059,-0.0095,0.071,0.2713,0.3884,0.4621,1.1434,0.1136,0.7167,0.1601,0.3043,-0.0648,-0.0773,-0.0218,0.5042,2.0722,-0.0566,0.4041,-0.0075,Control
AF3229,-0.1676,-0.0187,-0.0746,-0.0951,0.5279,-0.0444,0.1406,1.3115,-0.0603,-0.0489,0.2491,-0.0973,0.0253,0.0077,-0.0236,-0.099,-0.1231,-0.0957,0.2353,0.543,-0.045,0.2331,0.7112,-0.1197,0.0417,-0.2089,-0.102,0.125,0.3447,0.5932,0.2749,-0.0828,0.4221,0.4945,0.4805,-0.0104,0.0411,0.5458,0.0026,1.5874,2.1031,0.0034,0.0156,-0.1575,0.1794,0.0497,0.6072,0.1834,-0.0038,1.5056,0.799,2.4081,0.0387,0.0106,0.9202,0.1356,0.0383,0.0271,-0.1108,0.633,-0.2071,1.3809,0.8213,-0.0435,-0.085,0.0053,0.0988,0.253,0.0225,0.1065,1.4859,0.7616,1.482,1.5279,-0.0954,0.0514,0.046,-0.0148,0.2969,0.7105,0.3209,0.9216,0.2355,1.254,0.4373,0.2534,-0.1438,-0.0504,-0.0462,0.2257,2.6037,-0.0883,0.7209,-0.0085,Control
AG3230,-0.0933,0.016,-0.0389,-0.0558,0.1884,-0.0036,0.1599,1.4229,-0.063,-0.102,0.1994,-0.1397,0.0274,-0.0127,-0.0217,0.1967,-0.1259,-0.1597,0.2435,0.4958,-0.0505,0.1452,0.5426,-0.0021,0.2328,-0.1314,-0.1633,0.107,0.5526,0.5641,0.3865,0.02,0.3752,0.6395,0.5688,-0.0245,0.0439,0.2728,-0.1517,1.4688,1.7372,-0.0167,0.1288,-0.1003,0.2062,0.0394,0.3892,0.2224,-0.0197,1.4905,0.9603,2.0205,-0.0024,0.0375,0.9548,0.0502,-0.1412,0.0147,-0.0361,0.4802,-0.1555,1.6185,0.44,-0.0347,-0.0719,0.0294,0.4756,0.8875,-0.1194,-0.149,1.7676,0.4791,1.0915,1.4126,-0.0843,0.0373,0.0052,0.0149,0.1684,0.4694,0.614,0.9483,0.1936,1.1549,0.5476,0.3734,-0.067,-0.0442,-0.048,0.5424,2.3954,-0.0178,0.5657,-0.0141,Control
AH3232,-0.2527,0.0079,-0.0415,-0.1161,0.1723,-0.0056,0.1225,1.4112,-0.1074,-0.1337,0.0827,-0.1097,0.122,-0.016,-0.0062,0.2863,-0.1693,-0.1988,0.2917,0.3071,-0.0959,0.0187,0.4819,-0.0161,0.0772,-0.109,-0.0557,0.2611,0.0818,0.6374,0.2867,-0.1056,0.5284,0.3241,0.494,-0.0663,0.0445,0.8085,-0.068,1.0768,1.7122,0.0059,0.0544,-0.1405,0.0112,0.0354,0.1528,0.1768,-0.0277,1.3833,0.7175,1.7566,0.0725,0.0371,1.0018,0.0378,0.0341,0.0476,0.0577,0.0584,-0.1584,1.3386,0.4508,-0.0715,-0.0653,-0.0615,0.3555,0.5328,-0.1292,0.0789,1.4335,0.4474,1.1669,1.6483,-0.1099,0.1046,-0.0146,0.001,0.1375,0.3754,0.2741,0.905,0.3017,0.4586,0.4457,0.2522,-0.14,-0.0623,-0.0622,0.5253,2.1586,-0.0215,0.5607,-0.0435,Control
AI3233,-0.1686,0.0609,-0.0066,-0.1115,0.2525,-0.004,0.129,2.0378,-0.0681,-0.1485,0.2646,-0.0301,0.0304,0.0202,-0.0804,0.4778,-0.0853,-0.1331,0.1122,0.3361,-0.0404,0.0876,0.5482,-0.0073,0.4581,-0.1287,-0.1057,-0.0624,0.7815,0.6845,0.4702,0.0555,0.7837,0.7846,0.7708,-0.0442,0.2411,0.8005,-0.0804,1.7276,1.9963,-0.0012,0.2007,-0.1337,0.1585,0.0444,0.6814,0.1716,-0.0498,1.4614,1.0507,1.4657,0.0106,-0.0041,1.5788,0.0153,-0.0954,-0.0465,-0.0367,0.4514,-0.2161,1.8371,0.4707,-0.0395,-0.0973,-0.0165,0.5601,1.2636,-0.1107,-0.0851,1.6455,0.47,0.8112,1.3932,-0.0519,-0.1253,0.0281,0.1092,0.5189,0.5366,0.6604,1.1839,0.2842,0.7594,0.4306,0.3789,0.1316,0.0034,0.0195,0.6121,2.4216,0.0791,0.4382,-0.0284,Control
AJ3234,-0.1763,0.0466,-0.0208,-0.1035,0.1527,-0.0145,0.148,2.2435,-0.0834,-0.1456,0.358,-0.0938,0.0054,-0.0074,-0.063,0.4066,-0.0895,-0.1472,0.0457,0.343,-0.0151,0.1282,0.5525,-0.0793,0.7019,0.0747,-0.1547,0.1501,0.8619,0.6714,0.4308,0.014,0.7446,0.7703,0.587,-0.0426,0.2558,0.7663,-0.0447,1.688,1.8061,-0.0288,0.1955,0.021,0.1151,0.0323,0.7863,0.1104,-4e-04,1.5051,0.9639,1.4054,0.0124,-0.0147,1.6305,-0.1043,-0.0919,-0.0029,-0.059,0.378,-0.063,1.8909,0.4196,-0.0589,-0.0884,-0.081,0.3877,1.2667,0.014,0.0249,1.8628,0.579,0.7327,1.0894,-0.0545,0.0636,0.0072,0.0104,0.4973,0.5587,0.5937,1.3498,0.0928,0.8711,0.324,0.4915,0.0295,-0.119,0.173,0.4944,2.6865,0.0239,0.7135,-0.0405,Control
AK3235,-0.2552,0.0726,0.0279,-0.0324,0.2432,0.0937,0.027,1.8892,-0.0112,-0.2017,0.2433,-0.0402,-0.0653,0.0335,0.0066,0.4374,-0.0329,-0.0982,0.1333,0.4071,-0.0011,0.035,0.4052,0.066,0.4862,-0.062,-0.1269,0.1672,0.3958,0.6231,0.411,0.0308,0.719,0.6996,0.6946,-0.0632,0.1167,0.6609,0.0159,1.6765,1.9572,0.0975,0.0166,0.0069,0.2028,-0.0472,0.6196,0.0027,-0.0846,1.4759,0.7916,1.349,0.1331,-0.0624,1.4038,-0.0383,-0.0474,-0.1695,0.0786,0.3576,-0.052,1.8934,0.4332,-0.1065,-0.0989,-0.1114,0.4094,0.8321,-0.1936,0.0548,1.5201,0.5795,0.5642,1.1999,-0.0015,0.1269,0.1326,0.1089,0.5121,0.4265,0.5928,1.274,0.2483,0.7541,0.301,0.3083,-0.101,-0.1147,0.1221,0.4676,2.3965,0.1021,0.6762,-0.0063,Control
AL3236,-0.2868,0.0722,0.0112,-0.06,0.242,0.0136,0.0646,1.7606,-0.0706,-0.136,0.1451,-0.0941,0.0142,0.0308,0.0669,0.2127,-0.0911,-0.1842,-0.0609,0.4395,-0.071,0.1346,0.427,-0.0442,0.3176,-0.0838,-0.101,0.0886,0.2652,0.6303,0.3491,0.0385,0.6172,0.6701,0.778,0.0404,0.1292,0.426,-0.0933,1.8512,1.6587,-0.0114,0.146,-0.1309,0.0617,0.0326,0.2865,0.1408,-0.0387,1.2974,0.98,1.2316,0.0399,-0.0167,1.292,0.0468,-0.1739,0.1552,0.0514,0.1591,-0.0884,1.9884,0.4164,-0.0756,-0.0499,0.0014,0.4839,0.8629,-0.1674,-0.1313,1.5666,0.2025,0.335,0.5687,-0.0749,0.231,0.0135,0.0517,0.3676,0.3618,0.4965,0.9631,0.0918,0.5551,0.2876,0.3605,-0.2271,0.0159,0.0258,0.6457,2.0595,0.0429,0.6075,0.0257,Control
AM3237,-0.1008,0.0112,-0.0639,-0.0919,0.1804,-0.0548,0.097,2.0105,-0.1256,-0.0869,0.3243,-0.1157,0.0328,0.0116,-0.0464,0.5043,-0.1722,-0.1297,0.242,0.5066,-0.0895,0.1183,0.5579,-0.1313,0.5885,-0.038,-0.0549,-0.0137,0.6345,0.6379,0.4256,0.0674,0.9053,0.8284,0.764,0.0452,0.2109,0.8946,-0.1275,1.617,1.7018,0.0084,0.2814,-0.0713,0.0802,0.0236,0.5305,0.2053,0.001,1.3499,1.0386,1.4642,-0.014,0.0931,1.4547,0.0986,-0.0039,0.0156,-0.0446,0.331,-0.1378,1.7771,0.4293,-0.0513,-0.0774,0.0067,0.6154,1.2825,-0.0767,-0.0965,1.6087,0.6363,0.7286,1.5024,-0.0944,-0.1649,-0.0367,-0.0633,0.3419,0.3617,0.6306,1.0389,0.1957,0.581,0.2865,0.4895,0.1391,0.0079,0.0716,0.6426,2.095,0.0159,0.7559,-0.0768,Control
AN757,-0.1622,0.0423,-0.0206,-0.1044,0.3278,-0.006,0.0784,1.5138,-0.0641,-0.0954,0.2465,-0.1035,-0.0479,0.0168,-0.0147,0.2008,-0.1038,-0.0831,0.2375,0.4687,-0.0026,0.113,0.7188,0.0128,0.3712,0.0403,-0.0609,0.28,0.4897,0.5659,0.5879,0.002,0.5321,0.7292,0.7148,0.0237,0.0255,0.4591,0.0753,1.4072,1.7269,0.0084,0.3328,-0.0576,0.128,0.1137,0.5449,0.146,0.0452,1.5798,0.9815,2.2914,0.0594,-0.0169,0.9547,0.0484,-0.0493,-8e-04,-0.0284,0.3836,-0.0931,1.3134,0.4682,-0.0895,-0.0307,-0.0523,0.3066,0.8247,-0.1699,-0.031,1.7073,0.4472,1.1751,1.1999,-0.044,-0.0142,0.0331,-0.0476,0.3015,0.4125,0.7578,1.0504,0.2276,0.7831,0.3352,0.2809,-0.0733,0.02,0.043,0.4022,2.3289,0.0131,0.8008,-0.0569,Control
C474,-0.0139,0.0298,-0.0424,-0.0903,0.529,-0.0093,0.0897,1.3337,-0.0796,-0.1318,0.1116,-0.0895,-0.0276,0.0185,-0.0081,0.0353,-0.135,-0.0784,0.3816,0.5853,-0.0435,0.1254,0.7543,0.0333,0.0696,-0.1556,-0.0453,0.2951,0.2462,0.6561,0.2564,-0.2141,0.4139,0.3906,0.382,-0.0779,0.0602,0.6813,0.0118,1.6122,1.7648,0.0406,0.1114,-0.0604,0.3918,0.1146,0.3449,0.2272,-0.0124,1.5798,0.8788,2.1574,-0.0133,0.0619,0.7906,-0.0372,-0.0742,-0.1249,-0.0934,0.3663,-0.0739,1.3782,0.777,-0.0807,-0.0184,-0.0886,0.164,0.5328,-0.0521,-0.0852,1.6473,0.688,1.0481,1.1787,-0.0712,-0.1146,0.0503,0.0152,0.3078,0.5759,0.3959,1.1177,-0.051,0.7359,0.3716,0.2072,-0.3118,-0.1186,-0.0635,0.2709,2.9791,-0.0711,0.7337,0.0345,Control
D480,-0.0793,0.0764,0.022,-0.053,0.341,0.054,0.1662,1.6518,-0.0732,-0.1757,0.2577,-0.0816,0.0055,0.0698,0.0729,0.0974,-0.1157,-0.1641,0.2389,0.3029,-0.0863,0.0635,0.4798,-0.0292,0.2653,0.0482,-0.1967,0.2498,0.1385,0.6505,0.2165,0.0555,0.514,0.5328,0.7116,-0.0747,0.0699,0.5432,-0.1286,1.7921,1.5999,0.0566,0.0926,-0.05,0.1551,-0.0014,0.5696,0.1197,-0.0443,1.6011,0.959,1.4722,0.0847,-0.0266,1.2082,-0.0251,0.0307,-0.0192,-0.0392,0.3265,-0.1961,1.6248,0.5159,-0.0694,-0.0861,-0.054,0.3249,0.8879,-0.1404,-0.0163,2.2938,0.5422,0.8564,1.4697,-0.0357,0.0531,0.0567,0.0942,0.4468,0.5163,0.7147,0.9209,0.0571,0.9837,0.2769,0.2661,-0.1653,-0.2048,0.0909,0.43,3.2712,0.0145,0.4502,0.0486,Control
E519,-0.0521,-0.0077,-0.0598,-0.1258,0.2346,-0.0191,0.0747,1.5525,-0.1726,-0.1344,0.2259,-0.147,0.0348,-0.0482,-0.1152,0.0888,-0.2131,-0.0926,0.1989,0.5474,-0.1286,0.2376,0.7978,-0.0442,0.353,-0.1599,-0.1084,0.1859,0.422,0.627,0.6225,-0.0956,0.6002,0.937,0.735,-0.0408,0.0876,0.6502,0.0232,1.2422,1.5195,-0.0343,0.0584,-0.1631,0.0136,0.0364,0.1686,0.2338,0.0875,1.3374,1.4284,2.2481,0.0633,0.073,1.1655,0.105,-0.0073,-0.0685,-0.0706,0.1544,-0.1681,1.1892,0.9365,-0.0372,-0.061,0.0554,0.2043,0.8069,6e-04,-0.1305,1.1015,0.7337,1.0461,1.3193,-0.0666,0.0049,-0.0714,-0.0892,0.4241,0.5657,0.4451,0.8682,0.1509,0.5349,0.2845,0.3623,0.0323,-0.021,0.048,0.4947,2.2598,-0.0525,0.6332,-0.0302,Control
F548,-0.1006,0.0294,-0.0326,-0.0529,0.1706,0.0477,0.1581,1.1675,-0.0903,-0.1343,0.0988,-0.0925,0.058,0.0596,-0.0499,-0.0289,-0.0909,-0.0734,0.3434,0.2709,0.0019,0.0269,0.3766,-0.0989,0.2211,-0.0175,-0.0969,0.1403,0.0771,0.5517,0.2866,-0.0413,0.5598,0.6191,0.493,-0.0337,0.0381,0.1469,-0.0633,1.1827,1.5367,0.007,0.0163,-0.1735,0.0218,0.1171,0.0721,0.168,-0.0402,1.1227,0.665,2.2365,0.0533,0.0228,1.0596,0.0306,0.0198,0.0174,-0.0046,0.2669,-0.1217,1.3138,0.2983,-0.0464,0.0174,0.0079,0.0775,0.5476,-0.0688,-0.1496,2.1787,0.2031,0.967,1.0386,-0.0439,0.0806,0.0326,0.0068,0.2407,0.2919,0.6993,1.0064,0.153,1.4072,0.2161,0.1806,-0.1446,0.0026,0.0787,0.1425,2.9384,0.022,0.2921,0.0056,Control
G660,-0.1138,0.0559,0.0284,-0.0044,0.377,0.056,0.0764,1.4382,-0.0498,-0.2171,0.3393,-0.1058,0.0487,0.1123,0.0291,0.336,-0.0688,-0.1131,0.2126,0.4512,0.0054,0.141,0.7135,0.0272,0.2976,-0.0566,-0.1298,0.3273,0.0507,0.598,0.1658,-0.0386,0.2727,0.4283,0.5332,-0.002,0.086,0.3431,0.0814,1.5551,1.5584,0.0384,0.1576,-0.0841,0.1131,-0.01,0.1973,0.2294,-0.0292,1.4862,1.0745,1.5851,0.0132,-0.0026,0.971,-0.0499,-0.0194,-0.1215,0.0537,0.1546,-0.0694,1.704,0.5743,-0.0572,0.0288,-0.084,0.1012,0.6786,-0.0369,0.028,1.6986,0.3518,0.6184,0.4683,-0.0275,0.044,0.0177,0.1861,0.4904,0.5614,0.5609,1.3149,-0.0791,1.1013,0.2443,0.2414,-0.0135,-0.1837,0.0277,0.3862,2.6324,0.0405,0.5745,0.0202,Control
H663,-0.0604,-0.0104,-0.046,-0.0434,0.265,-0.0151,0.2418,1.5015,-0.1183,-0.1235,0.2057,-0.0871,0.0382,0.0226,0.001,0.4337,-0.0638,-0.0355,0.1535,0.5596,-0.0428,0.1069,0.5967,-0.0291,0.3545,0.0806,-0.0752,0.098,0.3894,0.6025,0.2852,0.0096,0.5376,0.7222,0.5255,-0.0344,0.0571,0.4055,-0.0312,1.7121,1.8221,-0.0198,0.059,-0.0477,0.3646,0.0542,0.357,0.1156,0.012,1.5144,1.1821,1.8797,-0.01,-0.02,1.0251,0.0216,-0.1371,0.0125,-0.0242,0.3476,-0.1464,1.6787,0.5162,-0.0072,0.0058,-0.0559,0.3393,0.7865,-0.1053,-0.079,2.0107,0.3958,1.0626,1.1191,-0.0746,0.0538,0.0202,-0.0523,0.24,0.4442,0.6847,1.1159,0.1192,0.6942,0.3141,0.3366,0.0647,-0.0034,-0.008,0.4451,3.0557,-0.0317,0.3217,-0.0235,Control
I782,-0.1326,-0.0122,-0.0245,-0.0754,0.2603,0.0138,0.0712,1.6355,-0.0727,-0.1024,0.1283,-0.1332,-0.0384,-0.0561,-0.038,0.1488,-0.1313,-0.0964,0.092,0.3575,-0.0617,0.0795,0.5246,-0.0866,0.1237,-0.144,-0.1685,0.1399,0.2523,0.77,0.3228,2e-04,0.8518,0.7172,0.6452,-0.0829,0.0869,0.6642,-0.0757,1.2615,1.5975,-0.0218,0.1851,-0.0865,0.053,-0.0028,0.1016,0.1816,-0.0191,1.1844,1.2391,1.9499,-0.0205,-0.0039,1.1,0.0305,-0.1289,0.037,-0.0026,-0.0313,-0.068,1.4171,0.204,-0.0711,-0.0903,-0.0954,0.2527,1.1053,-0.1105,-0.1168,1.2042,0.3424,0.9127,1.4138,-0.0845,-0.1199,0.0314,0.0283,0.2682,0.3636,0.6851,0.5625,0.0282,0.764,0.2831,0.4142,-0.1693,-0.0785,0.0389,0.4673,2.4958,-0.006,0.7215,-0.0292,Control
J787,0.005,7e-04,-0.0408,-0.1109,0.4571,0.005,0.0351,1.5334,-0.0822,-0.1239,0.2915,-0.1127,-0.0687,-0.0147,-0.0868,-0.1509,-0.1368,-0.0628,0.2445,0.7366,-0.0294,0.2467,0.7681,-0.021,0.5454,-0.0952,-0.1239,0.2288,0.2701,0.7117,0.3017,-0.1545,0.5032,0.7558,0.6913,0.0689,0.0866,0.6139,0.0337,1.6543,1.6935,-0.0033,0.2585,0.0158,0.3919,0.1728,0.6249,0.1375,0.055,2.1325,1.0655,2.2003,0.0508,0.006,0.8746,0.0901,0.0377,0.0521,-0.0664,0.3061,-0.1845,1.5612,0.7484,-0.0524,-0.058,0.0152,0.1213,0.989,0.0667,-0.0251,1.6221,0.7276,0.9917,1.5223,-0.0513,0.0197,0.0336,-0.0586,0.3342,0.4974,0.8518,1.0336,-0.0329,0.8084,0.2544,0.3544,-0.0755,-0.1284,0.0484,0.6368,2.5025,-0.0246,1.0961,-0.0477,Control
K1162,-0.188,0.0284,-0.0192,-0.0884,0.1576,0.025,0.0884,2.1449,-0.0545,-0.1827,0.3594,-0.1332,0.0485,-0.0074,0.0127,0.2438,-0.0899,-0.1253,0.2125,0.3987,-0.1632,0.0638,0.5787,-0.0163,0.4903,-0.0824,-0.1364,0.3174,0.4966,0.4293,0.4454,0.0419,0.6241,0.7176,0.6282,-0.031,0.167,0.3387,-0.0657,1.7352,1.7069,0.0065,0.2339,-0.0864,0.1892,0.1045,0.4791,0.1127,-0.0655,1.1302,0.8973,1.6091,0.0562,0.0193,1.6881,0.015,-0.0208,-0.1216,0.0151,0.3532,-0.1299,1.8916,0.4668,-0.1131,-0.0312,-0.0804,0.1914,0.9702,-0.0758,-0.1424,1.4826,0.4499,0.6831,1.0599,-0.0609,-0.0315,0.0592,0.0217,0.6386,0.3709,0.5932,1.2857,-0.0066,0.4919,0.2415,0.4006,0.005,-0.0822,0.1158,0.5369,2.1766,-0.0758,0.7743,-0.0412,BRCACancer
L1176,-0.1831,0.0628,0.0223,-0.0359,0.2638,0.0467,0.0359,1.5311,-0.0568,-0.2071,0.1263,-0.0617,0.0551,0.059,-0.0366,0.4564,-0.1209,-0.185,0.0949,0.4525,-0.0286,0.1205,0.5731,0.0776,0.2532,-0.0027,-0.1356,0.1853,0.3047,0.7062,0.3135,-0.1376,0.7542,0.6457,0.8107,-0.0332,0.0412,0.8017,0.0842,1.3449,1.9777,0.0271,0.1118,-0.1401,0.1946,0.0019,0.6042,0.0545,-0.0471,1.6303,0.9597,1.8512,0.1158,-0.0235,1.0516,0.0256,0.0337,0.0334,0.071,0.2568,-0.0866,1.5023,0.4042,-0.0746,-0.0511,-0.0055,0.3181,0.9116,-0.2023,-0.0692,1.4101,0.6003,1.3383,2.0569,-0.0476,0.0202,0.0645,0.0528,0.3391,0.4682,0.7264,0.7893,0.122,0.8628,0.3217,0.3186,-0.0839,-0.0409,0.0168,0.4667,1.9881,0.0504,0.4085,-0.0066,BRCACancer
